
Label=dB(v(Vout)) vs F
LabelX=F
LabelY=dB(v(Vout))
Data Point Count=1001
F,F,F,dB(v(Vout)),dB(v(Vout))
3.2734069487884895E+004, 3.2734069487884895E+004, 0.0000000000000000E+000, 1.4991709970576636E+001, 0.0000000000000000E+000
3.3113112148260203E+004, 3.3113112148260203E+004, 0.0000000000000000E+000, 1.4991910996327602E+001, 0.0000000000000000E+000
3.3496543915783877E+004, 3.3496543915783877E+004, 0.0000000000000000E+000, 1.4992106893111325E+001, 0.0000000000000000E+000
3.3884415613921381E+004, 3.3884415613921381E+004, 0.0000000000000000E+000, 1.4992297764141888E+001, 0.0000000000000000E+000
3.4276778654646179E+004, 3.4276778654646179E+004, 0.0000000000000000E+000, 1.4992483709944480E+001, 0.0000000000000000E+000
3.4673685045254322E+004, 3.4673685045254322E+004, 0.0000000000000000E+000, 1.4992664828504456E+001, 0.0000000000000000E+000
3.5075187395257977E+004, 3.5075187395257977E+004, 0.0000000000000000E+000, 1.4992841215233515E+001, 0.0000000000000000E+000
3.5481338923358737E+004, 3.5481338923358737E+004, 0.0000000000000000E+000, 1.4993012963107322E+001, 0.0000000000000000E+000
3.5892193464501732E+004, 3.5892193464501732E+004, 0.0000000000000000E+000, 1.4993180162626489E+001, 0.0000000000000000E+000
3.6307805477011359E+004, 3.6307805477011359E+004, 0.0000000000000000E+000, 1.4993342901935780E+001, 0.0000000000000000E+000
3.6728230049809710E+004, 3.6728230049809710E+004, 0.0000000000000000E+000, 1.4993501266815432E+001, 0.0000000000000000E+000
3.7153522909718515E+004, 3.7153522909718515E+004, 0.0000000000000000E+000, 1.4993655340760419E+001, 0.0000000000000000E+000
3.7583740428845696E+004, 3.7583740428845696E+004, 0.0000000000000000E+000, 1.4993805205021893E+001, 0.0000000000000000E+000
3.8018939632057416E+004, 3.8018939632057416E+004, 0.0000000000000000E+000, 1.4993950938619324E+001, 0.0000000000000000E+000
3.8459178204536671E+004, 3.8459178204536671E+004, 0.0000000000000000E+000, 1.4994092618406984E+001, 0.0000000000000000E+000
3.8904514499429395E+004, 3.8904514499429395E+004, 0.0000000000000000E+000, 1.4994230319127348E+001, 0.0000000000000000E+000
3.9355007545579101E+004, 3.9355007545579101E+004, 0.0000000000000000E+000, 1.4994364113401812E+001, 0.0000000000000000E+000
3.9810717055351095E+004, 3.9810717055351095E+004, 0.0000000000000000E+000, 1.4994494071825613E+001, 0.0000000000000000E+000
4.0271703432547300E+004, 4.0271703432547300E+004, 0.0000000000000000E+000, 1.4994620262966013E+001, 0.0000000000000000E+000
4.0738027780412682E+004, 4.0738027780412682E+004, 0.0000000000000000E+000, 1.4994742753381509E+001, 0.0000000000000000E+000
4.1209751909734448E+004, 4.1209751909734448E+004, 0.0000000000000000E+000, 1.4994861607732284E+001, 0.0000000000000000E+000
4.1686938347034986E+004, 4.1686938347034986E+004, 0.0000000000000000E+000, 1.4994976888728647E+001, 0.0000000000000000E+000
4.2169650342859692E+004, 4.2169650342859692E+004, 0.0000000000000000E+000, 1.4995088657227296E+001, 0.0000000000000000E+000
4.2657951880160756E+004, 4.2657951880160756E+004, 0.0000000000000000E+000, 1.4995196972201164E+001, 0.0000000000000000E+000
4.3151907682778030E+004, 4.3151907682778030E+004, 0.0000000000000000E+000, 1.4995301890829536E+001, 0.0000000000000000E+000
4.3651583224018126E+004, 4.3651583224018126E+004, 0.0000000000000000E+000, 1.4995403468514752E+001, 0.0000000000000000E+000
4.4157044735332798E+004, 4.4157044735332798E+004, 0.0000000000000000E+000, 1.4995501758862776E+001, 0.0000000000000000E+000
4.4668359215097880E+004, 4.4668359215097880E+004, 0.0000000000000000E+000, 1.4995596813773089E+001, 0.0000000000000000E+000
4.5185594437493826E+004, 4.5185594437493826E+004, 0.0000000000000000E+000, 1.4995688683445483E+001, 0.0000000000000000E+000
4.5708818961489116E+004, 4.5708818961489116E+004, 0.0000000000000000E+000, 1.4995777416375995E+001, 0.0000000000000000E+000
4.6238102139927665E+004, 4.6238102139927665E+004, 0.0000000000000000E+000, 1.4995863059427005E+001, 0.0000000000000000E+000
4.6773514128721479E+004, 4.6773514128721479E+004, 0.0000000000000000E+000, 1.4995945657824770E+001, 0.0000000000000000E+000
4.7315125896149730E+004, 4.7315125896149730E+004, 0.0000000000000000E+000, 1.4996025255199559E+001, 0.0000000000000000E+000
4.7863009232265540E+004, 4.7863009232265540E+004, 0.0000000000000000E+000, 1.4996101893570534E+001, 0.0000000000000000E+000
4.8417236758411666E+004, 4.8417236758411666E+004, 0.0000000000000000E+000, 1.4996175613441693E+001, 0.0000000000000000E+000
4.8977881936846374E+004, 4.8977881936846374E+004, 0.0000000000000000E+000, 1.4996246453745757E+001, 0.0000000000000000E+000
4.9545019080480801E+004, 4.9545019080480801E+004, 0.0000000000000000E+000, 1.4996314451895385E+001, 0.0000000000000000E+000
5.0118723362729033E+004, 5.0118723362729033E+004, 0.0000000000000000E+000, 1.4996379643820354E+001, 0.0000000000000000E+000
5.0699070827472264E+004, 5.0699070827472264E+004, 0.0000000000000000E+000, 1.4996442063946402E+001, 0.0000000000000000E+000
5.1286138399138341E+004, 5.1286138399138341E+004, 0.0000000000000000E+000, 1.4996501745278865E+001, 0.0000000000000000E+000
5.1880003892897992E+004, 5.1880003892897992E+004, 0.0000000000000000E+000, 1.4996558719319529E+001, 0.0000000000000000E+000
5.2480746024979162E+004, 5.2480746024979162E+004, 0.0000000000000000E+000, 1.4996613016195816E+001, 0.0000000000000000E+000
5.3088444423100766E+004, 5.3088444423100766E+004, 0.0000000000000000E+000, 1.4996664664578089E+001, 0.0000000000000000E+000
5.3703179637027228E+004, 5.3703179637027228E+004, 0.0000000000000000E+000, 1.4996713691759691E+001, 0.0000000000000000E+000
5.4325033149245304E+004, 5.4325033149245304E+004, 0.0000000000000000E+000, 1.4996760123657536E+001, 0.0000000000000000E+000
5.4954087385764462E+004, 5.4954087385764462E+004, 0.0000000000000000E+000, 1.4996803984807441E+001, 0.0000000000000000E+000
5.5590425727042391E+004, 5.5590425727042391E+004, 0.0000000000000000E+000, 1.4996845298373449E+001, 0.0000000000000000E+000
5.6234132519036968E+004, 5.6234132519036968E+004, 0.0000000000000000E+000, 1.4996884086203872E+001, 0.0000000000000000E+000
5.6885293084386234E+004, 5.6885293084386234E+004, 0.0000000000000000E+000, 1.4996920368788377E+001, 0.0000000000000000E+000
5.7543993733717813E+004, 5.7543993733717813E+004, 0.0000000000000000E+000, 1.4996954165301126E+001, 0.0000000000000000E+000
5.8210321777089288E+004, 5.8210321777089288E+004, 0.0000000000000000E+000, 1.4996985493615117E+001, 0.0000000000000000E+000
5.8884365535561075E+004, 5.8884365535561075E+004, 0.0000000000000000E+000, 1.4997014370272602E+001, 0.0000000000000000E+000
5.9566214352903255E+004, 5.9566214352903255E+004, 0.0000000000000000E+000, 1.4997040810550876E+001, 0.0000000000000000E+000
6.0255958607438013E+004, 6.0255958607438013E+004, 0.0000000000000000E+000, 1.4997064828403431E+001, 0.0000000000000000E+000
6.0953689724019183E+004, 6.0953689724019183E+004, 0.0000000000000000E+000, 1.4997086436556881E+001, 0.0000000000000000E+000
6.1659500186150515E+004, 6.1659500186150515E+004, 0.0000000000000000E+000, 1.4997105646400446E+001, 0.0000000000000000E+000
6.2373483548244250E+004, 6.2373483548244250E+004, 0.0000000000000000E+000, 1.4997122468111819E+001, 0.0000000000000000E+000
6.3095734448021685E+004, 6.3095734448021685E+004, 0.0000000000000000E+000, 1.4997136910563889E+001, 0.0000000000000000E+000
6.3826348619057258E+004, 6.3826348619057258E+004, 0.0000000000000000E+000, 1.4997148981400450E+001, 0.0000000000000000E+000
6.4565422903467974E+004, 6.4565422903467974E+004, 0.0000000000000000E+000, 1.4997158687000578E+001, 0.0000000000000000E+000
6.5313055264749688E+004, 6.5313055264749688E+004, 0.0000000000000000E+000, 1.4997166032492196E+001, 0.0000000000000000E+000
6.6069344800762090E+004, 6.6069344800762090E+004, 0.0000000000000000E+000, 1.4997171021762943E+001, 0.0000000000000000E+000
6.6834391756863988E+004, 6.6834391756863988E+004, 0.0000000000000000E+000, 1.4997173657449267E+001, 0.0000000000000000E+000
6.7608297539200736E+004, 6.7608297539200736E+004, 0.0000000000000000E+000, 1.4997173940939042E+001, 0.0000000000000000E+000
6.8391164728145523E+004, 6.8391164728145523E+004, 0.0000000000000000E+000, 1.4997171872384056E+001, 0.0000000000000000E+000
6.9183097091896270E+004, 6.9183097091896270E+004, 0.0000000000000000E+000, 1.4997167450700744E+001, 0.0000000000000000E+000
6.9984199600230000E+004, 6.9984199600230000E+004, 0.0000000000000000E+000, 1.4997160673535125E+001, 0.0000000000000000E+000
7.0794578438416473E+004, 7.0794578438416473E+004, 0.0000000000000000E+000, 1.4997151537319604E+001, 0.0000000000000000E+000
7.1614341021292916E+004, 7.1614341021292916E+004, 0.0000000000000000E+000, 1.4997140037213256E+001, 0.0000000000000000E+000
7.2443596007501750E+004, 7.2443596007501750E+004, 0.0000000000000000E+000, 1.4997126167147028E+001, 0.0000000000000000E+000
7.3282453313893187E+004, 7.3282453313893187E+004, 0.0000000000000000E+000, 1.4997109919778925E+001, 0.0000000000000000E+000
7.4131024130094564E+004, 7.4131024130094564E+004, 0.0000000000000000E+000, 1.4997091286537705E+001, 0.0000000000000000E+000
7.4989420933248432E+004, 7.4989420933248432E+004, 0.0000000000000000E+000, 1.4997070257555610E+001, 0.0000000000000000E+000
7.5857757502921260E+004, 7.5857757502921260E+004, 0.0000000000000000E+000, 1.4997046821731006E+001, 0.0000000000000000E+000
7.6736148936184822E+004, 7.6736148936184822E+004, 0.0000000000000000E+000, 1.4997020966678363E+001, 0.0000000000000000E+000
7.7624711662872141E+004, 7.7624711662872141E+004, 0.0000000000000000E+000, 1.4996992678721083E+001, 0.0000000000000000E+000
7.8523563461010184E+004, 7.8523563461010184E+004, 0.0000000000000000E+000, 1.4996961942914242E+001, 0.0000000000000000E+000
7.9432823472431191E+004, 7.9432823472431191E+004, 0.0000000000000000E+000, 1.4996928743013402E+001, 0.0000000000000000E+000
8.0352612218564813E+004, 8.0352612218564813E+004, 0.0000000000000000E+000, 1.4996893061473372E+001, 0.0000000000000000E+000
8.1283051616413053E+004, 8.1283051616413053E+004, 0.0000000000000000E+000, 1.4996854879435300E+001, 0.0000000000000000E+000
8.2224264994710291E+004, 8.2224264994710291E+004, 0.0000000000000000E+000, 1.4996814176718047E+001, 0.0000000000000000E+000
8.3176377110270318E+004, 8.3176377110270318E+004, 0.0000000000000000E+000, 1.4996770931818030E+001, 0.0000000000000000E+000
8.4139514164522770E+004, 8.4139514164522770E+004, 0.0000000000000000E+000, 1.4996725121879859E+001, 0.0000000000000000E+000
8.5113803820240952E+004, 8.5113803820240952E+004, 0.0000000000000000E+000, 1.4996676722690353E+001, 0.0000000000000000E+000
8.6099375218463407E+004, 8.6099375218463407E+004, 0.0000000000000000E+000, 1.4996625708678941E+001, 0.0000000000000000E+000
8.7096358995611445E+004, 8.7096358995611445E+004, 0.0000000000000000E+000, 1.4996572052899380E+001, 0.0000000000000000E+000
8.8104887300804839E+004, 8.8104887300804839E+004, 0.0000000000000000E+000, 1.4996515726980489E+001, 0.0000000000000000E+000
8.9125093813378029E+004, 8.9125093813378029E+004, 0.0000000000000000E+000, 1.4996456701180572E+001, 0.0000000000000000E+000
9.0157113760599212E+004, 9.0157113760599212E+004, 0.0000000000000000E+000, 1.4996394944311888E+001, 0.0000000000000000E+000
9.1201083935594550E+004, 9.1201083935594550E+004, 0.0000000000000000E+000, 1.4996330423730161E+001, 0.0000000000000000E+000
9.2257142715479946E+004, 9.2257142715479946E+004, 0.0000000000000000E+000, 1.4996263105368232E+001, 0.0000000000000000E+000
9.3325430079702783E+004, 9.3325430079702783E+004, 0.0000000000000000E+000, 1.4996192953659563E+001, 0.0000000000000000E+000
9.4406087628596069E+004, 9.4406087628596069E+004, 0.0000000000000000E+000, 1.4996119931544367E+001, 0.0000000000000000E+000
9.5499258602147369E+004, 9.5499258602147369E+004, 0.0000000000000000E+000, 1.4996044000452128E+001, 0.0000000000000000E+000
9.6605087898985163E+004, 9.6605087898985163E+004, 0.0000000000000000E+000, 1.4995965120275676E+001, 0.0000000000000000E+000
9.7723722095584948E+004, 9.7723722095584948E+004, 0.0000000000000000E+000, 1.4995883249356126E+001, 0.0000000000000000E+000
9.8855309465697821E+004, 9.8855309465697821E+004, 0.0000000000000000E+000, 1.4995798344444536E+001, 0.0000000000000000E+000
1.0000000000000399E+005, 1.0000000000000399E+005, 0.0000000000000000E+000, 1.4995710360718757E+001, 0.0000000000000000E+000
1.0115794542599389E+005, 1.0115794542599389E+005, 0.0000000000000000E+000, 1.4995619251715045E+001, 0.0000000000000000E+000
1.0232929922807952E+005, 1.0232929922807952E+005, 0.0000000000000000E+000, 1.4995524969304739E+001, 0.0000000000000000E+000
1.0351421666793854E+005, 1.0351421666793854E+005, 0.0000000000000000E+000, 1.4995427463735222E+001, 0.0000000000000000E+000
1.0471285480509416E+005, 1.0471285480509416E+005, 0.0000000000000000E+000, 1.4995326683504359E+001, 0.0000000000000000E+000
1.0592537251773315E+005, 1.0592537251773315E+005, 0.0000000000000000E+000, 1.4995222575412628E+001, 0.0000000000000000E+000
1.0715193052376497E+005, 1.0715193052376497E+005, 0.0000000000000000E+000, 1.4995115084505189E+001, 0.0000000000000000E+000
1.0839269140212474E+005, 1.0839269140212474E+005, 0.0000000000000000E+000, 1.4995004154036440E+001, 0.0000000000000000E+000
1.0964781961432294E+005, 1.0964781961432294E+005, 0.0000000000000000E+000, 1.4994889725458545E+001, 0.0000000000000000E+000
1.1091748152624461E+005, 1.1091748152624461E+005, 0.0000000000000000E+000, 1.4994771738387765E+001, 0.0000000000000000E+000
1.1220184543020090E+005, 1.1220184543020090E+005, 0.0000000000000000E+000, 1.4994650130544795E+001, 0.0000000000000000E+000
1.1350108156723614E+005, 1.1350108156723614E+005, 0.0000000000000000E+000, 1.4994524837761741E+001, 0.0000000000000000E+000
1.1481536214969297E+005, 1.1481536214969297E+005, 0.0000000000000000E+000, 1.4994395793932275E+001, 0.0000000000000000E+000
1.1614486138403903E+005, 1.1614486138403903E+005, 0.0000000000000000E+000, 1.4994262930977072E+001, 0.0000000000000000E+000
1.1748975549395777E+005, 1.1748975549395777E+005, 0.0000000000000000E+000, 1.4994126178791355E+001, 0.0000000000000000E+000
1.1885022274370672E+005, 1.1885022274370672E+005, 0.0000000000000000E+000, 1.4993985465243043E+001, 0.0000000000000000E+000
1.2022644346174622E+005, 1.2022644346174622E+005, 0.0000000000000000E+000, 1.4993840716129277E+001, 0.0000000000000000E+000
1.2161860006464180E+005, 1.2161860006464180E+005, 0.0000000000000000E+000, 1.4993691855082382E+001, 0.0000000000000000E+000
1.2302687708124322E+005, 1.2302687708124322E+005, 0.0000000000000000E+000, 1.4993538803607141E+001, 0.0000000000000000E+000
1.2445146117714365E+005, 1.2445146117714365E+005, 0.0000000000000000E+000, 1.4993381481016335E+001, 0.0000000000000000E+000
1.2589254117942193E+005, 1.2589254117942193E+005, 0.0000000000000000E+000, 1.4993219804354929E+001, 0.0000000000000000E+000
1.2735030810167144E+005, 1.2735030810167144E+005, 0.0000000000000000E+000, 1.4993053688390850E+001, 0.0000000000000000E+000
1.2882495516931874E+005, 1.2882495516931874E+005, 0.0000000000000000E+000, 1.4992883045556596E+001, 0.0000000000000000E+000
1.3031667784523535E+005, 1.3031667784523535E+005, 0.0000000000000000E+000, 1.4992707785927081E+001, 0.0000000000000000E+000
1.3182567385564619E+005, 1.3182567385564619E+005, 0.0000000000000000E+000, 1.4992527817127520E+001, 0.0000000000000000E+000
1.3335214321633795E+005, 1.3335214321633795E+005, 0.0000000000000000E+000, 1.4992343044343972E+001, 0.0000000000000000E+000
1.3489628825917098E+005, 1.3489628825917098E+005, 0.0000000000000000E+000, 1.4992153370211327E+001, 0.0000000000000000E+000
1.3645831365889814E+005, 1.3645831365889814E+005, 0.0000000000000000E+000, 1.4991958694819383E+001, 0.0000000000000000E+000
1.3803842646029426E+005, 1.3803842646029426E+005, 0.0000000000000000E+000, 1.4991758915620355E+001, 0.0000000000000000E+000
1.3963683610559962E+005, 1.3963683610559962E+005, 0.0000000000000000E+000, 1.4991553927413158E+001, 0.0000000000000000E+000
1.4125375446228136E+005, 1.4125375446228136E+005, 0.0000000000000000E+000, 1.4991343622247744E+001, 0.0000000000000000E+000
1.4288939585111628E+005, 1.4288939585111628E+005, 0.0000000000000000E+000, 1.4991127889391285E+001, 0.0000000000000000E+000
1.4454397707459884E+005, 1.4454397707459884E+005, 0.0000000000000000E+000, 1.4990906615273229E+001, 0.0000000000000000E+000
1.4621771744567799E+005, 1.4621771744567799E+005, 0.0000000000000000E+000, 1.4990679683453347E+001, 0.0000000000000000E+000
1.4791083881682699E+005, 1.4791083881682699E+005, 0.0000000000000000E+000, 1.4990446974489199E+001, 0.0000000000000000E+000
1.4962356560944967E+005, 1.4962356560944967E+005, 0.0000000000000000E+000, 1.4990208365937576E+001, 0.0000000000000000E+000
1.5135612484362721E+005, 1.5135612484362721E+005, 0.0000000000000000E+000, 1.4989963732262463E+001, 0.0000000000000000E+000
1.5310874616820950E+005, 1.5310874616820950E+005, 0.0000000000000000E+000, 1.4989712944792243E+001, 0.0000000000000000E+000
1.5488166189125471E+005, 1.5488166189125471E+005, 0.0000000000000000E+000, 1.4989455871628900E+001, 0.0000000000000000E+000
1.5667510701082158E+005, 1.5667510701082158E+005, 0.0000000000000000E+000, 1.4989192377593055E+001, 0.0000000000000000E+000
1.5848931924611810E+005, 1.5848931924611810E+005, 0.0000000000000000E+000, 1.4988922324163994E+001, 0.0000000000000000E+000
1.6032453906901099E+005, 1.6032453906901099E+005, 0.0000000000000000E+000, 1.4988645569406085E+001, 0.0000000000000000E+000
1.6218100973589992E+005, 1.6218100973589992E+005, 0.0000000000000000E+000, 1.4988361967857939E+001, 0.0000000000000000E+000
1.6405897731996095E+005, 1.6405897731996095E+005, 0.0000000000000000E+000, 1.4988071370515472E+001, 0.0000000000000000E+000
1.6595869074376317E+005, 1.6595869074376317E+005, 0.0000000000000000E+000, 1.4987773624707749E+001, 0.0000000000000000E+000
1.6788040181226324E+005, 1.6788040181226324E+005, 0.0000000000000000E+000, 1.4987468574068568E+001, 0.0000000000000000E+000
1.6982436524618173E+005, 1.6982436524618173E+005, 0.0000000000000000E+000, 1.4987156058406487E+001, 0.0000000000000000E+000
1.7179083871576621E+005, 1.7179083871576621E+005, 0.0000000000000000E+000, 1.4986835913650117E+001, 0.0000000000000000E+000
1.7378008287494504E+005, 1.7378008287494504E+005, 0.0000000000000000E+000, 1.4986507971773113E+001, 0.0000000000000000E+000
1.7579236139587685E+005, 1.7579236139587685E+005, 0.0000000000000000E+000, 1.4986172060676321E+001, 0.0000000000000000E+000
1.7782794100389996E+005, 1.7782794100389996E+005, 0.0000000000000000E+000, 1.4985828004117149E+001, 0.0000000000000000E+000
1.7988709151288657E+005, 1.7988709151288657E+005, 0.0000000000000000E+000, 1.4985475621630561E+001, 0.0000000000000000E+000
1.8197008586100623E+005, 1.8197008586100623E+005, 0.0000000000000000E+000, 1.4985114728449936E+001, 0.0000000000000000E+000
1.8407720014690357E+005, 1.8407720014690357E+005, 0.0000000000000000E+000, 1.4984745135350304E+001, 0.0000000000000000E+000
1.8620871366629485E+005, 1.8620871366629485E+005, 0.0000000000000000E+000, 1.4984366648625837E+001, 0.0000000000000000E+000
1.8836490894898828E+005, 1.8836490894898828E+005, 0.0000000000000000E+000, 1.4983979069953662E+001, 0.0000000000000000E+000
1.9054607179633304E+005, 1.9054607179633304E+005, 0.0000000000000000E+000, 1.4983582196287873E+001, 0.0000000000000000E+000
1.9275249131910203E+005, 1.9275249131910203E+005, 0.0000000000000000E+000, 1.4983175819789755E+001, 0.0000000000000000E+000
1.9498445997581308E+005, 1.9498445997581308E+005, 0.0000000000000000E+000, 1.4982759727689700E+001, 0.0000000000000000E+000
1.9724227361149402E+005, 1.9724227361149402E+005, 0.0000000000000000E+000, 1.4982333702191257E+001, 0.0000000000000000E+000
1.9952623149689671E+005, 1.9952623149689671E+005, 0.0000000000000000E+000, 1.4981897520373785E+001, 0.0000000000000000E+000
2.0183663636816497E+005, 2.0183663636816497E+005, 0.0000000000000000E+000, 1.4981450954068695E+001, 0.0000000000000000E+000
2.0417379446696193E+005, 2.0417379446696193E+005, 0.0000000000000000E+000, 1.4980993769737898E+001, 0.0000000000000000E+000
2.0653801558106206E+005, 2.0653801558106206E+005, 0.0000000000000000E+000, 1.4980525728376382E+001, 0.0000000000000000E+000
2.0892961308541321E+005, 2.0892961308541321E+005, 0.0000000000000000E+000, 1.4980046585368360E+001, 0.0000000000000000E+000
2.1134890398367407E+005, 2.1134890398367407E+005, 0.0000000000000000E+000, 1.4979556090397754E+001, 0.0000000000000000E+000
2.1379620895023271E+005, 2.1379620895023271E+005, 0.0000000000000000E+000, 1.4979053987276398E+001, 0.0000000000000000E+000
2.1627185237271167E+005, 2.1627185237271167E+005, 0.0000000000000000E+000, 1.4978540013873850E+001, 0.0000000000000000E+000
2.1877616239496504E+005, 2.1877616239496504E+005, 0.0000000000000000E+000, 1.4978013901928858E+001, 0.0000000000000000E+000
2.2130947096057367E+005, 2.2130947096057367E+005, 0.0000000000000000E+000, 1.4977475376962953E+001, 0.0000000000000000E+000
2.2387211385684399E+005, 2.2387211385684399E+005, 0.0000000000000000E+000, 1.4976924158131183E+001, 0.0000000000000000E+000
2.2646443075931614E+005, 2.2646443075931614E+005, 0.0000000000000000E+000, 1.4976359958045567E+001, 0.0000000000000000E+000
2.2908676527678760E+005, 2.2908676527678760E+005, 0.0000000000000000E+000, 1.4975782482697948E+001, 0.0000000000000000E+000
2.3173946499685830E+005, 2.3173946499685830E+005, 0.0000000000000000E+000, 1.4975191431256427E+001, 0.0000000000000000E+000
2.3442288153200279E+005, 2.3442288153200279E+005, 0.0000000000000000E+000, 1.4974586495964466E+001, 0.0000000000000000E+000
2.3713737056617625E+005, 2.3713737056617625E+005, 0.0000000000000000E+000, 1.4973967361946364E+001, 0.0000000000000000E+000
2.3988329190195992E+005, 2.3988329190195992E+005, 0.0000000000000000E+000, 1.4973333707078368E+001, 0.0000000000000000E+000
2.4266100950825258E+005, 2.4266100950825258E+005, 0.0000000000000000E+000, 1.4972685201828515E+001, 0.0000000000000000E+000
2.4547089156851420E+005, 2.4547089156851420E+005, 0.0000000000000000E+000, 1.4972021509091229E+001, 0.0000000000000000E+000
2.4831331052956835E+005, 2.4831331052956835E+005, 0.0000000000000000E+000, 1.4971342284033216E+001, 0.0000000000000000E+000
2.5118864315096947E+005, 2.5118864315096947E+005, 0.0000000000000000E+000, 1.4970647173880618E+001, 0.0000000000000000E+000
2.5409727055494211E+005, 2.5409727055494211E+005, 0.0000000000000000E+000, 1.4969935817824808E+001, 0.0000000000000000E+000
2.5703957827689813E+005, 2.5703957827689813E+005, 0.0000000000000000E+000, 1.4969207846775562E+001, 0.0000000000000000E+000
2.6001595631653909E+005, 2.6001595631653909E+005, 0.0000000000000000E+000, 1.4968462883225326E+001, 0.0000000000000000E+000
2.6302679918955022E+005, 2.6302679918955022E+005, 0.0000000000000000E+000, 1.4967700541048163E+001, 0.0000000000000000E+000
2.6607250597989315E+005, 2.6607250597989315E+005, 0.0000000000000000E+000, 1.4966920425312706E+001, 0.0000000000000000E+000
2.6915348039270390E+005, 2.6915348039270390E+005, 0.0000000000000000E+000, 1.4966122132102079E+001, 0.0000000000000000E+000
2.7227013080780371E+005, 2.7227013080780371E+005, 0.0000000000000000E+000, 1.4965305248303284E+001, 0.0000000000000000E+000
2.7542287033382925E+005, 2.7542287033382925E+005, 0.0000000000000000E+000, 1.4964469351434680E+001, 0.0000000000000000E+000
2.7861211686298979E+005, 2.7861211686298979E+005, 0.0000000000000000E+000, 1.4963614009410815E+001, 0.0000000000000000E+000
2.8183829312645830E+005, 2.8183829312645830E+005, 0.0000000000000000E+000, 1.4962738780382374E+001, 0.0000000000000000E+000
2.8510182675040403E+005, 2.8510182675040403E+005, 0.0000000000000000E+000, 1.4961843212475745E+001, 0.0000000000000000E+000
2.8840315031267388E+005, 2.8840315031267388E+005, 0.0000000000000000E+000, 1.4960926843609879E+001, 0.0000000000000000E+000
2.9174270140013017E+005, 2.9174270140013017E+005, 0.0000000000000000E+000, 1.4959989201258075E+001, 0.0000000000000000E+000
2.9512092266665224E+005, 2.9512092266665224E+005, 0.0000000000000000E+000, 1.4959029802248708E+001, 0.0000000000000000E+000
2.9853826189180982E+005, 2.9853826189180982E+005, 0.0000000000000000E+000, 1.4958048152515801E+001, 0.0000000000000000E+000
3.0199517204021564E+005, 3.0199517204021564E+005, 0.0000000000000000E+000, 1.4957043746878041E+001, 0.0000000000000000E+000
3.0549211132156552E+005, 3.0549211132156552E+005, 0.0000000000000000E+000, 1.4956016068813007E+001, 0.0000000000000000E+000
3.0902954325137346E+005, 3.0902954325137346E+005, 0.0000000000000000E+000, 1.4954964590171691E+001, 0.0000000000000000E+000
3.1260793671241007E+005, 3.1260793671241007E+005, 0.0000000000000000E+000, 1.4953888770999038E+001, 0.0000000000000000E+000
3.1622776601685269E+005, 3.1622776601685269E+005, 0.0000000000000000E+000, 1.4952788059230745E+001, 0.0000000000000000E+000
3.1988951096915477E+005, 3.1988951096915477E+005, 0.0000000000000000E+000, 1.4951661890449943E+001, 0.0000000000000000E+000
3.2359365692964342E+005, 3.2359365692964342E+005, 0.0000000000000000E+000, 1.4950509687655401E+001, 0.0000000000000000E+000
3.2734069487885357E+005, 3.2734069487885357E+005, 0.0000000000000000E+000, 1.4949330860963091E+001, 0.0000000000000000E+000
3.3113112148260669E+005, 3.3113112148260669E+005, 0.0000000000000000E+000, 1.4948124807328526E+001, 0.0000000000000000E+000
3.3496543915784347E+005, 3.3496543915784347E+005, 0.0000000000000000E+000, 1.4946890910333082E+001, 0.0000000000000000E+000
3.3884415613921854E+005, 3.3884415613921854E+005, 0.0000000000000000E+000, 1.4945628539807716E+001, 0.0000000000000000E+000
3.4276778654646658E+005, 3.4276778654646658E+005, 0.0000000000000000E+000, 1.4944337051671004E+001, 0.0000000000000000E+000
3.4673685045254807E+005, 3.4673685045254807E+005, 0.0000000000000000E+000, 1.4943015787507729E+001, 0.0000000000000000E+000
3.5075187395258463E+005, 3.5075187395258463E+005, 0.0000000000000000E+000, 1.4941664074363475E+001, 0.0000000000000000E+000
3.5481338923359232E+005, 3.5481338923359232E+005, 0.0000000000000000E+000, 1.4940281224415401E+001, 0.0000000000000000E+000
3.5892193464502227E+005, 3.5892193464502227E+005, 0.0000000000000000E+000, 1.4938866534670357E+001, 0.0000000000000000E+000
3.6307805477011862E+005, 3.6307805477011862E+005, 0.0000000000000000E+000, 1.4937419286629401E+001, 0.0000000000000000E+000
3.6728230049810215E+005, 3.6728230049810215E+005, 0.0000000000000000E+000, 1.4935938746022462E+001, 0.0000000000000000E+000
3.7153522909719025E+005, 3.7153522909719025E+005, 0.0000000000000000E+000, 1.4934424162426218E+001, 0.0000000000000000E+000
3.7583740428846213E+005, 3.7583740428846213E+005, 0.0000000000000000E+000, 1.4932874768991908E+001, 0.0000000000000000E+000
3.8018939632057940E+005, 3.8018939632057940E+005, 0.0000000000000000E+000, 1.4931289782044090E+001, 0.0000000000000000E+000
3.8459178204537201E+005, 3.8459178204537201E+005, 0.0000000000000000E+000, 1.4929668400820047E+001, 0.0000000000000000E+000
3.8904514499429928E+005, 3.8904514499429928E+005, 0.0000000000000000E+000, 1.4928009807063017E+001, 0.0000000000000000E+000
3.9355007545579638E+005, 3.9355007545579638E+005, 0.0000000000000000E+000, 1.4926313164711818E+001, 0.0000000000000000E+000
