
Label=dB(v(Vout)) vs F
LabelX=F
LabelY=dB(v(Vout))
Data Point Count=1001
F,F,F,dB(v(Vout)),dB(v(Vout))
6.4863443354826659E+003, 6.4863443354826659E+003, 0.0000000000000000E+000,-6.1048636466433548E-001, 0.0000000000000000E+000
6.5463617406730345E+003, 6.5463617406730345E+003, 0.0000000000000000E+000,-6.1042690710114378E-001, 0.0000000000000000E+000
6.6069344800762483E+003, 6.6069344800762483E+003, 0.0000000000000000E+000,-6.1036878019775698E-001, 0.0000000000000000E+000
6.6680676921365130E+003, 6.6680676921365130E+003, 0.0000000000000000E+000,-6.1031196428283208E-001, 0.0000000000000000E+000
6.7297665628434725E+003, 6.7297665628434725E+003, 0.0000000000000000E+000,-6.1025644012862879E-001, 0.0000000000000000E+000
6.7920363261721441E+003, 6.7920363261721441E+003, 0.0000000000000000E+000,-6.1020218894318612E-001, 0.0000000000000000E+000
6.8548822645269174E+003, 6.8548822645269174E+003, 0.0000000000000000E+000,-6.1014919236462861E-001, 0.0000000000000000E+000
6.9183097091896698E+003, 6.9183097091896698E+003, 0.0000000000000000E+000,-6.1009743245475789E-001, 0.0000000000000000E+000
6.9823240407720223E+003, 6.9823240407720223E+003, 0.0000000000000000E+000,-6.1004689169510651E-001, 0.0000000000000000E+000
7.0469306896717808E+003, 7.0469306896717808E+003, 0.0000000000000000E+000,-6.0999755297615255E-001, 0.0000000000000000E+000
7.1121351365336059E+003, 7.1121351365336059E+003, 0.0000000000000000E+000,-6.0994939959766470E-001, 0.0000000000000000E+000
7.1779429127139365E+003, 7.1779429127139365E+003, 0.0000000000000000E+000,-6.0990241525851485E-001, 0.0000000000000000E+000
7.2443596007502238E+003, 7.2443596007502238E+003, 0.0000000000000000E+000,-6.0985658405234044E-001, 0.0000000000000000E+000
7.3113908348345012E+003, 7.3113908348345012E+003, 0.0000000000000000E+000,-6.0981189046515671E-001, 0.0000000000000000E+000
7.3790423012913398E+003, 7.3790423012913398E+003, 0.0000000000000000E+000,-6.0976831936484532E-001, 0.0000000000000000E+000
7.4473197390602245E+003, 7.4473197390602245E+003, 0.0000000000000000E+000,-6.0972585599944384E-001, 0.0000000000000000E+000
7.5162289401823928E+003, 7.5162289401823928E+003, 0.0000000000000000E+000,-6.0968448599366021E-001, 0.0000000000000000E+000
7.5857757502921795E+003, 7.5857757502921795E+003, 0.0000000000000000E+000,-6.0964419533888003E-001, 0.0000000000000000E+000
7.6559660691129093E+003, 7.6559660691129093E+003, 0.0000000000000000E+000,-6.0960497039425821E-001, 0.0000000000000000E+000
7.7268058509573730E+003, 7.7268058509573730E+003, 0.0000000000000000E+000,-6.0956679787730905E-001, 0.0000000000000000E+000
7.7983011052329412E+003, 7.7983011052329412E+003, 0.0000000000000000E+000,-6.0952966486315319E-001, 0.0000000000000000E+000
7.8704578969513441E+003, 7.8704578969513441E+003, 0.0000000000000000E+000,-6.0949355877746580E-001, 0.0000000000000000E+000
7.9432823472431764E+003, 7.9432823472431764E+003, 0.0000000000000000E+000,-6.0945846739427179E-001, 0.0000000000000000E+000
8.0167806338771570E+003, 8.0167806338771570E+003, 0.0000000000000000E+000,-6.0942437882981082E-001, 0.0000000000000000E+000
8.0909589917841931E+003, 8.0909589917841931E+003, 0.0000000000000000E+000,-6.0939128154090072E-001, 0.0000000000000000E+000
8.1658237135862983E+003, 8.1658237135862983E+003, 0.0000000000000000E+000,-6.0935916431876480E-001, 0.0000000000000000E+000
8.2413811501304008E+003, 8.2413811501304008E+003, 0.0000000000000000E+000,-6.0932801628655320E-001, 0.0000000000000000E+000
8.3176377110270932E+003, 8.3176377110270932E+003, 0.0000000000000000E+000,-6.0929782689624501E-001, 0.0000000000000000E+000
8.3945998651943610E+003, 8.3945998651943610E+003, 0.0000000000000000E+000,-6.0926858592250199E-001, 0.0000000000000000E+000
8.4722741414063548E+003, 8.4722741414063548E+003, 0.0000000000000000E+000,-6.0924028346263481E-001, 0.0000000000000000E+000
8.5506671288472280E+003, 8.5506671288472280E+003, 0.0000000000000000E+000,-6.0921290993105848E-001, 0.0000000000000000E+000
8.6297854776701024E+003, 8.6297854776701024E+003, 0.0000000000000000E+000,-6.0918645605669686E-001, 0.0000000000000000E+000
8.7096358995612100E+003, 8.7096358995612100E+003, 0.0000000000000000E+000,-6.0916091287829055E-001, 0.0000000000000000E+000
8.7902251683092509E+003, 8.7902251683092509E+003, 0.0000000000000000E+000,-6.0913627174597029E-001, 0.0000000000000000E+000
8.8715601203800215E+003, 8.8715601203800215E+003, 0.0000000000000000E+000,-6.0911252431291052E-001, 0.0000000000000000E+000
8.9536476554963556E+003, 8.9536476554963556E+003, 0.0000000000000000E+000,-6.0908966253494623E-001, 0.0000000000000000E+000
9.0364947372234365E+003, 9.0364947372234365E+003, 0.0000000000000000E+000,-6.0906767866925171E-001, 0.0000000000000000E+000
9.1201083935595234E+003, 9.1201083935595234E+003, 0.0000000000000000E+000,-6.0904656526842516E-001, 0.0000000000000000E+000
9.2044957175321433E+003, 9.2044957175321433E+003, 0.0000000000000000E+000,-6.0902631518084516E-001, 0.0000000000000000E+000
9.2896638677997980E+003, 9.2896638677997980E+003, 0.0000000000000000E+000,-6.0900692154746594E-001, 0.0000000000000000E+000
9.3756200692592411E+003, 9.3756200692592411E+003, 0.0000000000000000E+000,-6.0898837779879744E-001, 0.0000000000000000E+000
9.4623716136583735E+003, 9.4623716136583735E+003, 0.0000000000000000E+000,-6.0897067765263535E-001, 0.0000000000000000E+000
9.5499258602148075E+003, 9.5499258602148075E+003, 0.0000000000000000E+000,-6.0895381511374136E-001, 0.0000000000000000E+000
9.6382902362401583E+003, 9.6382902362401583E+003, 0.0000000000000000E+000,-6.0893778446967672E-001, 0.0000000000000000E+000
9.7274722377701091E+003, 9.7274722377701091E+003, 0.0000000000000000E+000,-6.0892258028989299E-001, 0.0000000000000000E+000
9.8174794302003065E+003, 9.8174794302003065E+003, 0.0000000000000000E+000,-6.0890819742361391E-001, 0.0000000000000000E+000
9.9083194489281432E+003, 9.9083194489281432E+003, 0.0000000000000000E+000,-6.0889463099844654E-001, 0.0000000000000000E+000
1.0000000000000473E+004, 1.0000000000000473E+004, 0.0000000000000000E+000,-6.0888187641908231E-001, 0.0000000000000000E+000
1.0092528860767323E+004, 1.0092528860767323E+004, 0.0000000000000000E+000,-6.0886992936367312E-001, 0.0000000000000000E+000
1.0185913880541653E+004, 1.0185913880541653E+004, 0.0000000000000000E+000,-6.0885878578522223E-001, 0.0000000000000000E+000
1.0280162981265225E+004, 1.0280162981265225E+004, 0.0000000000000000E+000,-6.0884844190920850E-001, 0.0000000000000000E+000
1.0375284158180621E+004, 1.0375284158180621E+004, 0.0000000000000000E+000,-6.0883889423020421E-001, 0.0000000000000000E+000
1.0471285480509496E+004, 1.0471285480509496E+004, 0.0000000000000000E+000,-6.0883013951466691E-001, 0.0000000000000000E+000
1.0568175092137091E+004, 1.0568175092137091E+004, 0.0000000000000000E+000,-6.0882217479597889E-001, 0.0000000000000000E+000
1.0665961212303091E+004, 1.0665961212303091E+004, 0.0000000000000000E+000,-6.0881499737562683E-001, 0.0000000000000000E+000
1.0764652136298868E+004, 1.0764652136298868E+004, 0.0000000000000000E+000,-6.0880860482274013E-001, 0.0000000000000000E+000
1.0864256236171179E+004, 1.0864256236171179E+004, 0.0000000000000000E+000,-6.0880299497154433E-001, 0.0000000000000000E+000
1.0964781961432380E+004, 1.0964781961432380E+004, 0.0000000000000000E+000,-6.0879816592068470E-001, 0.0000000000000000E+000
1.1066237839777199E+004, 1.1066237839777199E+004, 0.0000000000000000E+000,-6.0879411603448441E-001, 0.0000000000000000E+000
1.1168632477806153E+004, 1.1168632477806153E+004, 0.0000000000000000E+000,-6.0879084394137040E-001, 0.0000000000000000E+000
1.1271974561755653E+004, 1.1271974561755653E+004, 0.0000000000000000E+000,-6.0878834853209440E-001, 0.0000000000000000E+000
1.1376272858234863E+004, 1.1376272858234863E+004, 0.0000000000000000E+000,-6.0878662896194990E-001, 0.0000000000000000E+000
1.1481536214969388E+004, 1.1481536214969388E+004, 0.0000000000000000E+000,-6.0878568464770666E-001, 0.0000000000000000E+000
1.1587773561551827E+004, 1.1587773561551827E+004, 0.0000000000000000E+000,-6.0878551526899038E-001, 0.0000000000000000E+000
1.1694993910199282E+004, 1.1694993910199282E+004, 0.0000000000000000E+000,-6.0878612076964589E-001, 0.0000000000000000E+000
1.1803206356517876E+004, 1.1803206356517876E+004, 0.0000000000000000E+000,-6.0878750135396875E-001, 0.0000000000000000E+000
1.1912420080274334E+004, 1.1912420080274334E+004, 0.0000000000000000E+000,-6.0878965748969571E-001, 0.0000000000000000E+000
1.2022644346174722E+004, 1.2022644346174722E+004, 0.0000000000000000E+000,-6.0879258990796736E-001, 0.0000000000000000E+000
1.2133888504650373E+004, 1.2133888504650373E+004, 0.0000000000000000E+000,-6.0879629960221915E-001, 0.0000000000000000E+000
1.2246161992651094E+004, 1.2246161992651094E+004, 0.0000000000000000E+000,-6.0880078782836355E-001, 0.0000000000000000E+000
1.2359474334445718E+004, 1.2359474334445718E+004, 0.0000000000000000E+000,-6.0880605610740890E-001, 0.0000000000000000E+000
1.2473835142430051E+004, 1.2473835142430051E+004, 0.0000000000000000E+000,-6.0881210622473825E-001, 0.0000000000000000E+000
1.2589254117942301E+004, 1.2589254117942301E+004, 0.0000000000000000E+000,-6.0881894022975713E-001, 0.0000000000000000E+000
1.2705741052086052E+004, 1.2705741052086052E+004, 0.0000000000000000E+000,-6.0882656043744654E-001, 0.0000000000000000E+000
1.2823305826560858E+004, 1.2823305826560858E+004, 0.0000000000000000E+000,-6.0883496942964910E-001, 0.0000000000000000E+000
1.2941958414500510E+004, 1.2941958414500510E+004, 0.0000000000000000E+000,-6.0884417005467595E-001, 0.0000000000000000E+000
1.3061708881319071E+004, 1.3061708881319071E+004, 0.0000000000000000E+000,-6.0885416543125803E-001, 0.0000000000000000E+000
1.3182567385564735E+004, 1.3182567385564735E+004, 0.0000000000000000E+000,-6.0886495894406545E-001, 0.0000000000000000E+000
1.3304544179781582E+004, 1.3304544179781582E+004, 0.0000000000000000E+000,-6.0887655424929932E-001, 0.0000000000000000E+000
1.3427649611379316E+004, 1.3427649611379316E+004, 0.0000000000000000E+000,-6.0888895527676690E-001, 0.0000000000000000E+000
1.3551894123511047E+004, 1.3551894123511047E+004, 0.0000000000000000E+000,-6.0890216622606486E-001, 0.0000000000000000E+000
1.3677288255959185E+004, 1.3677288255959185E+004, 0.0000000000000000E+000,-6.0891619157387777E-001, 0.0000000000000000E+000
1.3803842646029550E+004, 1.3803842646029550E+004, 0.0000000000000000E+000,-6.0893103607099663E-001, 0.0000000000000000E+000
1.3931568029453741E+004, 1.3931568029453741E+004, 0.0000000000000000E+000,-6.0894670474591905E-001, 0.0000000000000000E+000
1.4060475241299857E+004, 1.4060475241299857E+004, 0.0000000000000000E+000,-6.0896320290773742E-001, 0.0000000000000000E+000
1.4190575216891648E+004, 1.4190575216891648E+004, 0.0000000000000000E+000,-6.0898053614322922E-001, 0.0000000000000000E+000
1.4321878992736169E+004, 1.4321878992736169E+004, 0.0000000000000000E+000,-6.0899871032629349E-001, 0.0000000000000000E+000
1.4454397707460017E+004, 1.4454397707460017E+004, 0.0000000000000000E+000,-6.0901773161201345E-001, 0.0000000000000000E+000
1.4588142602754235E+004, 1.4588142602754235E+004, 0.0000000000000000E+000,-6.0903760644387850E-001, 0.0000000000000000E+000
1.4723125024327948E+004, 1.4723125024327948E+004, 0.0000000000000000E+000,-6.0905834155473371E-001, 0.0000000000000000E+000
1.4859356422870838E+004, 1.4859356422870838E+004, 0.0000000000000000E+000,-6.0907994396820619E-001, 0.0000000000000000E+000
1.4996848355024513E+004, 1.4996848355024513E+004, 0.0000000000000000E+000,-6.0910242100156653E-001, 0.0000000000000000E+000
1.5135612484362868E+004, 1.5135612484362868E+004, 0.0000000000000000E+000,-6.0912578026777009E-001, 0.0000000000000000E+000
1.5275660582381521E+004, 1.5275660582381521E+004, 0.0000000000000000E+000,-6.0915002968031418E-001, 0.0000000000000000E+000
1.5417004529496397E+004, 1.5417004529496397E+004, 0.0000000000000000E+000,-6.0917517745115024E-001, 0.0000000000000000E+000
1.5559656316051556E+004, 1.5559656316051556E+004, 0.0000000000000000E+000,-6.0920123209933852E-001, 0.0000000000000000E+000
1.5703628043336346E+004, 1.5703628043336346E+004, 0.0000000000000000E+000,-6.0922820244920339E-001, 0.0000000000000000E+000
1.5848931924611965E+004, 1.5848931924611965E+004, 0.0000000000000000E+000,-6.0925609763527000E-001, 0.0000000000000000E+000
1.5995580286147528E+004, 1.5995580286147528E+004, 0.0000000000000000E+000,-6.0928492710516613E-001, 0.0000000000000000E+000
1.6143585568265711E+004, 1.6143585568265711E+004, 0.0000000000000000E+000,-6.0931470062313520E-001, 0.0000000000000000E+000
1.6292960326398083E+004, 1.6292960326398083E+004, 0.0000000000000000E+000,-6.0934542827342020E-001, 0.0000000000000000E+000
1.6443717232150186E+004, 1.6443717232150186E+004, 0.0000000000000000E+000,-6.0937712046187131E-001, 0.0000000000000000E+000
1.6595869074376486E+004, 1.6595869074376486E+004, 0.0000000000000000E+000,-6.0940978792139788E-001, 0.0000000000000000E+000
1.6749428760265262E+004, 1.6749428760265262E+004, 0.0000000000000000E+000,-6.0944344171510068E-001, 0.0000000000000000E+000
1.6904409316433539E+004, 1.6904409316433539E+004, 0.0000000000000000E+000,-6.0947809323919788E-001, 0.0000000000000000E+000
1.7060823890032141E+004, 1.7060823890032141E+004, 0.0000000000000000E+000,-6.0951375422850873E-001, 0.0000000000000000E+000
1.7218685749860986E+004, 1.7218685749860986E+004, 0.0000000000000000E+000,-6.0955043675917964E-001, 0.0000000000000000E+000
1.7378008287494682E+004, 1.7378008287494682E+004, 0.0000000000000000E+000,-6.0958815325199933E-001, 0.0000000000000000E+000
1.7538805018418549E+004, 1.7538805018418549E+004, 0.0000000000000000E+000,-6.0962691647817779E-001, 0.0000000000000000E+000
1.7701089583175159E+004, 1.7701089583175159E+004, 0.0000000000000000E+000,-6.0966673956395367E-001, 0.0000000000000000E+000
1.7864875748521466E+004, 1.7864875748521466E+004, 0.0000000000000000E+000,-6.0970763599234024E-001, 0.0000000000000000E+000
1.8030177408596661E+004, 1.8030177408596661E+004, 0.0000000000000000E+000,-6.0974961961046281E-001, 0.0000000000000000E+000
1.8197008586100816E+004, 1.8197008586100816E+004, 0.0000000000000000E+000,-6.0979270463300184E-001, 0.0000000000000000E+000
1.8365383433484458E+004, 1.8365383433484458E+004, 0.0000000000000000E+000,-6.0983690564762361E-001, 0.0000000000000000E+000
1.8535316234149119E+004, 1.8535316234149119E+004, 0.0000000000000000E+000,-6.0988223761726890E-001, 0.0000000000000000E+000
1.8706821403659022E+004, 1.8706821403659022E+004, 0.0000000000000000E+000,-6.0992871589040965E-001, 0.0000000000000000E+000
1.8879913490963962E+004, 1.8879913490963962E+004, 0.0000000000000000E+000,-6.0997635620118151E-001, 0.0000000000000000E+000
1.9054607179633509E+004, 1.9054607179633509E+004, 0.0000000000000000E+000,-6.1002517467558603E-001, 0.0000000000000000E+000
1.9230917289102632E+004, 1.9230917289102632E+004, 0.0000000000000000E+000,-6.1007518784114656E-001, 0.0000000000000000E+000
1.9408858775928842E+004, 1.9408858775928842E+004, 0.0000000000000000E+000,-6.1012641262591516E-001, 0.0000000000000000E+000
1.9588446735060970E+004, 1.9588446735060970E+004, 0.0000000000000000E+000,-6.1017886636909058E-001, 0.0000000000000000E+000
1.9769696401119691E+004, 1.9769696401119691E+004, 0.0000000000000000E+000,-6.1023256682565408E-001, 0.0000000000000000E+000
1.9952623149689891E+004, 1.9952623149689891E+004, 0.0000000000000000E+000,-6.1028753217050102E-001, 0.0000000000000000E+000
2.0137242498624990E+004, 2.0137242498624990E+004, 0.0000000000000000E+000,-6.1034378100730424E-001, 0.0000000000000000E+000
2.0323570109363336E+004, 2.0323570109363336E+004, 0.0000000000000000E+000,-6.1040133237248528E-001, 0.0000000000000000E+000
2.0511621788256787E+004, 2.0511621788256787E+004, 0.0000000000000000E+000,-6.1046020574235305E-001, 0.0000000000000000E+000
2.0701413487911566E+004, 2.0701413487911566E+004, 0.0000000000000000E+000,-6.1052042104157134E-001, 0.0000000000000000E+000
2.0892961308541551E+004, 2.0892961308541551E+004, 0.0000000000000000E+000,-6.1058199864522367E-001, 0.0000000000000000E+000
2.1086281499334065E+004, 2.1086281499334065E+004, 0.0000000000000000E+000,-6.1064495939088992E-001, 0.0000000000000000E+000
2.1281390459828304E+004, 2.1281390459828304E+004, 0.0000000000000000E+000,-6.1070932458268434E-001, 0.0000000000000000E+000
2.1478304741306536E+004, 2.1478304741306536E+004, 0.0000000000000000E+000,-6.1077511599838630E-001, 0.0000000000000000E+000
2.1677041048198160E+004, 2.1677041048198160E+004, 0.0000000000000000E+000,-6.1084235589804536E-001, 0.0000000000000000E+000
2.1877616239496750E+004, 2.1877616239496750E+004, 0.0000000000000000E+000,-6.1091106703000508E-001, 0.0000000000000000E+000
2.2080047330190238E+004, 2.2080047330190238E+004, 0.0000000000000000E+000,-6.1098127264017332E-001, 0.0000000000000000E+000
2.2284351492704289E+004, 2.2284351492704289E+004, 0.0000000000000000E+000,-6.1105299647797029E-001, 0.0000000000000000E+000
2.2490546058359076E+004, 2.2490546058359076E+004, 0.0000000000000000E+000,-6.1112626280611781E-001, 0.0000000000000000E+000
2.2698648518839498E+004, 2.2698648518839498E+004, 0.0000000000000000E+000,-6.1120109640674525E-001, 0.0000000000000000E+000
2.2908676527679025E+004, 2.2908676527679025E+004, 0.0000000000000000E+000,-6.1127752259190493E-001, 0.0000000000000000E+000
2.3120647901757256E+004, 2.3120647901757256E+004, 0.0000000000000000E+000,-6.1135556721049555E-001, 0.0000000000000000E+000
2.3334580622811351E+004, 2.3334580622811351E+004, 0.0000000000000000E+000,-6.1143525665793974E-001, 0.0000000000000000E+000
2.3550492838961432E+004, 2.3550492838961432E+004, 0.0000000000000000E+000,-6.1151661788317979E-001, 0.0000000000000000E+000
2.3768402866250119E+004, 2.3768402866250119E+004, 0.0000000000000000E+000,-6.1159967840079699E-001, 0.0000000000000000E+000
2.3988329190196273E+004, 2.3988329190196273E+004, 0.0000000000000000E+000,-6.1168446629676843E-001, 0.0000000000000000E+000
2.4210290467363164E+004, 2.4210290467363164E+004, 0.0000000000000000E+000,-6.1177101024107361E-001, 0.0000000000000000E+000
2.4434305526941116E+004, 2.4434305526941116E+004, 0.0000000000000000E+000,-6.1185933949361815E-001, 0.0000000000000000E+000
2.4660393372344806E+004, 2.4660393372344806E+004, 0.0000000000000000E+000,-6.1194948391732040E-001, 0.0000000000000000E+000
2.4888573182825337E+004, 2.4888573182825337E+004, 0.0000000000000000E+000,-6.1204147398916586E-001, 0.0000000000000000E+000
2.5118864315097246E+004, 2.5118864315097246E+004, 0.0000000000000000E+000,-6.1213534080291243E-001, 0.0000000000000000E+000
2.5351286304980535E+004, 2.5351286304980535E+004, 0.0000000000000000E+000,-6.1223111608967407E-001, 0.0000000000000000E+000
2.5585858869057931E+004, 2.5585858869057931E+004, 0.0000000000000000E+000,-6.1232883222067591E-001, 0.0000000000000000E+000
2.5822601906347452E+004, 2.5822601906347452E+004, 0.0000000000000000E+000,-6.1242852222306410E-001, 0.0000000000000000E+000
2.6061535499990463E+004, 2.6061535499990463E+004, 0.0000000000000000E+000,-6.1253021978608835E-001, 0.0000000000000000E+000
2.6302679918955342E+004, 2.6302679918955342E+004, 0.0000000000000000E+000,-6.1263395927710995E-001, 0.0000000000000000E+000
2.6546055619756935E+004, 2.6546055619756935E+004, 0.0000000000000000E+000,-6.1273977575073624E-001, 0.0000000000000000E+000
2.6791683248191875E+004, 2.6791683248191875E+004, 0.0000000000000000E+000,-6.1284770496098795E-001, 0.0000000000000000E+000
2.7039583641090012E+004, 2.7039583641090012E+004, 0.0000000000000000E+000,-6.1295778337154594E-001, 0.0000000000000000E+000
2.7289777828081998E+004, 2.7289777828081998E+004, 0.0000000000000000E+000,-6.1307004817163568E-001, 0.0000000000000000E+000
2.7542287033383273E+004, 2.7542287033383273E+004, 0.0000000000000000E+000,-6.1318453728429168E-001, 0.0000000000000000E+000
2.7797132677594513E+004, 2.7797132677594513E+004, 0.0000000000000000E+000,-6.1330128938154338E-001, 0.0000000000000000E+000
2.8054336379518780E+004, 2.8054336379518780E+004, 0.0000000000000000E+000,-6.1342034389761813E-001, 0.0000000000000000E+000
2.8313919957995451E+004, 2.8313919957995451E+004, 0.0000000000000000E+000,-6.1354174103941661E-001, 0.0000000000000000E+000
2.8575905433751148E+004, 2.8575905433751148E+004, 0.0000000000000000E+000,-6.1366552180322254E-001, 0.0000000000000000E+000
2.8840315031267757E+004, 2.8840315031267757E+004, 0.0000000000000000E+000,-6.1379172798604875E-001, 0.0000000000000000E+000
2.9107171180667770E+004, 2.9107171180667770E+004, 0.0000000000000000E+000,-6.1392040219922994E-001, 0.0000000000000000E+000
2.9376496519617045E+004, 2.9376496519617045E+004, 0.0000000000000000E+000,-6.1405158788496128E-001, 0.0000000000000000E+000
2.9648313895245181E+004, 2.9648313895245181E+004, 0.0000000000000000E+000,-6.1418532932897463E-001, 0.0000000000000000E+000
2.9922646366083667E+004, 2.9922646366083667E+004, 0.0000000000000000E+000,-6.1432167167559870E-001, 0.0000000000000000E+000
3.0199517204021959E+004, 3.0199517204021959E+004, 0.0000000000000000E+000,-6.1446066094190299E-001, 0.0000000000000000E+000
3.0478949896281647E+004, 3.0478949896281647E+004, 0.0000000000000000E+000,-6.1460234403667202E-001, 0.0000000000000000E+000
3.0760968147408916E+004, 3.0760968147408916E+004, 0.0000000000000000E+000,-6.1474676876904399E-001, 0.0000000000000000E+000
3.1045595881285411E+004, 3.1045595881285411E+004, 0.0000000000000000E+000,-6.1489398387208349E-001, 0.0000000000000000E+000
3.1332857243157730E+004, 3.1332857243157730E+004, 0.0000000000000000E+000,-6.1504403901314364E-001, 0.0000000000000000E+000
3.1622776601685688E+004, 3.1622776601685688E+004, 0.0000000000000000E+000,-6.1519698481396856E-001, 0.0000000000000000E+000
3.1915378551009529E+004, 3.1915378551009529E+004, 0.0000000000000000E+000,-6.1535287286469520E-001, 0.0000000000000000E+000
3.2210687912836282E+004, 3.2210687912836282E+004, 0.0000000000000000E+000,-6.1551175574403871E-001, 0.0000000000000000E+000
3.2508729738545393E+004, 3.2508729738545393E+004, 0.0000000000000000E+000,-6.1567368703324743E-001, 0.0000000000000000E+000
3.2809529311313876E+004, 3.2809529311313876E+004, 0.0000000000000000E+000,-6.1583872133647677E-001, 0.0000000000000000E+000
3.3113112148261105E+004, 3.3113112148261105E+004, 0.0000000000000000E+000,-6.1600691429825760E-001, 0.0000000000000000E+000
3.3419504002613445E+004, 3.3419504002613445E+004, 0.0000000000000000E+000,-6.1617832262107775E-001, 0.0000000000000000E+000
3.3728730865888931E+004, 3.3728730865888931E+004, 0.0000000000000000E+000,-6.1635300408412830E-001, 0.0000000000000000E+000
3.4040818970102155E+004, 3.4040818970102155E+004, 0.0000000000000000E+000,-6.1653101756337325E-001, 0.0000000000000000E+000
3.4355794789989552E+004, 3.4355794789989552E+004, 0.0000000000000000E+000,-6.1671242305067364E-001, 0.0000000000000000E+000
3.4673685045255275E+004, 3.4673685045255275E+004, 0.0000000000000000E+000,-6.1689728167390534E-001, 0.0000000000000000E+000
3.4994516702837864E+004, 3.4994516702837864E+004, 0.0000000000000000E+000,-6.1708565571526452E-001, 0.0000000000000000E+000
3.5318316979197858E+004, 3.5318316979197858E+004, 0.0000000000000000E+000,-6.1727760863430703E-001, 0.0000000000000000E+000
3.5645113342626610E+004, 3.5645113342626610E+004, 0.0000000000000000E+000,-6.1747320508778403E-001, 0.0000000000000000E+000
3.5974933515576442E+004, 3.5974933515576442E+004, 0.0000000000000000E+000,-6.1767251094941289E-001, 0.0000000000000000E+000
3.6307805477012371E+004, 3.6307805477012371E+004, 0.0000000000000000E+000,-6.1787559333479813E-001, 0.0000000000000000E+000
3.6643757464785587E+004, 3.6643757464785587E+004, 0.0000000000000000E+000,-6.1808252062067059E-001, 0.0000000000000000E+000
3.6982817978028907E+004, 3.6982817978028907E+004, 0.0000000000000000E+000,-6.1829336246865796E-001, 0.0000000000000000E+000
3.7325015779574365E+004, 3.7325015779574365E+004, 0.0000000000000000E+000,-6.1850818984897804E-001, 0.0000000000000000E+000
3.7670379898393221E+004, 3.7670379898393221E+004, 0.0000000000000000E+000,-6.1872707506041480E-001, 0.0000000000000000E+000
3.8018939632058478E+004, 3.8018939632058478E+004, 0.0000000000000000E+000,-6.1895009175948623E-001, 0.0000000000000000E+000
3.8370724549230261E+004, 3.8370724549230261E+004, 0.0000000000000000E+000,-6.1917731497806527E-001, 0.0000000000000000E+000
3.8725764492164133E+004, 3.8725764492164133E+004, 0.0000000000000000E+000,-6.1940882115438811E-001, 0.0000000000000000E+000
3.9084089579242645E+004, 3.9084089579242645E+004, 0.0000000000000000E+000,-6.1964468815279239E-001, 0.0000000000000000E+000
3.9445730207530309E+004, 3.9445730207530309E+004, 0.0000000000000000E+000,-6.1988499529295771E-001, 0.0000000000000000E+000
3.9810717055352223E+004, 3.9810717055352223E+004, 0.0000000000000000E+000,-6.2012982337434597E-001, 0.0000000000000000E+000
4.0179081084896519E+004, 4.0179081084896519E+004, 0.0000000000000000E+000,-6.2037925470147604E-001, 0.0000000000000000E+000
4.0550853544840938E+004, 4.0550853544840938E+004, 0.0000000000000000E+000,-6.2063337311394884E-001, 0.0000000000000000E+000
4.0926065973003671E+004, 4.0926065973003671E+004, 0.0000000000000000E+000,-6.2089226400982200E-001, 0.0000000000000000E+000
4.1304750199018752E+004, 4.1304750199018752E+004, 0.0000000000000000E+000,-6.2115601437693801E-001, 0.0000000000000000E+000
4.1686938347036186E+004, 4.1686938347036186E+004, 0.0000000000000000E+000,-6.2142471281958422E-001, 0.0000000000000000E+000
4.2072662838447082E+004, 4.2072662838447082E+004, 0.0000000000000000E+000,-6.2169844958755172E-001, 0.0000000000000000E+000
4.2461956394633991E+004, 4.2461956394633991E+004, 0.0000000000000000E+000,-6.2197731660494260E-001, 0.0000000000000000E+000
4.2854852039746685E+004, 4.2854852039746685E+004, 0.0000000000000000E+000,-6.2226140750240677E-001, 0.0000000000000000E+000
4.3251383103503635E+004, 4.3251383103503635E+004, 0.0000000000000000E+000,-6.2255081764456333E-001, 0.0000000000000000E+000
4.3651583224019392E+004, 4.3651583224019392E+004, 0.0000000000000000E+000,-6.2284564416238208E-001, 0.0000000000000000E+000
4.4055486350658153E+004, 4.4055486350658153E+004, 0.0000000000000000E+000,-6.2314598598510829E-001, 0.0000000000000000E+000
4.4463126746913724E+004, 4.4463126746913724E+004, 0.0000000000000000E+000,-6.2345194387254133E-001, 0.0000000000000000E+000
4.4874538993316099E+004, 4.4874538993316099E+004, 0.0000000000000000E+000,-6.2376362044536238E-001, 0.0000000000000000E+000
4.5289757990364989E+004, 4.5289757990364989E+004, 0.0000000000000000E+000,-6.2408112022117024E-001, 0.0000000000000000E+000
4.5708818961490448E+004, 4.5708818961490448E+004, 0.0000000000000000E+000,-6.2440454964713110E-001, 0.0000000000000000E+000
4.6131757456040912E+004, 4.6131757456040912E+004, 0.0000000000000000E+000,-6.2473401713354382E-001, 0.0000000000000000E+000
4.6558609352298903E+004, 4.6558609352298903E+004, 0.0000000000000000E+000,-6.2506963309028774E-001, 0.0000000000000000E+000
4.6989410860524586E+004, 4.6989410860524586E+004, 0.0000000000000000E+000,-6.2541150996167316E-001, 0.0000000000000000E+000
4.7424198526027540E+004, 4.7424198526027540E+004, 0.0000000000000000E+000,-6.2575976226260344E-001, 0.0000000000000000E+000
