#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A96094
#Date Time: 2019-09-18 19:33:57.381
#Sample rate: 80000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 5 V/div Offset: 0 V
#Channel 2: Range: 5 V/div Offset: 0 V
#Math 1: Function: C1/10

Time (s),Channel 1 (V),Channel 2 (V),Math 1 (V)
0.00369375,3.2219023008525491,-0.8073152529227855,0.32219023008525494
0.0037062500000000003,3.2255931980388044,-0.8073152529227855,0.32255931980388042
0.0037187500000000003,3.2255931980388044,-0.8073152529227855,0.32255931980388042
0.0037312500000000002,3.2292840952250597,-0.8073152529227855,0.32292840952250595
0.0037437500000000001,3.2292840952250597,-0.8073152529227855,0.32292840952250595
0.00375625,3.2329749924113149,-0.8073152529227855,0.32329749924113149
0.00376875,3.2329749924113149,-0.81104755552453078,0.32329749924113149
0.0037812500000000003,3.2366658895975702,-0.8073152529227855,0.32366658895975703
0.0037937500000000002,3.2366658895975702,-0.81104755552453078,0.32366658895975703
0.0038062500000000002,3.2366658895975702,-0.8073152529227855,0.32366658895975703
0.0038187500000000001,3.240356786783825,-0.81104755552453078,0.32403567867838251
0.00383125,3.240356786783825,-0.8073152529227855,0.32403567867838251
0.0038437500000000004,3.240356786783825,-0.8073152529227855,0.32403567867838251
0.0038562500000000003,3.2440476839700803,-0.8073152529227855,0.32440476839700805
0.0038687500000000002,3.2440476839700803,-0.8073152529227855,0.32440476839700805
0.0038812500000000002,3.2477385811563355,-0.8073152529227855,0.32477385811563353
0.0038937500000000001,3.2477385811563355,-0.8073152529227855,0.32477385811563353
0.00390625,3.2477385811563355,-0.8073152529227855,0.32477385811563353
0.0039187500000000004,3.2514294783425908,-0.8073152529227855,0.32514294783425907
0.0039312499999999998,3.255120375528846,-0.8073152529227855,0.3255120375528846
0.0039437500000000002,3.2514294783425908,-0.8073152529227855,0.32514294783425907
0.0039562500000000006,3.2514294783425908,-0.81104755552453078,0.32514294783425907
0.0039687500000000001,3.255120375528846,-0.8073152529227855,0.3255120375528846
0.0039812500000000004,3.2588112727151008,-0.8073152529227855,0.32588112727151008
0.0039937499999999999,3.255120375528846,-0.8073152529227855,0.3255120375528846
0.0040062500000000003,3.2588112727151008,-0.81104755552453078,0.32588112727151008
0.0040187499999999998,3.2588112727151008,-0.8073152529227855,0.32588112727151008
0.0040312500000000001,3.2588112727151008,-0.8073152529227855,0.32588112727151008
0.0040437500000000005,3.2588112727151008,-0.8073152529227855,0.32588112727151008
0.00405625,3.2625021699013561,-0.8073152529227855,0.32625021699013562
0.0040687500000000003,3.2625021699013561,-0.8073152529227855,0.32625021699013562
0.0040812499999999998,3.2625021699013561,-0.8073152529227855,0.32625021699013562
0.0040937500000000002,3.2661930670876114,-0.8073152529227855,0.32661930670876116
0.0041062500000000005,3.2625021699013561,-0.81104755552453078,0.32625021699013562
0.00411875,3.2625021699013561,-0.81104755552453078,0.32625021699013562
0.0041312500000000004,3.2661930670876114,-0.81104755552453078,0.32661930670876116
0.0041437499999999999,3.2661930670876114,-0.81104755552453078,0.32661930670876116
0.0041562500000000002,3.2661930670876114,-0.81104755552453078,0.32661930670876116
0.0041687500000000006,3.2698839642738666,-0.81104755552453078,0.32698839642738664
0.0041812500000000001,3.2698839642738666,-0.8073152529227855,0.32698839642738664
0.0041937500000000004,3.2735748614601219,-0.8073152529227855,0.32735748614601218
