
Label=dB(v(Out3)/(V(Vid1)-V(Vid2))) vs F
LabelX=F
LabelY=dB(v(Out3)/(V(Vid1)-V(Vid2)))
Data Point Count=1001
F,F,F,dB(v(Out3)/(V(Vid1)-V(Vid2))),dB(v(Out3)/(V(Vid1)-V(Vid2)))
5.0582466200312228E+002, 5.0582466200312228E+002, 0.0000000000000000E+000, 5.8487412383733535E+001, 0.0000000000000000E+000
5.1050499997541465E+002, 5.1050499997541465E+002, 0.0000000000000000E+000, 5.8487412414561540E+001, 0.0000000000000000E+000
5.1522864458176502E+002, 5.1522864458176502E+002, 0.0000000000000000E+000, 5.8487412442754795E+001, 0.0000000000000000E+000
5.1999599653352470E+002, 5.1999599653352470E+002, 0.0000000000000000E+000, 5.8487412468757910E+001, 0.0000000000000000E+000
5.2480746024978146E+002, 5.2480746024978146E+002, 0.0000000000000000E+000, 5.8487412492429335E+001, 0.0000000000000000E+000
5.2966344389166682E+002, 5.2966344389166682E+002, 0.0000000000000000E+000, 5.8487412514180484E+001, 0.0000000000000000E+000
5.3456435939698076E+002, 5.3456435939698076E+002, 0.0000000000000000E+000, 5.8487412533395130E+001, 0.0000000000000000E+000
5.3951062251513690E+002, 5.3951062251513690E+002, 0.0000000000000000E+000, 5.8487412550331896E+001, 0.0000000000000000E+000
5.4450265284243062E+002, 5.4450265284243062E+002, 0.0000000000000000E+000, 5.8487412565010921E+001, 0.0000000000000000E+000
5.4954087385763410E+002, 5.4954087385763410E+002, 0.0000000000000000E+000, 5.8487412577738070E+001, 0.0000000000000000E+000
5.5462571295792043E+002, 5.5462571295792043E+002, 0.0000000000000000E+000, 5.8487412588013719E+001, 0.0000000000000000E+000
5.5975760149511996E+002, 5.5975760149511996E+002, 0.0000000000000000E+000, 5.8487412596002898E+001, 0.0000000000000000E+000
5.6493697481231243E+002, 5.6493697481231243E+002, 0.0000000000000000E+000, 5.8487412601929769E+001, 0.0000000000000000E+000
5.7016427228075759E+002, 5.7016427228075759E+002, 0.0000000000000000E+000, 5.8487412605390773E+001, 0.0000000000000000E+000
5.7543993733716718E+002, 5.7543993733716718E+002, 0.0000000000000000E+000, 5.8487412607011571E+001, 0.0000000000000000E+000
5.8076441752132246E+002, 5.8076441752132246E+002, 0.0000000000000000E+000, 5.8487412606257195E+001, 0.0000000000000000E+000
5.8613816451403932E+002, 5.8613816451403932E+002, 0.0000000000000000E+000, 5.8487412603147881E+001, 0.0000000000000000E+000
5.9156163417548464E+002, 5.9156163417548464E+002, 0.0000000000000000E+000, 5.8487412597889481E+001, 0.0000000000000000E+000
5.9703528658384766E+002, 5.9703528658384766E+002, 0.0000000000000000E+000, 5.8487412590486691E+001, 0.0000000000000000E+000
6.0255958607436867E+002, 6.0255958607436867E+002, 0.0000000000000000E+000, 5.8487412580821250E+001, 0.0000000000000000E+000
6.0813500127872896E+002, 6.0813500127872896E+002, 0.0000000000000000E+000, 5.8487412568962746E+001, 0.0000000000000000E+000
6.1376200516480549E+002, 6.1376200516480549E+002, 0.0000000000000000E+000, 5.8487412554738981E+001, 0.0000000000000000E+000
6.1944107507679291E+002, 6.1944107507679291E+002, 0.0000000000000000E+000, 5.8487412538335590E+001, 0.0000000000000000E+000
6.2517269277569744E+002, 6.2517269277569744E+002, 0.0000000000000000E+000, 5.8487412519698630E+001, 0.0000000000000000E+000
6.3095734448020505E+002, 6.3095734448020505E+002, 0.0000000000000000E+000, 5.8487412498997912E+001, 0.0000000000000000E+000
6.3679552090792777E+002, 6.3679552090792777E+002, 0.0000000000000000E+000, 5.8487412475844224E+001, 0.0000000000000000E+000
6.4268771731703180E+002, 6.4268771731703180E+002, 0.0000000000000000E+000, 5.8487412450468199E+001, 0.0000000000000000E+000
6.4863443354825074E+002, 6.4863443354825074E+002, 0.0000000000000000E+000, 5.8487412422864622E+001, 0.0000000000000000E+000
6.5463617406728747E+002, 6.5463617406728747E+002, 0.0000000000000000E+000, 5.8487412392829590E+001, 0.0000000000000000E+000
6.6069344800760871E+002, 6.6069344800760871E+002, 0.0000000000000000E+000, 5.8487412360674966E+001, 0.0000000000000000E+000
