
Label=dB(v(Out)/(V(Vid1)-V(Vid2))) vs F
LabelX=F
LabelY=dB(v(Out)/(V(Vid1)-V(Vid2)))
Data Point Count=1001
F,F,F,dB(v(Out)/(V(Vid1)-V(Vid2))),dB(v(Out)/(V(Vid1)-V(Vid2)))
8.9536476554963556E+003, 8.9536476554963556E+003, 0.0000000000000000E+000,-4.4686095880222467E+001, 0.0000000000000000E+000
9.0364947372234365E+003, 9.0364947372234365E+003, 0.0000000000000000E+000,-4.4686106246209349E+001, 0.0000000000000000E+000
9.1201083935595234E+003, 9.1201083935595234E+003, 0.0000000000000000E+000,-4.4686116804935658E+001, 0.0000000000000000E+000
9.2044957175321433E+003, 9.2044957175321433E+003, 0.0000000000000000E+000,-4.4686127559982474E+001, 0.0000000000000000E+000
9.2896638677997980E+003, 9.2896638677997980E+003, 0.0000000000000000E+000,-4.4686138515000849E+001, 0.0000000000000000E+000
9.3756200692592411E+003, 9.3756200692592411E+003, 0.0000000000000000E+000,-4.4686149673711796E+001, 0.0000000000000000E+000
9.4623716136583735E+003, 9.4623716136583735E+003, 0.0000000000000000E+000,-4.4686161039903112E+001, 0.0000000000000000E+000
9.5499258602148075E+003, 9.5499258602148075E+003, 0.0000000000000000E+000,-4.4686172617427466E+001, 0.0000000000000000E+000
9.6382902362401583E+003, 9.6382902362401583E+003, 0.0000000000000000E+000,-4.4686184410221216E+001, 0.0000000000000000E+000
9.7274722377701091E+003, 9.7274722377701091E+003, 0.0000000000000000E+000,-4.4686196422286962E+001, 0.0000000000000000E+000
9.8174794302003065E+003, 9.8174794302003065E+003, 0.0000000000000000E+000,-4.4686208657696142E+001, 0.0000000000000000E+000
9.9083194489281432E+003, 9.9083194489281432E+003, 0.0000000000000000E+000,-4.4686221120605872E+001, 0.0000000000000000E+000
1.0000000000000473E+004, 1.0000000000000473E+004, 0.0000000000000000E+000,-4.4686233815249764E+001, 0.0000000000000000E+000
1.0092528860767323E+004, 1.0092528860767323E+004, 0.0000000000000000E+000,-4.4686246745931363E+001, 0.0000000000000000E+000
1.0185913880541653E+004, 1.0185913880541653E+004, 0.0000000000000000E+000,-4.4686259917042094E+001, 0.0000000000000000E+000
1.0280162981265225E+004, 1.0280162981265225E+004, 0.0000000000000000E+000,-4.4686273333056192E+001, 0.0000000000000000E+000
1.0375284158180621E+004, 1.0375284158180621E+004, 0.0000000000000000E+000,-4.4686286998525766E+001, 0.0000000000000000E+000
1.0471285480509496E+004, 1.0471285480509496E+004, 0.0000000000000000E+000,-4.4686300918089515E+001, 0.0000000000000000E+000
1.0568175092137091E+004, 1.0568175092137091E+004, 0.0000000000000000E+000,-4.4686315096472782E+001, 0.0000000000000000E+000
1.0665961212303091E+004, 1.0665961212303091E+004, 0.0000000000000000E+000,-4.4686329538486390E+001, 0.0000000000000000E+000
1.0764652136298868E+004, 1.0764652136298868E+004, 0.0000000000000000E+000,-4.4686344249034363E+001, 0.0000000000000000E+000
1.0864256236171179E+004, 1.0864256236171179E+004, 0.0000000000000000E+000,-4.4686359233116249E+001, 0.0000000000000000E+000
1.0964781961432380E+004, 1.0964781961432380E+004, 0.0000000000000000E+000,-4.4686374495811009E+001, 0.0000000000000000E+000
1.1066237839777199E+004, 1.1066237839777199E+004, 0.0000000000000000E+000,-4.4686390042302946E+001, 0.0000000000000000E+000
1.1168632477806153E+004, 1.1168632477806153E+004, 0.0000000000000000E+000,-4.4686405877874193E+001, 0.0000000000000000E+000
1.1271974561755653E+004, 1.1271974561755653E+004, 0.0000000000000000E+000,-4.4686422007887828E+001, 0.0000000000000000E+000
1.1376272858234863E+004, 1.1376272858234863E+004, 0.0000000000000000E+000,-4.4686438437835150E+001, 0.0000000000000000E+000
1.1481536214969388E+004, 1.1481536214969388E+004, 0.0000000000000000E+000,-4.4686455173284578E+001, 0.0000000000000000E+000
1.1587773561551827E+004, 1.1587773561551827E+004, 0.0000000000000000E+000,-4.4686472219924489E+001, 0.0000000000000000E+000
1.1694993910199282E+004, 1.1694993910199282E+004, 0.0000000000000000E+000,-4.4686489583536407E+001, 0.0000000000000000E+000
1.1803206356517876E+004, 1.1803206356517876E+004, 0.0000000000000000E+000,-4.4686507270017302E+001, 0.0000000000000000E+000
1.1912420080274334E+004, 1.1912420080274334E+004, 0.0000000000000000E+000,-4.4686525285365661E+001, 0.0000000000000000E+000
1.2022644346174722E+004, 1.2022644346174722E+004, 0.0000000000000000E+000,-4.4686543635710017E+001, 0.0000000000000000E+000
1.2133888504650373E+004, 1.2133888504650373E+004, 0.0000000000000000E+000,-4.4686562327272725E+001, 0.0000000000000000E+000
1.2246161992651094E+004, 1.2246161992651094E+004, 0.0000000000000000E+000,-4.4686581366400084E+001, 0.0000000000000000E+000
1.2359474334445718E+004, 1.2359474334445718E+004, 0.0000000000000000E+000,-4.4686600759561841E+001, 0.0000000000000000E+000
1.2473835142430051E+004, 1.2473835142430051E+004, 0.0000000000000000E+000,-4.4686620513333523E+001, 0.0000000000000000E+000
1.2589254117942301E+004, 1.2589254117942301E+004, 0.0000000000000000E+000,-4.4686640634426425E+001, 0.0000000000000000E+000
1.2705741052086052E+004, 1.2705741052086052E+004, 0.0000000000000000E+000,-4.4686661129673837E+001, 0.0000000000000000E+000
1.2823305826560858E+004, 1.2823305826560858E+004, 0.0000000000000000E+000,-4.4686682006037231E+001, 0.0000000000000000E+000
1.2941958414500510E+004, 1.2941958414500510E+004, 0.0000000000000000E+000,-4.4686703270593668E+001, 0.0000000000000000E+000
1.3061708881319071E+004, 1.3061708881319071E+004, 0.0000000000000000E+000,-4.4686724930574613E+001, 0.0000000000000000E+000
1.3182567385564735E+004, 1.3182567385564735E+004, 0.0000000000000000E+000,-4.4686746993333685E+001, 0.0000000000000000E+000
1.3304544179781582E+004, 1.3304544179781582E+004, 0.0000000000000000E+000,-4.4686769466352921E+001, 0.0000000000000000E+000
1.3427649611379316E+004, 1.3427649611379316E+004, 0.0000000000000000E+000,-4.4686792357269816E+001, 0.0000000000000000E+000
1.3551894123511047E+004, 1.3551894123511047E+004, 0.0000000000000000E+000,-4.4686815673857836E+001, 0.0000000000000000E+000
1.3677288255959185E+004, 1.3677288255959185E+004, 0.0000000000000000E+000,-4.4686839424032982E+001, 0.0000000000000000E+000
1.3803842646029550E+004, 1.3803842646029550E+004, 0.0000000000000000E+000,-4.4686863615861412E+001, 0.0000000000000000E+000
1.3931568029453741E+004, 1.3931568029453741E+004, 0.0000000000000000E+000,-4.4686888257555395E+001, 0.0000000000000000E+000
1.4060475241299857E+004, 1.4060475241299857E+004, 0.0000000000000000E+000,-4.4686913357482581E+001, 0.0000000000000000E+000
1.4190575216891648E+004, 1.4190575216891648E+004, 0.0000000000000000E+000,-4.4686938924166952E+001, 0.0000000000000000E+000
1.4321878992736169E+004, 1.4321878992736169E+004, 0.0000000000000000E+000,-4.4686964966290759E+001, 0.0000000000000000E+000
1.4454397707460017E+004, 1.4454397707460017E+004, 0.0000000000000000E+000,-4.4686991492701964E+001, 0.0000000000000000E+000
1.4588142602754235E+004, 1.4588142602754235E+004, 0.0000000000000000E+000,-4.4687018512399220E+001, 0.0000000000000000E+000
1.4723125024327948E+004, 1.4723125024327948E+004, 0.0000000000000000E+000,-4.4687046034566585E+001, 0.0000000000000000E+000
1.4859356422870838E+004, 1.4859356422870838E+004, 0.0000000000000000E+000,-4.4687074068546352E+001, 0.0000000000000000E+000
1.4996848355024513E+004, 1.4996848355024513E+004, 0.0000000000000000E+000,-4.4687102623859715E+001, 0.0000000000000000E+000
1.5135612484362868E+004, 1.5135612484362868E+004, 0.0000000000000000E+000,-4.4687131710206138E+001, 0.0000000000000000E+000
1.5275660582381521E+004, 1.5275660582381521E+004, 0.0000000000000000E+000,-4.4687161337462513E+001, 0.0000000000000000E+000
1.5417004529496397E+004, 1.5417004529496397E+004, 0.0000000000000000E+000,-4.4687191515689875E+001, 0.0000000000000000E+000
1.5559656316051556E+004, 1.5559656316051556E+004, 0.0000000000000000E+000,-4.4687222255140341E+001, 0.0000000000000000E+000
1.5703628043336346E+004, 1.5703628043336346E+004, 0.0000000000000000E+000,-4.4687253566249609E+001, 0.0000000000000000E+000
1.5848931924611965E+004, 1.5848931924611965E+004, 0.0000000000000000E+000,-4.4687285459657183E+001, 0.0000000000000000E+000
1.5995580286147528E+004, 1.5995580286147528E+004, 0.0000000000000000E+000,-4.4687317946193879E+001, 0.0000000000000000E+000
1.6143585568265711E+004, 1.6143585568265711E+004, 0.0000000000000000E+000,-4.4687351036888316E+001, 0.0000000000000000E+000
1.6292960326398083E+004, 1.6292960326398083E+004, 0.0000000000000000E+000,-4.4687384742992251E+001, 0.0000000000000000E+000
1.6443717232150186E+004, 1.6443717232150186E+004, 0.0000000000000000E+000,-4.4687419075941961E+001, 0.0000000000000000E+000
1.6595869074376486E+004, 1.6595869074376486E+004, 0.0000000000000000E+000,-4.4687454047405467E+001, 0.0000000000000000E+000
1.6749428760265262E+004, 1.6749428760265262E+004, 0.0000000000000000E+000,-4.4687489669260415E+001, 0.0000000000000000E+000
1.6904409316433539E+004, 1.6904409316433539E+004, 0.0000000000000000E+000,-4.4687525953601948E+001, 0.0000000000000000E+000
1.7060823890032141E+004, 1.7060823890032141E+004, 0.0000000000000000E+000,-4.4687562912766822E+001, 0.0000000000000000E+000
1.7218685749860986E+004, 1.7218685749860986E+004, 0.0000000000000000E+000,-4.4687600559297984E+001, 0.0000000000000000E+000
1.7378008287494682E+004, 1.7378008287494682E+004, 0.0000000000000000E+000,-4.4687638905990013E+001, 0.0000000000000000E+000
1.7538805018418549E+004, 1.7538805018418549E+004, 0.0000000000000000E+000,-4.4687677965870478E+001, 0.0000000000000000E+000
1.7701089583175159E+004, 1.7701089583175159E+004, 0.0000000000000000E+000,-4.4687717752205593E+001, 0.0000000000000000E+000
1.7864875748521466E+004, 1.7864875748521466E+004, 0.0000000000000000E+000,-4.4687758278512817E+001, 0.0000000000000000E+000
1.8030177408596661E+004, 1.8030177408596661E+004, 0.0000000000000000E+000,-4.4687799558560272E+001, 0.0000000000000000E+000
1.8197008586100816E+004, 1.8197008586100816E+004, 0.0000000000000000E+000,-4.4687841606368188E+001, 0.0000000000000000E+000
1.8365383433484458E+004, 1.8365383433484458E+004, 0.0000000000000000E+000,-4.4687884436232217E+001, 0.0000000000000000E+000
1.8535316234149119E+004, 1.8535316234149119E+004, 0.0000000000000000E+000,-4.4687928062691228E+001, 0.0000000000000000E+000
1.8706821403659022E+004, 1.8706821403659022E+004, 0.0000000000000000E+000,-4.4687972500576414E+001, 0.0000000000000000E+000
1.8879913490963962E+004, 1.8879913490963962E+004, 0.0000000000000000E+000,-4.4688017764983414E+001, 0.0000000000000000E+000
1.9054607179633509E+004, 1.9054607179633509E+004, 0.0000000000000000E+000,-4.4688063871293110E+001, 0.0000000000000000E+000
1.9230917289102632E+004, 1.9230917289102632E+004, 0.0000000000000000E+000,-4.4688110835170576E+001, 0.0000000000000000E+000
1.9408858775928842E+004, 1.9408858775928842E+004, 0.0000000000000000E+000,-4.4688158672573088E+001, 0.0000000000000000E+000
1.9588446735060970E+004, 1.9588446735060970E+004, 0.0000000000000000E+000,-4.4688207399753843E+001, 0.0000000000000000E+000
1.9769696401119691E+004, 1.9769696401119691E+004, 0.0000000000000000E+000,-4.4688257033273864E+001, 0.0000000000000000E+000
1.9952623149689891E+004, 1.9952623149689891E+004, 0.0000000000000000E+000,-4.4688307590002722E+001, 0.0000000000000000E+000
2.0137242498624990E+004, 2.0137242498624990E+004, 0.0000000000000000E+000,-4.4688359087114897E+001, 0.0000000000000000E+000
2.0323570109363336E+004, 2.0323570109363336E+004, 0.0000000000000000E+000,-4.4688411542110714E+001, 0.0000000000000000E+000
2.0511621788256787E+004, 2.0511621788256787E+004, 0.0000000000000000E+000,-4.4688464972820086E+001, 0.0000000000000000E+000
2.0701413487911566E+004, 2.0701413487911566E+004, 0.0000000000000000E+000,-4.4688519397402558E+001, 0.0000000000000000E+000
2.0892961308541551E+004, 2.0892961308541551E+004, 0.0000000000000000E+000,-4.4688574834348131E+001, 0.0000000000000000E+000
2.1086281499334065E+004, 2.1086281499334065E+004, 0.0000000000000000E+000,-4.4688631302506572E+001, 0.0000000000000000E+000
2.1281390459828304E+004, 2.1281390459828304E+004, 0.0000000000000000E+000,-4.4688688821068553E+001, 0.0000000000000000E+000
2.1478304741306536E+004, 2.1478304741306536E+004, 0.0000000000000000E+000,-4.4688747409577488E+001, 0.0000000000000000E+000
2.1677041048198160E+004, 2.1677041048198160E+004, 0.0000000000000000E+000,-4.4688807087958828E+001, 0.0000000000000000E+000
2.1877616239496750E+004, 2.1877616239496750E+004, 0.0000000000000000E+000,-4.4688867876488459E+001, 0.0000000000000000E+000
2.2080047330190238E+004, 2.2080047330190238E+004, 0.0000000000000000E+000,-4.4688929795835925E+001, 0.0000000000000000E+000
2.2284351492704289E+004, 2.2284351492704289E+004, 0.0000000000000000E+000,-4.4688992867045378E+001, 0.0000000000000000E+000
2.2490546058359076E+004, 2.2490546058359076E+004, 0.0000000000000000E+000,-4.4689057111561681E+001, 0.0000000000000000E+000
2.2698648518839498E+004, 2.2698648518839498E+004, 0.0000000000000000E+000,-4.4689122551221260E+001, 0.0000000000000000E+000
2.2908676527679025E+004, 2.2908676527679025E+004, 0.0000000000000000E+000,-4.4689189208274264E+001, 0.0000000000000000E+000
2.3120647901757256E+004, 2.3120647901757256E+004, 0.0000000000000000E+000,-4.4689257105381898E+001, 0.0000000000000000E+000
2.3334580622811351E+004, 2.3334580622811351E+004, 0.0000000000000000E+000,-4.4689326265630534E+001, 0.0000000000000000E+000
2.3550492838961432E+004, 2.3550492838961432E+004, 0.0000000000000000E+000,-4.4689396712534005E+001, 0.0000000000000000E+000
2.3768402866250119E+004, 2.3768402866250119E+004, 0.0000000000000000E+000,-4.4689468470041916E+001, 0.0000000000000000E+000
2.3988329190196273E+004, 2.3988329190196273E+004, 0.0000000000000000E+000,-4.4689541562562312E+001, 0.0000000000000000E+000
2.4210290467363164E+004, 2.4210290467363164E+004, 0.0000000000000000E+000,-4.4689616014940853E+001, 0.0000000000000000E+000
2.4434305526941116E+004, 2.4434305526941116E+004, 0.0000000000000000E+000,-4.4689691852500282E+001, 0.0000000000000000E+000
2.4660393372344806E+004, 2.4660393372344806E+004, 0.0000000000000000E+000,-4.4689769101030386E+001, 0.0000000000000000E+000
2.4888573182825337E+004, 2.4888573182825337E+004, 0.0000000000000000E+000,-4.4689847786802446E+001, 0.0000000000000000E+000
2.5118864315097246E+004, 2.5118864315097246E+004, 0.0000000000000000E+000,-4.4689927936575849E+001, 0.0000000000000000E+000
2.5351286304980535E+004, 2.5351286304980535E+004, 0.0000000000000000E+000,-4.4690009577611306E+001, 0.0000000000000000E+000
2.5585858869057931E+004, 2.5585858869057931E+004, 0.0000000000000000E+000,-4.4690092737672728E+001, 0.0000000000000000E+000
2.5822601906347452E+004, 2.5822601906347452E+004, 0.0000000000000000E+000,-4.4690177445054069E+001, 0.0000000000000000E+000
2.6061535499990463E+004, 2.6061535499990463E+004, 0.0000000000000000E+000,-4.4690263728567345E+001, 0.0000000000000000E+000
2.6302679918955342E+004, 2.6302679918955342E+004, 0.0000000000000000E+000,-4.4690351617559159E+001, 0.0000000000000000E+000
2.6546055619756935E+004, 2.6546055619756935E+004, 0.0000000000000000E+000,-4.4690441141928673E+001, 0.0000000000000000E+000
2.6791683248191875E+004, 2.6791683248191875E+004, 0.0000000000000000E+000,-4.4690532332136065E+001, 0.0000000000000000E+000
2.7039583641090012E+004, 2.7039583641090012E+004, 0.0000000000000000E+000,-4.4690625219203454E+001, 0.0000000000000000E+000
2.7289777828081998E+004, 2.7289777828081998E+004, 0.0000000000000000E+000,-4.4690719834734580E+001, 0.0000000000000000E+000
2.7542287033383273E+004, 2.7542287033383273E+004, 0.0000000000000000E+000,-4.4690816210924147E+001, 0.0000000000000000E+000
2.7797132677594513E+004, 2.7797132677594513E+004, 0.0000000000000000E+000,-4.4690914380560621E+001, 0.0000000000000000E+000
2.8054336379518780E+004, 2.8054336379518780E+004, 0.0000000000000000E+000,-4.4691014377056284E+001, 0.0000000000000000E+000
2.8313919957995451E+004, 2.8313919957995451E+004, 0.0000000000000000E+000,-4.4691116234436222E+001, 0.0000000000000000E+000
2.8575905433751148E+004, 2.8575905433751148E+004, 0.0000000000000000E+000,-4.4691219987362302E+001, 0.0000000000000000E+000
2.8840315031267757E+004, 2.8840315031267757E+004, 0.0000000000000000E+000,-4.4691325671147666E+001, 0.0000000000000000E+000
2.9107171180667770E+004, 2.9107171180667770E+004, 0.0000000000000000E+000,-4.4691433321764379E+001, 0.0000000000000000E+000
2.9376496519617045E+004, 2.9376496519617045E+004, 0.0000000000000000E+000,-4.4691542975855953E+001, 0.0000000000000000E+000
2.9648313895245181E+004, 2.9648313895245181E+004, 0.0000000000000000E+000,-4.4691654670742821E+001, 0.0000000000000000E+000
2.9922646366083667E+004, 2.9922646366083667E+004, 0.0000000000000000E+000,-4.4691768444446787E+001, 0.0000000000000000E+000
3.0199517204021959E+004, 3.0199517204021959E+004, 0.0000000000000000E+000,-4.4691884335706355E+001, 0.0000000000000000E+000
3.0478949896281647E+004, 3.0478949896281647E+004, 0.0000000000000000E+000,-4.4692002383972984E+001, 0.0000000000000000E+000
3.0760968147408916E+004, 3.0760968147408916E+004, 0.0000000000000000E+000,-4.4692122629439545E+001, 0.0000000000000000E+000
3.1045595881285411E+004, 3.1045595881285411E+004, 0.0000000000000000E+000,-4.4692245113051413E+001, 0.0000000000000000E+000
3.1332857243157730E+004, 3.1332857243157730E+004, 0.0000000000000000E+000,-4.4692369876511435E+001, 0.0000000000000000E+000
3.1622776601685688E+004, 3.1622776601685688E+004, 0.0000000000000000E+000,-4.4692496962306699E+001, 0.0000000000000000E+000
3.1915378551009529E+004, 3.1915378551009529E+004, 0.0000000000000000E+000,-4.4692626413722365E+001, 0.0000000000000000E+000
3.2210687912836282E+004, 3.2210687912836282E+004, 0.0000000000000000E+000,-4.4692758274841601E+001, 0.0000000000000000E+000
3.2508729738545393E+004, 3.2508729738545393E+004, 0.0000000000000000E+000,-4.4692892590587263E+001, 0.0000000000000000E+000
3.2809529311313876E+004, 3.2809529311313876E+004, 0.0000000000000000E+000,-4.4693029406698635E+001, 0.0000000000000000E+000
3.3113112148261105E+004, 3.3113112148261105E+004, 0.0000000000000000E+000,-4.4693168769786539E+001, 0.0000000000000000E+000
3.3419504002613445E+004, 3.3419504002613445E+004, 0.0000000000000000E+000,-4.4693310727334008E+001, 0.0000000000000000E+000
3.3728730865888931E+004, 3.3728730865888931E+004, 0.0000000000000000E+000,-4.4693455327697045E+001, 0.0000000000000000E+000
3.4040818970102155E+004, 3.4040818970102155E+004, 0.0000000000000000E+000,-4.4693602620155190E+001, 0.0000000000000000E+000
3.4355794789989552E+004, 3.4355794789989552E+004, 0.0000000000000000E+000,-4.4693752654890503E+001, 0.0000000000000000E+000
3.4673685045255275E+004, 3.4673685045255275E+004, 0.0000000000000000E+000,-4.4693905483034726E+001, 0.0000000000000000E+000
3.4994516702837864E+004, 3.4994516702837864E+004, 0.0000000000000000E+000,-4.4694061156669001E+001, 0.0000000000000000E+000
3.5318316979197858E+004, 3.5318316979197858E+004, 0.0000000000000000E+000,-4.4694219728852858E+001, 0.0000000000000000E+000
3.5645113342626610E+004, 3.5645113342626610E+004, 0.0000000000000000E+000,-4.4694381253640586E+001, 0.0000000000000000E+000
3.5974933515576442E+004, 3.5974933515576442E+004, 0.0000000000000000E+000,-4.4694545786091872E+001, 0.0000000000000000E+000
3.6307805477012371E+004, 3.6307805477012371E+004, 0.0000000000000000E+000,-4.4694713382297195E+001, 0.0000000000000000E+000
3.6643757464785587E+004, 3.6643757464785587E+004, 0.0000000000000000E+000,-4.4694884099393654E+001, 0.0000000000000000E+000
3.6982817978028907E+004, 3.6982817978028907E+004, 0.0000000000000000E+000,-4.4695057995596699E+001, 0.0000000000000000E+000
3.7325015779574365E+004, 3.7325015779574365E+004, 0.0000000000000000E+000,-4.4695235130201347E+001, 0.0000000000000000E+000
3.7670379898393221E+004, 3.7670379898393221E+004, 0.0000000000000000E+000,-4.4695415563614176E+001, 0.0000000000000000E+000
3.8018939632058478E+004, 3.8018939632058478E+004, 0.0000000000000000E+000,-4.4695599357382051E+001, 0.0000000000000000E+000
3.8370724549230261E+004, 3.8370724549230261E+004, 0.0000000000000000E+000,-4.4695786574191025E+001, 0.0000000000000000E+000
3.8725764492164133E+004, 3.8725764492164133E+004, 0.0000000000000000E+000,-4.4695977277906216E+001, 0.0000000000000000E+000
3.9084089579242645E+004, 3.9084089579242645E+004, 0.0000000000000000E+000,-4.4696171533584597E+001, 0.0000000000000000E+000
3.9445730207530309E+004, 3.9445730207530309E+004, 0.0000000000000000E+000,-4.4696369407509820E+001, 0.0000000000000000E+000
3.9810717055352223E+004, 3.9810717055352223E+004, 0.0000000000000000E+000,-4.4696570967195264E+001, 0.0000000000000000E+000
4.0179081084896519E+004, 4.0179081084896519E+004, 0.0000000000000000E+000,-4.4696776281434374E+001, 0.0000000000000000E+000
4.0550853544840938E+004, 4.0550853544840938E+004, 0.0000000000000000E+000,-4.4696985420287646E+001, 0.0000000000000000E+000
4.0926065973003671E+004, 4.0926065973003671E+004, 0.0000000000000000E+000,-4.4697198455148587E+001, 0.0000000000000000E+000
4.1304750199018752E+004, 4.1304750199018752E+004, 0.0000000000000000E+000,-4.4697415458735591E+001, 0.0000000000000000E+000
4.1686938347036186E+004, 4.1686938347036186E+004, 0.0000000000000000E+000,-4.4697636505141176E+001, 0.0000000000000000E+000
4.2072662838447082E+004, 4.2072662838447082E+004, 0.0000000000000000E+000,-4.4697861669828811E+001, 0.0000000000000000E+000
4.2461956394633991E+004, 4.2461956394633991E+004, 0.0000000000000000E+000,-4.4698091029694204E+001, 0.0000000000000000E+000
4.2854852039746685E+004, 4.2854852039746685E+004, 0.0000000000000000E+000,-4.4698324663068220E+001, 0.0000000000000000E+000
4.3251383103503635E+004, 4.3251383103503635E+004, 0.0000000000000000E+000,-4.4698562649743934E+001, 0.0000000000000000E+000
4.3651583224019392E+004, 4.3651583224019392E+004, 0.0000000000000000E+000,-4.4698805071023777E+001, 0.0000000000000000E+000
4.4055486350658153E+004, 4.4055486350658153E+004, 0.0000000000000000E+000,-4.4699052009718898E+001, 0.0000000000000000E+000
4.4463126746913724E+004, 4.4463126746913724E+004, 0.0000000000000000E+000,-4.4699303550212534E+001, 0.0000000000000000E+000
4.4874538993316099E+004, 4.4874538993316099E+004, 0.0000000000000000E+000,-4.4699559778452354E+001, 0.0000000000000000E+000
4.5289757990364989E+004, 4.5289757990364989E+004, 0.0000000000000000E+000,-4.4699820782009311E+001, 0.0000000000000000E+000
4.5708818961490448E+004, 4.5708818961490448E+004, 0.0000000000000000E+000,-4.4700086650098157E+001, 0.0000000000000000E+000
4.6131757456040912E+004, 4.6131757456040912E+004, 0.0000000000000000E+000,-4.4700357473608037E+001, 0.0000000000000000E+000
4.6558609352298903E+004, 4.6558609352298903E+004, 0.0000000000000000E+000,-4.4700633345128040E+001, 0.0000000000000000E+000
4.6989410860524586E+004, 4.6989410860524586E+004, 0.0000000000000000E+000,-4.4700914358991966E+001, 0.0000000000000000E+000
4.7424198526027540E+004, 4.7424198526027540E+004, 0.0000000000000000E+000,-4.4701200611300180E+001, 0.0000000000000000E+000
4.7863009232266944E+004, 4.7863009232266944E+004, 0.0000000000000000E+000,-4.4701492199967873E+001, 0.0000000000000000E+000
4.8305880203980407E+004, 4.8305880203980407E+004, 0.0000000000000000E+000,-4.4701789224735009E+001, 0.0000000000000000E+000
4.8752849010341808E+004, 4.8752849010341808E+004, 0.0000000000000000E+000,-4.4702091787226237E+001, 0.0000000000000000E+000
4.9203953568148303E+004, 4.9203953568148303E+004, 0.0000000000000000E+000,-4.4702399990976325E+001, 0.0000000000000000E+000
4.9659232145036854E+004, 4.9659232145036854E+004, 0.0000000000000000E+000,-4.4702713941458896E+001, 0.0000000000000000E+000
5.0118723362730510E+004, 5.0118723362730510E+004, 0.0000000000000000E+000,-4.4703033746135731E+001, 0.0000000000000000E+000
5.0582466200314724E+004, 5.0582466200314724E+004, 0.0000000000000000E+000,-4.4703359514488525E+001, 0.0000000000000000E+000
5.1050499997543979E+004, 5.1050499997543979E+004, 0.0000000000000000E+000,-4.4703691358054236E+001, 0.0000000000000000E+000
5.1522864458179036E+004, 5.1522864458179036E+004, 0.0000000000000000E+000,-4.4704029390473430E+001, 0.0000000000000000E+000
5.1999599653355021E+004, 5.1999599653355021E+004, 0.0000000000000000E+000,-4.4704373727523112E+001, 0.0000000000000000E+000
5.2480746024980719E+004, 5.2480746024980719E+004, 0.0000000000000000E+000,-4.4704724487158181E+001, 0.0000000000000000E+000
5.2966344389169280E+004, 5.2966344389169280E+004, 0.0000000000000000E+000,-4.4705081789552501E+001, 0.0000000000000000E+000
5.3456435939700699E+004, 5.3456435939700699E+004, 0.0000000000000000E+000,-4.4705445757143451E+001, 0.0000000000000000E+000
5.3951062251516334E+004, 5.3951062251516334E+004, 0.0000000000000000E+000,-4.4705816514670722E+001, 0.0000000000000000E+000
5.4450265284245732E+004, 5.4450265284245732E+004, 0.0000000000000000E+000,-4.4706194189233308E+001, 0.0000000000000000E+000
5.4954087385766106E+004, 5.4954087385766106E+004, 0.0000000000000000E+000,-4.4706578910308316E+001, 0.0000000000000000E+000
5.5462571295794762E+004, 5.5462571295794762E+004, 0.0000000000000000E+000,-4.4706970809835440E+001, 0.0000000000000000E+000
5.5975760149514746E+004, 5.5975760149514746E+004, 0.0000000000000000E+000,-4.4707370022210114E+001, 0.0000000000000000E+000
5.6493697481234020E+004, 5.6493697481234020E+004, 0.0000000000000000E+000,-4.4707776684389060E+001, 0.0000000000000000E+000
5.7016427228078559E+004, 5.7016427228078559E+004, 0.0000000000000000E+000,-4.4708190935894194E+001, 0.0000000000000000E+000
5.7543993733719544E+004, 5.7543993733719544E+004, 0.0000000000000000E+000,-4.4708612918894005E+001, 0.0000000000000000E+000
5.8076441752135099E+004, 5.8076441752135099E+004, 0.0000000000000000E+000,-4.4709042778215327E+001, 0.0000000000000000E+000
5.8613816451406805E+004, 5.8613816451406805E+004, 0.0000000000000000E+000,-4.4709480661443820E+001, 0.0000000000000000E+000
5.9156163417551368E+004, 5.9156163417551368E+004, 0.0000000000000000E+000,-4.4709926718933168E+001, 0.0000000000000000E+000
5.9703528658387702E+004, 5.9703528658387702E+004, 0.0000000000000000E+000,-4.4710381103881957E+001, 0.0000000000000000E+000
6.0255958607439832E+004, 6.0255958607439832E+004, 0.0000000000000000E+000,-4.4710843972380175E+001, 0.0000000000000000E+000
6.0813500127875894E+004, 6.0813500127875894E+004, 0.0000000000000000E+000,-4.4711315483458975E+001, 0.0000000000000000E+000
6.1376200516483565E+004, 6.1376200516483565E+004, 0.0000000000000000E+000,-4.4711795799166993E+001, 0.0000000000000000E+000
6.1944107507682333E+004, 6.1944107507682333E+004, 0.0000000000000000E+000,-4.4712285084606350E+001, 0.0000000000000000E+000
6.2517269277572814E+004, 6.2517269277572814E+004, 0.0000000000000000E+000,-4.4712783508001934E+001, 0.0000000000000000E+000
6.3095734448023606E+004, 6.3095734448023606E+004, 0.0000000000000000E+000,-4.4713291240759823E+001, 0.0000000000000000E+000
6.3679552090795907E+004, 6.3679552090795907E+004, 0.0000000000000000E+000,-4.4713808457521679E+001, 0.0000000000000000E+000
6.4268771731706336E+004, 6.4268771731706336E+004, 0.0000000000000000E+000,-4.4714335336239508E+001, 0.0000000000000000E+000
6.4863443354828254E+004, 6.4863443354828254E+004, 0.0000000000000000E+000,-4.4714872058232736E+001, 0.0000000000000000E+000
