
Label=dB(v(Out)/(V(Vid1)-V(Vid2))) vs F
LabelX=F
LabelY=dB(v(Out)/(V(Vid1)-V(Vid2)))
Data Point Count=1001
F,F,F,dB(v(Out)/(V(Vid1)-V(Vid2))),dB(v(Out)/(V(Vid1)-V(Vid2)))
 1.3931568029453075E+002, 1.3931568029453075E+002, 0.0000000000000000E+000,-1.6136077045594215E-002, 0.0000000000000000E+000
 1.4060475241299184E+002, 1.4060475241299184E+002, 0.0000000000000000E+000,-1.6285382327481224E-002, 0.0000000000000000E+000
 1.4190575216890969E+002, 1.4190575216890969E+002, 0.0000000000000000E+000,-1.6436069114107357E-002, 0.0000000000000000E+000
 1.4321878992735483E+002, 1.4321878992735483E+002, 0.0000000000000000E+000,-1.6588150188377327E-002, 0.0000000000000000E+000
 1.4454397707459327E+002, 1.4454397707459327E+002, 0.0000000000000000E+000,-1.6741638451473837E-002, 0.0000000000000000E+000
 1.4588142602753538E+002, 1.4588142602753538E+002, 0.0000000000000000E+000,-1.6896546923955601E-002, 0.0000000000000000E+000
 1.4723125024327246E+002, 1.4723125024327246E+002, 0.0000000000000000E+000,-1.7052888746857221E-002, 0.0000000000000000E+000
 1.4859356422870130E+002, 1.4859356422870130E+002, 0.0000000000000000E+000,-1.7210677182805275E-002, 0.0000000000000000E+000
 1.4996848355023798E+002, 1.4996848355023798E+002, 0.0000000000000000E+000,-1.7369925617145416E-002, 0.0000000000000000E+000
 1.5135612484362147E+002, 1.5135612484362147E+002, 0.0000000000000000E+000,-1.7530647559075629E-002, 0.0000000000000000E+000
 1.5275660582380794E+002, 1.5275660582380794E+002, 0.0000000000000000E+000,-1.7692856642792795E-002, 0.0000000000000000E+000
 1.5417004529495665E+002, 1.5417004529495665E+002, 0.0000000000000000E+000,-1.7856566628649564E-002, 0.0000000000000000E+000
 1.5559656316050817E+002, 1.5559656316050817E+002, 0.0000000000000000E+000,-1.8021791404322248E-002, 0.0000000000000000E+000
 1.5703628043335598E+002, 1.5703628043335598E+002, 0.0000000000000000E+000,-1.8188544985985194E-002, 0.0000000000000000E+000
 1.5848931924611210E+002, 1.5848931924611210E+002, 0.0000000000000000E+000,-1.8356841519508386E-002, 0.0000000000000000E+000
 1.5995580286146765E+002, 1.5995580286146765E+002, 0.0000000000000000E+000,-1.8526695281646736E-002, 0.0000000000000000E+000
 1.6143585568264942E+002, 1.6143585568264942E+002, 0.0000000000000000E+000,-1.8698120681259173E-002, 0.0000000000000000E+000
 1.6292960326397306E+002, 1.6292960326397306E+002, 0.0000000000000000E+000,-1.8871132260526023E-002, 0.0000000000000000E+000
 1.6443717232149402E+002, 1.6443717232149402E+002, 0.0000000000000000E+000,-1.9045744696187212E-002, 0.0000000000000000E+000
 1.6595869074375693E+002, 1.6595869074375693E+002, 0.0000000000000000E+000,-1.9221972800782684E-002, 0.0000000000000000E+000
 1.6749428760264462E+002, 1.6749428760264462E+002, 0.0000000000000000E+000,-1.9399831523911958E-002, 0.0000000000000000E+000
 1.6904409316432731E+002, 1.6904409316432731E+002, 0.0000000000000000E+000,-1.9579335953501482E-002, 0.0000000000000000E+000
 1.7060823890031327E+002, 1.7060823890031327E+002, 0.0000000000000000E+000,-1.9760501317085000E-002, 0.0000000000000000E+000
 1.7218685749860165E+002, 1.7218685749860165E+002, 0.0000000000000000E+000,-1.9943342983093391E-002, 0.0000000000000000E+000
 1.7378008287493853E+002, 1.7378008287493853E+002, 0.0000000000000000E+000,-2.0127876462161739E-002, 0.0000000000000000E+000
 1.7538805018417713E+002, 1.7538805018417713E+002, 0.0000000000000000E+000,-2.0314117408442127E-002, 0.0000000000000000E+000
 1.7701089583174314E+002, 1.7701089583174314E+002, 0.0000000000000000E+000,-2.0502081620932155E-002, 0.0000000000000000E+000
 1.7864875748520612E+002, 1.7864875748520612E+002, 0.0000000000000000E+000,-2.0691785044817008E-002, 0.0000000000000000E+000
 1.8030177408595796E+002, 1.8030177408595796E+002, 0.0000000000000000E+000,-2.0883243772820820E-002, 0.0000000000000000E+000
 1.8197008586099943E+002, 1.8197008586099943E+002, 0.0000000000000000E+000,-2.1076474046570884E-002, 0.0000000000000000E+000
 1.8365383433483575E+002, 1.8365383433483575E+002, 0.0000000000000000E+000,-2.1271492257975262E-002, 0.0000000000000000E+000
 1.8535316234148229E+002, 1.8535316234148229E+002, 0.0000000000000000E+000,-2.1468314950618444E-002, 0.0000000000000000E+000
 1.8706821403658122E+002, 1.8706821403658122E+002, 0.0000000000000000E+000,-2.1666958821155883E-002, 0.0000000000000000E+000
 1.8879913490963054E+002, 1.8879913490963054E+002, 0.0000000000000000E+000,-2.1867440720739314E-002, 0.0000000000000000E+000
 1.9054607179632595E+002, 1.9054607179632595E+002, 0.0000000000000000E+000,-2.2069777656439710E-002, 0.0000000000000000E+000
 1.9230917289101708E+002, 1.9230917289101708E+002, 0.0000000000000000E+000,-2.2273986792692081E-002, 0.0000000000000000E+000
 1.9408858775927908E+002, 1.9408858775927908E+002, 0.0000000000000000E+000,-2.2480085452755705E-002, 0.0000000000000000E+000
 1.9588446735060026E+002, 1.9588446735060026E+002, 0.0000000000000000E+000,-2.2688091120174909E-002, 0.0000000000000000E+000
 1.9769696401118739E+002, 1.9769696401118739E+002, 0.0000000000000000E+000,-2.2898021440271341E-002, 0.0000000000000000E+000
 1.9952623149688930E+002, 1.9952623149688930E+002, 0.0000000000000000E+000,-2.3109894221635594E-002, 0.0000000000000000E+000
 2.0137242498624019E+002, 2.0137242498624019E+002, 0.0000000000000000E+000,-2.3323727437637710E-002, 0.0000000000000000E+000
 2.0323570109362356E+002, 2.0323570109362356E+002, 0.0000000000000000E+000,-2.3539539227951854E-002, 0.0000000000000000E+000
 2.0511621788255798E+002, 2.0511621788255798E+002, 0.0000000000000000E+000,-2.3757347900103011E-002, 0.0000000000000000E+000
 2.0701413487910568E+002, 2.0701413487910568E+002, 0.0000000000000000E+000,-2.3977171931006593E-002, 0.0000000000000000E+000
 2.0892961308540544E+002, 2.0892961308540544E+002, 0.0000000000000000E+000,-2.4199029968545737E-002, 0.0000000000000000E+000
 2.1086281499333046E+002, 2.1086281499333046E+002, 0.0000000000000000E+000,-2.4422940833150233E-002, 0.0000000000000000E+000
 2.1281390459827276E+002, 2.1281390459827276E+002, 0.0000000000000000E+000,-2.4648923519392744E-002, 0.0000000000000000E+000
 2.1478304741305499E+002, 2.1478304741305499E+002, 0.0000000000000000E+000,-2.4876997197600798E-002, 0.0000000000000000E+000
 2.1677041048197111E+002, 2.1677041048197111E+002, 0.0000000000000000E+000,-2.5107181215481819E-002, 0.0000000000000000E+000
 2.1877616239495694E+002, 2.1877616239495694E+002, 0.0000000000000000E+000,-2.5339495099767143E-002, 0.0000000000000000E+000
 2.2080047330189171E+002, 2.2080047330189171E+002, 0.0000000000000000E+000,-2.5573958557863891E-002, 0.0000000000000000E+000
 2.2284351492703215E+002, 2.2284351492703215E+002, 0.0000000000000000E+000,-2.5810591479531672E-002, 0.0000000000000000E+000
 2.2490546058357992E+002, 2.2490546058357992E+002, 0.0000000000000000E+000,-2.6049413938567356E-002, 0.0000000000000000E+000
 2.2698648518838405E+002, 2.2698648518838405E+002, 0.0000000000000000E+000,-2.6290446194509647E-002, 0.0000000000000000E+000
 2.2908676527677920E+002, 2.2908676527677920E+002, 0.0000000000000000E+000,-2.6533708694351173E-002, 0.0000000000000000E+000
 2.3120647901756141E+002, 2.3120647901756141E+002, 0.0000000000000000E+000,-2.6779222074284178E-002, 0.0000000000000000E+000
 2.3334580622810225E+002, 2.3334580622810225E+002, 0.0000000000000000E+000,-2.7027007161442969E-002, 0.0000000000000000E+000
 2.3550492838960298E+002, 2.3550492838960298E+002, 0.0000000000000000E+000,-2.7277084975670874E-002, 0.0000000000000000E+000
 2.3768402866248971E+002, 2.3768402866248971E+002, 0.0000000000000000E+000,-2.7529476731308438E-002, 0.0000000000000000E+000
 2.3988329190195114E+002, 2.3988329190195114E+002, 0.0000000000000000E+000,-2.7784203838988875E-002, 0.0000000000000000E+000
 2.4210290467361995E+002, 2.4210290467361995E+002, 0.0000000000000000E+000,-2.8041287907454811E-002, 0.0000000000000000E+000
 2.4434305526939937E+002, 2.4434305526939937E+002, 0.0000000000000000E+000,-2.8300750745392924E-002, 0.0000000000000000E+000
 2.4660393372343614E+002, 2.4660393372343614E+002, 0.0000000000000000E+000,-2.8562614363281610E-002, 0.0000000000000000E+000
 2.4888573182824135E+002, 2.4888573182824135E+002, 0.0000000000000000E+000,-2.8826900975261062E-002, 0.0000000000000000E+000
 2.5118864315096030E+002, 2.5118864315096030E+002, 0.0000000000000000E+000,-2.9093633001016739E-002, 0.0000000000000000E+000
 2.5351286304979308E+002, 2.5351286304979308E+002, 0.0000000000000000E+000,-2.9362833067680331E-002, 0.0000000000000000E+000
 2.5585858869056693E+002, 2.5585858869056693E+002, 0.0000000000000000E+000,-2.9634524011746158E-002, 0.0000000000000000E+000
 2.5822601906346205E+002, 2.5822601906346205E+002, 0.0000000000000000E+000,-2.9908728881019239E-002, 0.0000000000000000E+000
 2.6061535499989202E+002, 2.6061535499989202E+002, 0.0000000000000000E+000,-3.0185470936555891E-002, 0.0000000000000000E+000
 2.6302679918954072E+002, 2.6302679918954072E+002, 0.0000000000000000E+000,-3.0464773654647392E-002, 0.0000000000000000E+000
 2.6546055619755651E+002, 2.6546055619755651E+002, 0.0000000000000000E+000,-3.0746660728809553E-002, 0.0000000000000000E+000
 2.6791683248190583E+002, 2.6791683248190583E+002, 0.0000000000000000E+000,-3.1031156071790515E-002, 0.0000000000000000E+000
 2.7039583641088706E+002, 2.7039583641088706E+002, 0.0000000000000000E+000,-3.1318283817598304E-002, 0.0000000000000000E+000
 2.7289777828080679E+002, 2.7289777828080679E+002, 0.0000000000000000E+000,-3.1608068323553389E-002, 0.0000000000000000E+000
 2.7542287033381939E+002, 2.7542287033381939E+002, 0.0000000000000000E+000,-3.1900534172349539E-002, 0.0000000000000000E+000
 2.7797132677593169E+002, 2.7797132677593169E+002, 0.0000000000000000E+000,-3.2195706174138757E-002, 0.0000000000000000E+000
 2.8054336379517423E+002, 2.8054336379517423E+002, 0.0000000000000000E+000,-3.2493609368645066E-002, 0.0000000000000000E+000
 2.8313919957994085E+002, 2.8313919957994085E+002, 0.0000000000000000E+000,-3.2794269027276661E-002, 0.0000000000000000E+000
 2.8575905433749767E+002, 2.8575905433749767E+002, 0.0000000000000000E+000,-3.3097710655277557E-002, 0.0000000000000000E+000
 2.8840315031266363E+002, 2.8840315031266363E+002, 0.0000000000000000E+000,-3.3403959993886505E-002, 0.0000000000000000E+000
 2.9107171180666364E+002, 2.9107171180666364E+002, 0.0000000000000000E+000,-3.3713043022522919E-002, 0.0000000000000000E+000
 2.9376496519615625E+002, 2.9376496519615625E+002, 0.0000000000000000E+000,-3.4024985960995700E-002, 0.0000000000000000E+000
 2.9648313895243746E+002, 2.9648313895243746E+002, 0.0000000000000000E+000,-3.4339815271714882E-002, 0.0000000000000000E+000
 2.9922646366082216E+002, 2.9922646366082216E+002, 0.0000000000000000E+000,-3.4657557661950791E-002, 0.0000000000000000E+000
 3.0199517204020492E+002, 3.0199517204020492E+002, 0.0000000000000000E+000,-3.4978240086088123E-002, 0.0000000000000000E+000
 3.0478949896280170E+002, 3.0478949896280170E+002, 0.0000000000000000E+000,-3.5301889747917661E-002, 0.0000000000000000E+000
 3.0760968147407425E+002, 3.0760968147407425E+002, 0.0000000000000000E+000,-3.5628534102946939E-002, 0.0000000000000000E+000
 3.1045595881283907E+002, 3.1045595881283907E+002, 0.0000000000000000E+000,-3.5958200860725827E-002, 0.0000000000000000E+000
 3.1332857243156212E+002, 3.1332857243156212E+002, 0.0000000000000000E+000,-3.6290917987191973E-002, 0.0000000000000000E+000
 3.1622776601684154E+002, 3.1622776601684154E+002, 0.0000000000000000E+000,-3.6626713707054205E-002, 0.0000000000000000E+000
 3.1915378551007984E+002, 3.1915378551007984E+002, 0.0000000000000000E+000,-3.6965616506174977E-002, 0.0000000000000000E+000
 3.2210687912834720E+002, 3.2210687912834720E+002, 0.0000000000000000E+000,-3.7307655134003935E-002, 0.0000000000000000E+000
 3.2508729738543821E+002, 3.2508729738543821E+002, 0.0000000000000000E+000,-3.7652858605991976E-002, 0.0000000000000000E+000
 3.2809529311312292E+002, 3.2809529311312292E+002, 0.0000000000000000E+000,-3.8001256206076868E-002, 0.0000000000000000E+000
 3.3113112148259506E+002, 3.3113112148259506E+002, 0.0000000000000000E+000,-3.8352877489153926E-002, 0.0000000000000000E+000
 3.3419504002611831E+002, 3.3419504002611831E+002, 0.0000000000000000E+000,-3.8707752283583530E-002, 0.0000000000000000E+000
 3.3728730865887297E+002, 3.3728730865887297E+002, 0.0000000000000000E+000,-3.9065910693728147E-002, 0.0000000000000000E+000
 3.4040818970100503E+002, 3.4040818970100503E+002, 0.0000000000000000E+000,-3.9427383102502392E-002, 0.0000000000000000E+000
 3.4355794789987885E+002, 3.4355794789987885E+002, 0.0000000000000000E+000,-3.9792200173943637E-002, 0.0000000000000000E+000
 3.4673685045253592E+002, 3.4673685045253592E+002, 0.0000000000000000E+000,-4.0160392855827003E-002, 0.0000000000000000E+000
 3.4994516702836165E+002, 3.4994516702836165E+002, 0.0000000000000000E+000,-4.0531992382284089E-002, 0.0000000000000000E+000
 3.5318316979196140E+002, 3.5318316979196140E+002, 0.0000000000000000E+000,-4.0907030276446474E-002, 0.0000000000000000E+000
 3.5645113342624876E+002, 3.5645113342624876E+002, 0.0000000000000000E+000,-4.1285538353129633E-002, 0.0000000000000000E+000
 3.5974933515574691E+002, 3.5974933515574691E+002, 0.0000000000000000E+000,-4.1667548721526219E-002, 0.0000000000000000E+000
 3.6307805477010601E+002, 3.6307805477010601E+002, 0.0000000000000000E+000,-4.2053093787927848E-002, 0.0000000000000000E+000
 3.6643757464783801E+002, 3.6643757464783801E+002, 0.0000000000000000E+000,-4.2442206258486215E-002, 0.0000000000000000E+000
 3.6982817978027100E+002, 3.6982817978027100E+002, 0.0000000000000000E+000,-4.2834919141971739E-002, 0.0000000000000000E+000
 3.7325015779572544E+002, 3.7325015779572544E+002, 0.0000000000000000E+000,-4.3231265752581405E-002, 0.0000000000000000E+000
 3.7670379898391383E+002, 3.7670379898391383E+002, 0.0000000000000000E+000,-4.3631279712768749E-002, 0.0000000000000000E+000
 3.8018939632056623E+002, 3.8018939632056623E+002, 0.0000000000000000E+000,-4.4034994956086392E-002, 0.0000000000000000E+000
 3.8370724549228390E+002, 3.8370724549228390E+002, 0.0000000000000000E+000,-4.4442445730070876E-002, 0.0000000000000000E+000
 3.8725764492162244E+002, 3.8725764492162244E+002, 0.0000000000000000E+000,-4.4853666599151035E-002, 0.0000000000000000E+000
 3.9084089579240737E+002, 3.9084089579240737E+002, 0.0000000000000000E+000,-4.5268692447572985E-002, 0.0000000000000000E+000
 3.9445730207528385E+002, 3.9445730207528385E+002, 0.0000000000000000E+000,-4.5687558482363090E-002, 0.0000000000000000E+000
 3.9810717055350278E+002, 3.9810717055350278E+002, 0.0000000000000000E+000,-4.6110300236310749E-002, 0.0000000000000000E+000
 4.0179081084894557E+002, 4.0179081084894557E+002, 0.0000000000000000E+000,-4.6536953570992995E-002, 0.0000000000000000E+000
 4.0550853544838958E+002, 4.0550853544838958E+002, 0.0000000000000000E+000,-4.6967554679802591E-002, 0.0000000000000000E+000
 4.0926065973001670E+002, 4.0926065973001670E+002, 0.0000000000000000E+000,-4.7402140091028284E-002, 0.0000000000000000E+000
 4.1304750199016729E+002, 4.1304750199016729E+002, 0.0000000000000000E+000,-4.7840746670948044E-002, 0.0000000000000000E+000
 4.1686938347034140E+002, 4.1686938347034140E+002, 0.0000000000000000E+000,-4.8283411626965013E-002, 0.0000000000000000E+000
 4.2072662838445018E+002, 4.2072662838445018E+002, 0.0000000000000000E+000,-4.8730172510748432E-002, 0.0000000000000000E+000
 4.2461956394631909E+002, 4.2461956394631909E+002, 0.0000000000000000E+000,-4.9181067221435622E-002, 0.0000000000000000E+000
 4.2854852039744583E+002, 4.2854852039744583E+002, 0.0000000000000000E+000,-4.9636134008839407E-002, 0.0000000000000000E+000
 4.3251383103501507E+002, 4.3251383103501507E+002, 0.0000000000000000E+000,-5.0095411476693649E-002, 0.0000000000000000E+000
 4.3651583224017241E+002, 4.3651583224017241E+002, 0.0000000000000000E+000,-5.0558938585915585E-002, 0.0000000000000000E+000
 4.4055486350655985E+002, 4.4055486350655985E+002, 0.0000000000000000E+000,-5.1026754657939821E-002, 0.0000000000000000E+000
 4.4463126746911536E+002, 4.4463126746911536E+002, 0.0000000000000000E+000,-5.1498899378031052E-002, 0.0000000000000000E+000
 4.4874538993313894E+002, 4.4874538993313894E+002, 0.0000000000000000E+000,-5.1975412798652428E-002, 0.0000000000000000E+000
 4.5289757990362762E+002, 4.5289757990362762E+002, 0.0000000000000000E+000,-5.2456335342873910E-002, 0.0000000000000000E+000
 4.5708818961488203E+002, 4.5708818961488203E+002, 0.0000000000000000E+000,-5.2941707807788521E-002, 0.0000000000000000E+000
 4.6131757456038650E+002, 4.6131757456038650E+002, 0.0000000000000000E+000,-5.3431571367981309E-002, 0.0000000000000000E+000
 4.6558609352296617E+002, 4.6558609352296617E+002, 0.0000000000000000E+000,-5.3925967579024868E-002, 0.0000000000000000E+000
 4.6989410860522275E+002, 4.6989410860522275E+002, 0.0000000000000000E+000,-5.4424938380992112E-002, 0.0000000000000000E+000
 4.7424198526025208E+002, 4.7424198526025208E+002, 0.0000000000000000E+000,-5.4928526102037231E-002, 0.0000000000000000E+000
 4.7863009232264591E+002, 4.7863009232264591E+002, 0.0000000000000000E+000,-5.5436773461947940E-002, 0.0000000000000000E+000
 4.8305880203978035E+002, 4.8305880203978035E+002, 0.0000000000000000E+000,-5.5949723575815534E-002, 0.0000000000000000E+000
 4.8752849010339412E+002, 4.8752849010339412E+002, 0.0000000000000000E+000,-5.6467419957653510E-002, 0.0000000000000000E+000
 4.9203953568145886E+002, 4.9203953568145886E+002, 0.0000000000000000E+000,-5.6989906524113516E-002, 0.0000000000000000E+000
 4.9659232145034412E+002, 4.9659232145034412E+002, 0.0000000000000000E+000,-5.7517227598196774E-002, 0.0000000000000000E+000
 5.0118723362728042E+002, 5.0118723362728042E+002, 0.0000000000000000E+000,-5.8049427913027266E-002, 0.0000000000000000E+000
 5.0582466200312228E+002, 5.0582466200312228E+002, 0.0000000000000000E+000,-5.8586552615626432E-002, 0.0000000000000000E+000
 5.1050499997541465E+002, 5.1050499997541465E+002, 0.0000000000000000E+000,-5.9128647270772008E-002, 0.0000000000000000E+000
 5.1522864458176502E+002, 5.1522864458176502E+002, 0.0000000000000000E+000,-5.9675757864827469E-002, 0.0000000000000000E+000
 5.1999599653352470E+002, 5.1999599653352470E+002, 0.0000000000000000E+000,-6.0227930809673397E-002, 0.0000000000000000E+000
 5.2480746024978146E+002, 5.2480746024978146E+002, 0.0000000000000000E+000,-6.0785212946635102E-002, 0.0000000000000000E+000
 5.2966344389166682E+002, 5.2966344389166682E+002, 0.0000000000000000E+000,-6.1347651550449946E-002, 0.0000000000000000E+000
 5.3456435939698076E+002, 5.3456435939698076E+002, 0.0000000000000000E+000,-6.1915294333277256E-002, 0.0000000000000000E+000
 5.3951062251513690E+002, 5.3951062251513690E+002, 0.0000000000000000E+000,-6.2488189448757406E-002, 0.0000000000000000E+000
 5.4450265284243062E+002, 5.4450265284243062E+002, 0.0000000000000000E+000,-6.3066385496091823E-002, 0.0000000000000000E+000
 5.4954087385763410E+002, 5.4954087385763410E+002, 0.0000000000000000E+000,-6.3649931524159833E-002, 0.0000000000000000E+000
 5.5462571295792043E+002, 5.5462571295792043E+002, 0.0000000000000000E+000,-6.4238877035681458E-002, 0.0000000000000000E+000
 5.5975760149511996E+002, 5.5975760149511996E+002, 0.0000000000000000E+000,-6.4833271991420457E-002, 0.0000000000000000E+000
 5.6493697481231243E+002, 5.6493697481231243E+002, 0.0000000000000000E+000,-6.5433166814424792E-002, 0.0000000000000000E+000
 5.7016427228075759E+002, 5.7016427228075759E+002, 0.0000000000000000E+000,-6.6038612394290139E-002, 0.0000000000000000E+000
 5.7543993733716718E+002, 5.7543993733716718E+002, 0.0000000000000000E+000,-6.6649660091504082E-002, 0.0000000000000000E+000
 5.8076441752132246E+002, 5.8076441752132246E+002, 0.0000000000000000E+000,-6.7266361741762662E-002, 0.0000000000000000E+000
 5.8613816451403932E+002, 5.8613816451403932E+002, 0.0000000000000000E+000,-6.7888769660405579E-002, 0.0000000000000000E+000
 5.9156163417548464E+002, 5.9156163417548464E+002, 0.0000000000000000E+000,-6.8516936646838694E-002, 0.0000000000000000E+000
 5.9703528658384766E+002, 5.9703528658384766E+002, 0.0000000000000000E+000,-6.9150915989010298E-002, 0.0000000000000000E+000
 6.0255958607436867E+002, 6.0255958607436867E+002, 0.0000000000000000E+000,-6.9790761467932116E-002, 0.0000000000000000E+000
 6.0813500127872896E+002, 6.0813500127872896E+002, 0.0000000000000000E+000,-7.0436527362249132E-002, 0.0000000000000000E+000
 6.1376200516480549E+002, 6.1376200516480549E+002, 0.0000000000000000E+000,-7.1088268452831976E-002, 0.0000000000000000E+000
 6.1944107507679291E+002, 6.1944107507679291E+002, 0.0000000000000000E+000,-7.1746040027439034E-002, 0.0000000000000000E+000
 6.2517269277569744E+002, 6.2517269277569744E+002, 0.0000000000000000E+000,-7.2409897885395355E-002, 0.0000000000000000E+000
 6.3095734448020505E+002, 6.3095734448020505E+002, 0.0000000000000000E+000,-7.3079898342331251E-002, 0.0000000000000000E+000
 6.3679552090792777E+002, 6.3679552090792777E+002, 0.0000000000000000E+000,-7.3756098234945500E-002, 0.0000000000000000E+000
 6.4268771731703180E+002, 6.4268771731703180E+002, 0.0000000000000000E+000,-7.4438554925859157E-002, 0.0000000000000000E+000
 6.4863443354825074E+002, 6.4863443354825074E+002, 0.0000000000000000E+000,-7.5127326308441336E-002, 0.0000000000000000E+000
 6.5463617406728747E+002, 6.5463617406728747E+002, 0.0000000000000000E+000,-7.5822470811752196E-002, 0.0000000000000000E+000
 6.6069344800760871E+002, 6.6069344800760871E+002, 0.0000000000000000E+000,-7.6524047405490264E-002, 0.0000000000000000E+000
 6.6680676921363499E+002, 6.6680676921363499E+002, 0.0000000000000000E+000,-7.7232115604977253E-002, 0.0000000000000000E+000
 6.7297665628433083E+002, 6.7297665628433083E+002, 0.0000000000000000E+000,-7.7946735476236623E-002, 0.0000000000000000E+000
 6.7920363261719785E+002, 6.7920363261719785E+002, 0.0000000000000000E+000,-7.8667967641064013E-002, 0.0000000000000000E+000
 6.8548822645267501E+002, 6.8548822645267501E+002, 0.0000000000000000E+000,-7.9395873282179633E-002, 0.0000000000000000E+000
 6.9183097091895013E+002, 6.9183097091895013E+002, 0.0000000000000000E+000,-8.0130514148432572E-002, 0.0000000000000000E+000
 6.9823240407718515E+002, 6.9823240407718515E+002, 0.0000000000000000E+000,-8.0871952560005622E-002, 0.0000000000000000E+000
 7.0469306896716091E+002, 7.0469306896716091E+002, 0.0000000000000000E+000,-8.1620251413733413E-002, 0.0000000000000000E+000
 7.1121351365334328E+002, 7.1121351365334328E+002, 0.0000000000000000E+000,-8.2375474188420533E-002, 0.0000000000000000E+000
 7.1779429127137621E+002, 7.1779429127137621E+002, 0.0000000000000000E+000,-8.3137684950226623E-002, 0.0000000000000000E+000
 7.2443596007500480E+002, 7.2443596007500480E+002, 0.0000000000000000E+000,-8.3906948358125261E-002, 0.0000000000000000E+000
 7.3113908348343239E+002, 7.3113908348343239E+002, 0.0000000000000000E+000,-8.4683329669342111E-002, 0.0000000000000000E+000
 7.3790423012911606E+002, 7.3790423012911606E+002, 0.0000000000000000E+000,-8.5466894744935365E-002, 0.0000000000000000E+000
 7.4473197390600433E+002, 7.4473197390600433E+002, 0.0000000000000000E+000,-8.6257710055368836E-002, 0.0000000000000000E+000
 7.5162289401822102E+002, 7.5162289401822102E+002, 0.0000000000000000E+000,-8.7055842686133908E-002, 0.0000000000000000E+000
 7.5857757502919958E+002, 7.5857757502919958E+002, 0.0000000000000000E+000,-8.7861360343460371E-002, 0.0000000000000000E+000
 7.6559660691127237E+002, 7.6559660691127237E+002, 0.0000000000000000E+000,-8.8674331360056369E-002, 0.0000000000000000E+000
 7.7268058509571858E+002, 7.7268058509571858E+002, 0.0000000000000000E+000,-8.9494824700892525E-002, 0.0000000000000000E+000
 7.7983011052327515E+002, 7.7983011052327515E+002, 0.0000000000000000E+000,-9.0322909969069956E-002, 0.0000000000000000E+000
 7.8704578969511533E+002, 7.8704578969511533E+002, 0.0000000000000000E+000,-9.1158657411715999E-002, 0.0000000000000000E+000
 7.9432823472429845E+002, 7.9432823472429845E+002, 0.0000000000000000E+000,-9.2002137925933730E-002, 0.0000000000000000E+000
 8.0167806338769628E+002, 8.0167806338769628E+002, 0.0000000000000000E+000,-9.2853423064841928E-002, 0.0000000000000000E+000
 8.0909589917839969E+002, 8.0909589917839969E+002, 0.0000000000000000E+000,-9.3712585043618513E-002, 0.0000000000000000E+000
 8.1658237135861009E+002, 8.1658237135861009E+002, 0.0000000000000000E+000,-9.4579696745631756E-002, 0.0000000000000000E+000
 8.2413811501302018E+002, 8.2413811501302018E+002, 0.0000000000000000E+000,-9.5454831728641054E-002, 0.0000000000000000E+000
 8.3176377110268913E+002, 8.3176377110268913E+002, 0.0000000000000000E+000,-9.6338064231008186E-002, 0.0000000000000000E+000
 8.3945998651941579E+002, 8.3945998651941579E+002, 0.0000000000000000E+000,-9.7229469178028119E-002, 0.0000000000000000E+000
 8.4722741414061511E+002, 8.4722741414061511E+002, 0.0000000000000000E+000,-9.8129122188255591E-002, 0.0000000000000000E+000
 8.5506671288470227E+002, 8.5506671288470227E+002, 0.0000000000000000E+000,-9.9037099579935811E-002, 0.0000000000000000E+000
 8.6297854776698955E+002, 8.6297854776698955E+002, 0.0000000000000000E+000,-9.9953478377465085E-002, 0.0000000000000000E+000
 8.7096358995610012E+002, 8.7096358995610012E+002, 0.0000000000000000E+000,-1.0087833631794467E-001, 0.0000000000000000E+000
 8.7902251683090412E+002, 8.7902251683090412E+002, 0.0000000000000000E+000,-1.0181175185775636E-001, 0.0000000000000000E+000
 8.8715601203798099E+002, 8.8715601203798099E+002, 0.0000000000000000E+000,-1.0275380417923129E-001, 0.0000000000000000E+000
 8.9536476554961416E+002, 8.9536476554961416E+002, 0.0000000000000000E+000,-1.0370457319736227E-001, 0.0000000000000000E+000
 9.0364947372232211E+002, 9.0364947372232211E+002, 0.0000000000000000E+000,-1.0466413956657203E-001, 0.0000000000000000E+000
 9.1201083935593067E+002, 9.1201083935593067E+002, 0.0000000000000000E+000,-1.0563258468757303E-001, 0.0000000000000000E+000
 9.2044957175319246E+002, 9.2044957175319246E+002, 0.0000000000000000E+000,-1.0660999071426026E-001, 0.0000000000000000E+000
 9.2896638677995782E+002, 9.2896638677995782E+002, 0.0000000000000000E+000,-1.0759644056068911E-001, 0.0000000000000000E+000
 9.3756200692590198E+002, 9.3756200692590198E+002, 0.0000000000000000E+000,-1.0859201790808980E-001, 0.0000000000000000E+000
 9.4623716136581504E+002, 9.4623716136581504E+002, 0.0000000000000000E+000,-1.0959680721200664E-001, 0.0000000000000000E+000
 9.5499258602145824E+002, 9.5499258602145824E+002, 0.0000000000000000E+000,-1.1061089370940930E-001, 0.0000000000000000E+000
 9.6382902362399307E+002, 9.6382902362399307E+002, 0.0000000000000000E+000,-1.1163436342596977E-001, 0.0000000000000000E+000
 9.7274722377698788E+002, 9.7274722377698788E+002, 0.0000000000000000E+000,-1.1266730318332269E-001, 0.0000000000000000E+000
 9.8174794302000748E+002, 9.8174794302000748E+002, 0.0000000000000000E+000,-1.1370980060646173E-001, 0.0000000000000000E+000
