
Label=dB(v(Vout)/v(Vin)) vs F
LabelX=F
LabelY=dB(v(Vout)/v(Vin))
Data Point Count=1001
F,F,F,dB(v(Vout)/v(Vin)),dB(v(Vout)/v(Vin))
 1.6557699634695298E+003, 1.6557699634695298E+003, 0.0000000000000000E+000, 1.7859756354515761E+002, 0.0000000000000000E+000
 1.6672472125510644E+003, 1.6672472125510644E+003, 0.0000000000000000E+000, 1.7858771357405649E+002, 0.0000000000000000E+000
 1.6788040181225620E+003, 1.6788040181225620E+003, 0.0000000000000000E+000, 1.7857779260543256E+002, 0.0000000000000000E+000
 1.6904409316432659E+003, 1.6904409316432659E+003, 0.0000000000000000E+000, 1.7856780008929996E+002, 0.0000000000000000E+000
 1.7021585083949524E+003, 1.7021585083949524E+003, 0.0000000000000000E+000, 1.7855773547061762E+002, 0.0000000000000000E+000
 1.7139573075084272E+003, 1.7139573075084272E+003, 0.0000000000000000E+000, 1.7854759818922710E+002, 0.0000000000000000E+000
 1.7258378919902057E+003, 1.7258378919902057E+003, 0.0000000000000000E+000, 1.7853738767978950E+002, 0.0000000000000000E+000
 1.7378008287493776E+003, 1.7378008287493776E+003, 0.0000000000000000E+000, 1.7852710337172104E+002, 0.0000000000000000E+000
 1.7498466886246592E+003, 1.7498466886246592E+003, 0.0000000000000000E+000, 1.7851674468912762E+002, 0.0000000000000000E+000
 1.7619760464116314E+003, 1.7619760464116314E+003, 0.0000000000000000E+000, 1.7850631105073856E+002, 0.0000000000000000E+000
 1.7741894808901679E+003, 1.7741894808901679E+003, 0.0000000000000000E+000, 1.7849580186983883E+002, 0.0000000000000000E+000
 1.7864875748520531E+003, 1.7864875748520531E+003, 0.0000000000000000E+000, 1.7848521655420032E+002, 0.0000000000000000E+000
 1.7988709151287903E+003, 1.7988709151287903E+003, 0.0000000000000000E+000, 1.7847455450601194E+002, 0.0000000000000000E+000
 1.8113400926196050E+003, 1.8113400926196050E+003, 0.0000000000000000E+000, 1.7846381512180841E+002, 0.0000000000000000E+000
 1.8238957023196403E+003, 1.8238957023196403E+003, 0.0000000000000000E+000, 1.7845299779239812E+002, 0.0000000000000000E+000
 1.8365383433483489E+003, 1.8365383433483489E+003, 0.0000000000000000E+000, 1.7844210190278929E+002, 0.0000000000000000E+000
 1.8492686189780807E+003, 1.8492686189780807E+003, 0.0000000000000000E+000, 1.7843112683211501E+002, 0.0000000000000000E+000
 1.8620871366628701E+003, 1.8620871366628701E+003, 0.0000000000000000E+000, 1.7842007195355737E+002, 0.0000000000000000E+000
 1.8749945080674213E+003, 1.8749945080674213E+003, 0.0000000000000000E+000, 1.7840893663426965E+002, 0.0000000000000000E+000
 1.8879913490962961E+003, 1.8879913490962961E+003, 0.0000000000000000E+000, 1.7839772023529770E+002, 0.0000000000000000E+000
 1.9010782799233027E+003, 1.9010782799233027E+003, 0.0000000000000000E+000, 1.7838642211149923E+002, 0.0000000000000000E+000
 1.9142559250210886E+003, 1.9142559250210886E+003, 0.0000000000000000E+000, 1.7837504161146254E+002, 0.0000000000000000E+000
 1.9275249131909388E+003, 1.9275249131909388E+003, 0.0000000000000000E+000, 1.7836357807742320E+002, 0.0000000000000000E+000
 1.9408858775927811E+003, 1.9408858775927811E+003, 0.0000000000000000E+000, 1.7835203084517940E+002, 0.0000000000000000E+000
 1.9543394557753975E+003, 1.9543394557753975E+003, 0.0000000000000000E+000, 1.7834039924400582E+002, 0.0000000000000000E+000
 1.9678862897068477E+003, 1.9678862897068477E+003, 0.0000000000000000E+000, 1.7832868259656598E+002, 0.0000000000000000E+000
 1.9815270258051012E+003, 1.9815270258051012E+003, 0.0000000000000000E+000, 1.7831688021882294E+002, 0.0000000000000000E+000
 1.9952623149688825E+003, 1.9952623149688825E+003, 0.0000000000000000E+000, 1.7830499141994846E+002, 0.0000000000000000E+000
 2.0090928126087310E+003, 2.0090928126087310E+003, 0.0000000000000000E+000, 1.7829301550223028E+002, 0.0000000000000000E+000
 2.0230191786782746E+003, 2.0230191786782746E+003, 0.0000000000000000E+000, 1.7828095176097824E+002, 0.0000000000000000E+000
 2.0370420777057213E+003, 2.0370420777057213E+003, 0.0000000000000000E+000, 1.7826879948442794E+002, 0.0000000000000000E+000
 2.0511621788255684E+003, 2.0511621788255684E+003, 0.0000000000000000E+000, 1.7825655795364347E+002, 0.0000000000000000E+000
 2.0653801558105324E+003, 2.0653801558105324E+003, 0.0000000000000000E+000, 1.7824422644241756E+002, 0.0000000000000000E+000
 2.0796966871036989E+003, 2.0796966871036989E+003, 0.0000000000000000E+000, 1.7823180421717026E+002, 0.0000000000000000E+000
 2.0941124558508959E+003, 2.0941124558508959E+003, 0.0000000000000000E+000, 1.7821929053684619E+002, 0.0000000000000000E+000
 2.1086281499332927E+003, 2.1086281499332927E+003, 0.0000000000000000E+000, 1.7820668465280863E+002, 0.0000000000000000E+000
 2.1232444620002229E+003, 2.1232444620002229E+003, 0.0000000000000000E+000, 1.7819398580873312E+002, 0.0000000000000000E+000
 2.1379620895022358E+003, 2.1379620895022358E+003, 0.0000000000000000E+000, 1.7818119324049786E+002, 0.0000000000000000E+000
 2.1527817347243767E+003, 2.1527817347243767E+003, 0.0000000000000000E+000, 1.7816830617607300E+002, 0.0000000000000000E+000
 2.1677041048196988E+003, 2.1677041048196988E+003, 0.0000000000000000E+000, 1.7815532383540688E+002, 0.0000000000000000E+000
 2.1827299118430055E+003, 2.1827299118430055E+003, 0.0000000000000000E+000, 1.7814224543031105E+002, 0.0000000000000000E+000
 2.1978598727848289E+003, 2.1978598727848289E+003, 0.0000000000000000E+000, 1.7812907016434241E+002, 0.0000000000000000E+000
 2.2130947096056416E+003, 2.2130947096056416E+003, 0.0000000000000000E+000, 1.7811579723268349E+002, 0.0000000000000000E+000
 2.2284351492703076E+003, 2.2284351492703076E+003, 0.0000000000000000E+000, 1.7810242582202031E+002, 0.0000000000000000E+000
 2.2438819237827702E+003, 2.2438819237827702E+003, 0.0000000000000000E+000, 1.7808895511041774E+002, 0.0000000000000000E+000
 2.2594357702209818E+003, 2.2594357702209818E+003, 0.0000000000000000E+000, 1.7807538426719287E+002, 0.0000000000000000E+000
 2.2750974307720749E+003, 2.2750974307720749E+003, 0.0000000000000000E+000, 1.7806171245278549E+002, 0.0000000000000000E+000
 2.2908676527677776E+003, 2.2908676527677776E+003, 0.0000000000000000E+000, 1.7804793881862622E+002, 0.0000000000000000E+000
 2.3067471887200736E+003, 2.3067471887200736E+003, 0.0000000000000000E+000, 1.7803406250700226E+002, 0.0000000000000000E+000
 2.3227367963571114E+003, 2.3227367963571114E+003, 0.0000000000000000E+000, 1.7802008265092013E+002, 0.0000000000000000E+000
 2.3388372386593596E+003, 2.3388372386593596E+003, 0.0000000000000000E+000, 1.7800599837396601E+002, 0.0000000000000000E+000
 2.3550492838960145E+003, 2.3550492838960145E+003, 0.0000000000000000E+000, 1.7799180879016333E+002, 0.0000000000000000E+000
 2.3713737056616601E+003, 2.3713737056616601E+003, 0.0000000000000000E+000, 1.7797751300382743E+002, 0.0000000000000000E+000
 2.3878112829131824E+003, 2.3878112829131824E+003, 0.0000000000000000E+000, 1.7796311010941716E+002, 0.0000000000000000E+000
 2.4043628000069384E+003, 2.4043628000069384E+003, 0.0000000000000000E+000, 1.7794859919138409E+002, 0.0000000000000000E+000
 2.4210290467361833E+003, 2.4210290467361833E+003, 0.0000000000000000E+000, 1.7793397932401805E+002, 0.0000000000000000E+000
 2.4378108183687577E+003, 2.4378108183687577E+003, 0.0000000000000000E+000, 1.7791924957129004E+002, 0.0000000000000000E+000
 2.4547089156850357E+003, 2.4547089156850357E+003, 0.0000000000000000E+000, 1.7790440898669178E+002, 0.0000000000000000E+000
 2.4717241450161355E+003, 2.4717241450161355E+003, 0.0000000000000000E+000, 1.7788945661307199E+002, 0.0000000000000000E+000
 2.4888573182823961E+003, 2.4888573182823961E+003, 0.0000000000000000E+000, 1.7787439148246960E+002, 0.0000000000000000E+000
 2.5061092530321193E+003, 2.5061092530321193E+003, 0.0000000000000000E+000, 1.7785921261594319E+002, 0.0000000000000000E+000
 2.5234807724805805E+003, 2.5234807724805805E+003, 0.0000000000000000E+000, 1.7784391902339735E+002, 0.0000000000000000E+000
 2.5409727055493108E+003, 2.5409727055493108E+003, 0.0000000000000000E+000, 1.7782850970340508E+002, 0.0000000000000000E+000
 2.5585858869056515E+003, 2.5585858869056515E+003, 0.0000000000000000E+000, 1.7781298364302694E+002, 0.0000000000000000E+000
 2.5763211570025810E+003, 2.5763211570025810E+003, 0.0000000000000000E+000, 1.7779733981762621E+002, 0.0000000000000000E+000
 2.5941793621188199E+003, 2.5941793621188199E+003, 0.0000000000000000E+000, 1.7778157719068034E+002, 0.0000000000000000E+000
 2.6121613543992121E+003, 2.6121613543992121E+003, 0.0000000000000000E+000, 1.7776569471358840E+002, 0.0000000000000000E+000
 2.6302679918953877E+003, 2.6302679918953877E+003, 0.0000000000000000E+000, 1.7774969132547454E+002, 0.0000000000000000E+000
 2.6485001386067065E+003, 2.6485001386067065E+003, 0.0000000000000000E+000, 1.7773356595298759E+002, 0.0000000000000000E+000
 2.6668586645214855E+003, 2.6668586645214855E+003, 0.0000000000000000E+000, 1.7771731751009602E+002, 0.0000000000000000E+000
 2.6853444456585130E+003, 2.6853444456585130E+003, 0.0000000000000000E+000, 1.7770094489787880E+002, 0.0000000000000000E+000
 2.7039583641088493E+003, 2.7039583641088493E+003, 0.0000000000000000E+000, 1.7768444700431212E+002, 0.0000000000000000E+000
 2.7227013080779179E+003, 2.7227013080779179E+003, 0.0000000000000000E+000, 1.7766782270405102E+002, 0.0000000000000000E+000
 2.7415741719278881E+003, 2.7415741719278881E+003, 0.0000000000000000E+000, 1.7765107085820679E+002, 0.0000000000000000E+000
 2.7605778562203514E+003, 2.7605778562203514E+003, 0.0000000000000000E+000, 1.7763419031411971E+002, 0.0000000000000000E+000
 2.7797132677592945E+003, 2.7797132677592945E+003, 0.0000000000000000E+000, 1.7761717990512628E+002, 0.0000000000000000E+000
 2.7989813196343684E+003, 2.7989813196343684E+003, 0.0000000000000000E+000, 1.7760003845032244E+002, 0.0000000000000000E+000
 2.8183829312644598E+003, 2.8183829312644598E+003, 0.0000000000000000E+000, 1.7758276475432064E+002, 0.0000000000000000E+000
 2.8379190284415622E+003, 2.8379190284415622E+003, 0.0000000000000000E+000, 1.7756535760700251E+002, 0.0000000000000000E+000
 2.8575905433749531E+003, 2.8575905433749531E+003, 0.0000000000000000E+000, 1.7754781578326563E+002, 0.0000000000000000E+000
 2.8773984147356755E+003, 2.8773984147356755E+003, 0.0000000000000000E+000, 1.7753013804276497E+002, 0.0000000000000000E+000
 2.8973435877013294E+003, 2.8973435877013294E+003, 0.0000000000000000E+000, 1.7751232312964879E+002, 0.0000000000000000E+000
 2.9174270140011731E+003, 2.9174270140011731E+003, 0.0000000000000000E+000, 1.7749436977228839E+002, 0.0000000000000000E+000
 2.9376496519615371E+003, 2.9376496519615371E+003, 0.0000000000000000E+000, 1.7747627668300231E+002, 0.0000000000000000E+000
 2.9580124665515523E+003, 2.9580124665515523E+003, 0.0000000000000000E+000, 1.7745804255777429E+002, 0.0000000000000000E+000
 2.9785164294291963E+003, 2.9785164294291963E+003, 0.0000000000000000E+000, 1.7743966607596482E+002, 0.0000000000000000E+000
 2.9991625189876577E+003, 2.9991625189876577E+003, 0.0000000000000000E+000, 1.7742114590001637E+002, 0.0000000000000000E+000
 3.0199517204020231E+003, 3.0199517204020231E+003, 0.0000000000000000E+000, 1.7740248067515236E+002, 0.0000000000000000E+000
 3.0408850256762862E+003, 3.0408850256762862E+003, 0.0000000000000000E+000, 1.7738366902906870E+002, 0.0000000000000000E+000
 3.0619634336906843E+003, 3.0619634336906843E+003, 0.0000000000000000E+000, 1.7736470957161907E+002, 0.0000000000000000E+000
 3.0831879502493612E+003, 3.0831879502493612E+003, 0.0000000000000000E+000, 1.7734560089449269E+002, 0.0000000000000000E+000
 3.1045595881283625E+003, 3.1045595881283625E+003, 0.0000000000000000E+000, 1.7732634157088492E+002, 0.0000000000000000E+000
 3.1260793671239621E+003, 3.1260793671239621E+003, 0.0000000000000000E+000, 1.7730693015516039E+002, 0.0000000000000000E+000
 3.1477483141013231E+003, 3.1477483141013231E+003, 0.0000000000000000E+000, 1.7728736518250844E+002, 0.0000000000000000E+000
 3.1695674630434983E+003, 3.1695674630434983E+003, 0.0000000000000000E+000, 1.7726764516859055E+002, 0.0000000000000000E+000
 3.1915378551007689E+003, 3.1915378551007689E+003, 0.0000000000000000E+000, 1.7724776860917996E+002, 0.0000000000000000E+000
 3.2136605386403248E+003, 3.2136605386403248E+003, 0.0000000000000000E+000, 1.7722773397979253E+002, 0.0000000000000000E+000
 3.2359365692962901E+003, 3.2359365692962901E+003, 0.0000000000000000E+000, 1.7720753973530955E+002, 0.0000000000000000E+000
 3.2583670100200952E+003, 3.2583670100200952E+003, 0.0000000000000000E+000, 1.7718718430959154E+002, 0.0000000000000000E+000
 3.2809529311311981E+003, 3.2809529311311981E+003, 0.0000000000000000E+000, 1.7716666611508282E+002, 0.0000000000000000E+000
 3.3036954103681560E+003, 3.3036954103681560E+003, 0.0000000000000000E+000, 1.7714598354240744E+002, 0.0000000000000000E+000
 3.3265955329400535E+003, 3.3265955329400535E+003, 0.0000000000000000E+000, 1.7712513495995492E+002, 0.0000000000000000E+000
 3.3496543915782850E+003, 3.3496543915782850E+003, 0.0000000000000000E+000, 1.7710411871345681E+002, 0.0000000000000000E+000
 3.3728730865886973E+003, 3.3728730865886973E+003, 0.0000000000000000E+000, 1.7708293312555290E+002, 0.0000000000000000E+000
 3.3962527259040930E+003, 3.3962527259040930E+003, 0.0000000000000000E+000, 1.7706157649534717E+002, 0.0000000000000000E+000
 3.4197944251370973E+003, 3.4197944251370973E+003, 0.0000000000000000E+000, 1.7704004709795328E+002, 0.0000000000000000E+000
 3.4434993076333935E+003, 3.4434993076333935E+003, 0.0000000000000000E+000, 1.7701834318402919E+002, 0.0000000000000000E+000
 3.4673685045253251E+003, 3.4673685045253251E+003, 0.0000000000000000E+000, 1.7699646297930033E+002, 0.0000000000000000E+000
 3.4914031547858704E+003, 3.4914031547858704E+003, 0.0000000000000000E+000, 1.7697440468407169E+002, 0.0000000000000000E+000
 3.5156044052829902E+003, 3.5156044052829902E+003, 0.0000000000000000E+000, 1.7695216647272798E+002, 0.0000000000000000E+000
 3.5399734108343559E+003, 3.5399734108343559E+003, 0.0000000000000000E+000, 1.7692974649322127E+002, 0.0000000000000000E+000
 3.5645113342624513E+003, 3.5645113342624513E+003, 0.0000000000000000E+000, 1.7690714286654682E+002, 0.0000000000000000E+000
 3.5892193464500615E+003, 3.5892193464500615E+003, 0.0000000000000000E+000, 1.7688435368620557E+002, 0.0000000000000000E+000
 3.6140986263961422E+003, 3.6140986263961422E+003, 0.0000000000000000E+000, 1.7686137701765364E+002, 0.0000000000000000E+000
 3.6391503612720808E+003, 3.6391503612720808E+003, 0.0000000000000000E+000, 1.7683821089773826E+002, 0.0000000000000000E+000
 3.6643757464783425E+003, 3.6643757464783425E+003, 0.0000000000000000E+000, 1.7681485333411970E+002, 0.0000000000000000E+000
 3.6897759857015130E+003, 3.6897759857015130E+003, 0.0000000000000000E+000, 1.7679130230467894E+002, 0.0000000000000000E+000
 3.7153522909717353E+003, 3.7153522909717353E+003, 0.0000000000000000E+000, 1.7676755575691035E+002, 0.0000000000000000E+000
 3.7411058827205434E+003, 3.7411058827205434E+003, 0.0000000000000000E+000, 1.7674361160729953E+002, 0.0000000000000000E+000
 3.7670379898390988E+003, 3.7670379898390988E+003, 0.0000000000000000E+000, 1.7671946774068516E+002, 0.0000000000000000E+000
 3.7931498497368298E+003, 3.7931498497368298E+003, 0.0000000000000000E+000, 1.7669512200960514E+002, 0.0000000000000000E+000
 3.8194427084004765E+003, 3.8194427084004765E+003, 0.0000000000000000E+000, 1.7667057223362571E+002, 0.0000000000000000E+000
 3.8459178204535465E+003, 3.8459178204535465E+003, 0.0000000000000000E+000, 1.7664581619865390E+002, 0.0000000000000000E+000
 3.8725764492161829E+003, 3.8725764492161829E+003, 0.0000000000000000E+000, 1.7662085165623250E+002, 0.0000000000000000E+000
 3.8994198667654450E+003, 3.8994198667654450E+003, 0.0000000000000000E+000, 1.7659567632281642E+002, 0.0000000000000000E+000
 3.9264493539960094E+003, 3.9264493539960094E+003, 0.0000000000000000E+000, 1.7657028787903116E+002, 0.0000000000000000E+000
 3.9536662006812903E+003, 3.9536662006812903E+003, 0.0000000000000000E+000, 1.7654468396891167E+002, 0.0000000000000000E+000
 3.9810717055349837E+003, 3.9810717055349837E+003, 0.0000000000000000E+000, 1.7651886219912154E+002, 0.0000000000000000E+000
 4.0086671762730393E+003, 4.0086671762730393E+003, 0.0000000000000000E+000, 1.7649282013815201E+002, 0.0000000000000000E+000
 4.0364539296760609E+003, 4.0364539296760609E+003, 0.0000000000000000E+000, 1.7646655531550010E+002, 0.0000000000000000E+000
 4.0644332916521389E+003, 4.0644332916521389E+003, 0.0000000000000000E+000, 1.7644006522082481E+002, 0.0000000000000000E+000
 4.0926065973001200E+003, 4.0926065973001200E+003, 0.0000000000000000E+000, 1.7641334730308159E+002, 0.0000000000000000E+000
 4.1209751909733131E+003, 4.1209751909733131E+003, 0.0000000000000000E+000, 1.7638639896963355E+002, 0.0000000000000000E+000
 4.1495404263436403E+003, 4.1495404263436403E+003, 0.0000000000000000E+000, 1.7635921758533928E+002, 0.0000000000000000E+000
 4.1783036664662286E+003, 4.1783036664662286E+003, 0.0000000000000000E+000, 1.7633180047161630E+002, 0.0000000000000000E+000
 4.2072662838444521E+003, 4.2072662838444521E+003, 0.0000000000000000E+000, 1.7630414490547915E+002, 0.0000000000000000E+000
 4.2364296604954225E+003, 4.2364296604954225E+003, 0.0000000000000000E+000, 1.7627624811855233E+002, 0.0000000000000000E+000
 4.2657951880159380E+003, 4.2657951880159380E+003, 0.0000000000000000E+000, 1.7624810729605562E+002, 0.0000000000000000E+000
 4.2953642676488844E+003, 4.2953642676488844E+003, 0.0000000000000000E+000, 1.7621971957576287E+002, 0.0000000000000000E+000
 4.3251383103500984E+003, 4.3251383103500984E+003, 0.0000000000000000E+000, 1.7619108204693168E+002, 0.0000000000000000E+000
 4.3551187368556975E+003, 4.3551187368556975E+003, 0.0000000000000000E+000, 1.7616219174920425E+002, 0.0000000000000000E+000
 4.3853069777498686E+003, 4.3853069777498686E+003, 0.0000000000000000E+000, 1.7613304567147782E+002, 0.0000000000000000E+000
 4.4157044735331365E+003, 4.4157044735331365E+003, 0.0000000000000000E+000, 1.7610364075074426E+002, 0.0000000000000000E+000
 4.4463126746910984E+003, 4.4463126746910984E+003, 0.0000000000000000E+000, 1.7607397387089699E+002, 0.0000000000000000E+000
 4.4771330417636373E+003, 4.4771330417636373E+003, 0.0000000000000000E+000, 1.7604404186150541E+002, 0.0000000000000000E+000
 4.5081670454146133E+003, 4.5081670454146133E+003, 0.0000000000000000E+000, 1.7601384149655453E+002, 0.0000000000000000E+000
 4.5394161665020438E+003, 4.5394161665020438E+003, 0.0000000000000000E+000, 1.7598336949314947E+002, 0.0000000000000000E+000
 4.5708818961487623E+003, 4.5708818961487623E+003, 0.0000000000000000E+000, 1.7595262251018346E+002, 0.0000000000000000E+000
 4.6025657358135722E+003, 4.6025657358135722E+003, 0.0000000000000000E+000, 1.7592159714696808E+002, 0.0000000000000000E+000
 4.6344691973628924E+003, 4.6344691973628924E+003, 0.0000000000000000E+000, 1.7589028994182462E+002, 0.0000000000000000E+000
 4.6665938031428987E+003, 4.6665938031428987E+003, 0.0000000000000000E+000, 1.7585869737063516E+002, 0.0000000000000000E+000
 4.6989410860521666E+003, 4.6989410860521666E+003, 0.0000000000000000E+000, 1.7582681584535203E+002, 0.0000000000000000E+000
 4.7315125896148174E+003, 4.7315125896148174E+003, 0.0000000000000000E+000, 1.7579464171246454E+002, 0.0000000000000000E+000
 4.7643098680541698E+003, 4.7643098680541698E+003, 0.0000000000000000E+000, 1.7576217125142102E+002, 0.0000000000000000E+000
 4.7973344863669045E+003, 4.7973344863669045E+003, 0.0000000000000000E+000, 1.7572940067300539E+002, 0.0000000000000000E+000
 4.8305880203977404E+003, 4.8305880203977404E+003, 0.0000000000000000E+000, 1.7569632611766573E+002, 0.0000000000000000E+000
 4.8640720569146297E+003, 4.8640720569146297E+003, 0.0000000000000000E+000, 1.7566294365379437E+002, 0.0000000000000000E+000
 4.8977881936844760E+003, 4.8977881936844760E+003, 0.0000000000000000E+000, 1.7562924927595702E+002, 0.0000000000000000E+000
 4.9317380395493728E+003, 4.9317380395493728E+003, 0.0000000000000000E+000, 1.7559523890306932E+002, 0.0000000000000000E+000
 4.9659232145033748E+003, 4.9659232145033748E+003, 0.0000000000000000E+000, 1.7556090837651939E+002, 0.0000000000000000E+000
 5.0003453497697992E+003, 5.0003453497697992E+003, 0.0000000000000000E+000, 1.7552625345823412E+002, 0.0000000000000000E+000
 5.0350060878790628E+003, 5.0350060878790628E+003, 0.0000000000000000E+000, 1.7549126982868745E+002, 0.0000000000000000E+000
 5.0699070827470587E+003, 5.0699070827470587E+003, 0.0000000000000000E+000, 1.7545595308484820E+002, 0.0000000000000000E+000
 5.1050499997540783E+003, 5.1050499997540783E+003, 0.0000000000000000E+000, 1.7542029873806615E+002, 0.0000000000000000E+000
 5.1404365158242763E+003, 5.1404365158242763E+003, 0.0000000000000000E+000, 1.7538430221189353E+002, 0.0000000000000000E+000
 5.1760683195056927E+003, 5.1760683195056927E+003, 0.0000000000000000E+000, 1.7534795883983955E+002, 0.0000000000000000E+000
 5.2119471110508211E+003, 5.2119471110508211E+003, 0.0000000000000000E+000, 1.7531126386305604E+002, 0.0000000000000000E+000
 5.2480746024977425E+003, 5.2480746024977425E+003, 0.0000000000000000E+000, 1.7527421242795171E+002, 0.0000000000000000E+000
 5.2844525177518208E+003, 5.2844525177518208E+003, 0.0000000000000000E+000, 1.7523679958373177E+002, 0.0000000000000000E+000
 5.3210825926679590E+003, 5.3210825926679590E+003, 0.0000000000000000E+000, 1.7519902027986120E+002, 0.0000000000000000E+000
 5.3579665751334333E+003, 5.3579665751334333E+003, 0.0000000000000000E+000, 1.7516086936344820E+002, 0.0000000000000000E+000
 5.3951062251512940E+003, 5.3951062251512940E+003, 0.0000000000000000E+000, 1.7512234157654504E+002, 0.0000000000000000E+000
 5.4325033149243500E+003, 5.4325033149243500E+003, 0.0000000000000000E+000, 1.7508343155336345E+002, 0.0000000000000000E+000
 5.4701596289397339E+003, 5.4701596289397339E+003, 0.0000000000000000E+000, 1.7504413381740110E+002, 0.0000000000000000E+000
 5.5080769640540520E+003, 5.5080769640540520E+003, 0.0000000000000000E+000, 1.7500444277847643E+002, 0.0000000000000000E+000
 5.5462571295791258E+003, 5.5462571295791258E+003, 0.0000000000000000E+000, 1.7496435272966750E+002, 0.0000000000000000E+000
 5.5847019473683267E+003, 5.5847019473683267E+003, 0.0000000000000000E+000, 1.7492385784415220E+002, 0.0000000000000000E+000
 5.6234132519035102E+003, 5.6234132519035102E+003, 0.0000000000000000E+000, 1.7488295217194553E+002, 0.0000000000000000E+000
 5.6623928903825527E+003, 5.6623928903825527E+003, 0.0000000000000000E+000, 1.7484162963653003E+002, 0.0000000000000000E+000
 5.7016427228074945E+003, 5.7016427228074945E+003, 0.0000000000000000E+000, 1.7479988403137577E+002, 0.0000000000000000E+000
 5.7411646220732955E+003, 5.7411646220732955E+003, 0.0000000000000000E+000, 1.7475770901634516E+002, 0.0000000000000000E+000
 5.7809604740572013E+003, 5.7809604740572013E+003, 0.0000000000000000E+000, 1.7471509811397814E+002, 0.0000000000000000E+000
 5.8210321777087347E+003, 5.8210321777087347E+003, 0.0000000000000000E+000, 1.7467204470565360E+002, 0.0000000000000000E+000
 5.8613816451403081E+003, 5.8613816451403081E+003, 0.0000000000000000E+000, 1.7462854202762176E+002, 0.0000000000000000E+000
 5.9020108017184639E+003, 5.9020108017184639E+003, 0.0000000000000000E+000, 1.7458458316690263E+002, 0.0000000000000000E+000
 5.9429215861557477E+003, 5.9429215861557477E+003, 0.0000000000000000E+000, 1.7454016105704497E+002, 0.0000000000000000E+000
 5.9841159506032182E+003, 5.9841159506032182E+003, 0.0000000000000000E+000, 1.7449526847374094E+002, 0.0000000000000000E+000
 6.0255958607435987E+003, 6.0255958607435987E+003, 0.0000000000000000E+000, 1.7444989803028972E+002, 0.0000000000000000E+000
 6.0673632958850749E+003, 6.0673632958850749E+003, 0.0000000000000000E+000, 1.7440404217290501E+002, 0.0000000000000000E+000
 6.1094202490557418E+003, 6.1094202490557418E+003, 0.0000000000000000E+000, 1.7435769317585917E+002, 0.0000000000000000E+000
 6.1517687270987035E+003, 6.1517687270987035E+003, 0.0000000000000000E+000, 1.7431084313645823E+002, 0.0000000000000000E+000
 6.1944107507678364E+003, 6.1944107507678364E+003, 0.0000000000000000E+000, 1.7426348396984042E+002, 0.0000000000000000E+000
 6.2373483548242148E+003, 6.2373483548242148E+003, 0.0000000000000000E+000, 1.7421560740359072E+002, 0.0000000000000000E+000
 6.2805835881332023E+003, 6.2805835881332023E+003, 0.0000000000000000E+000, 1.7416720497216477E+002, 0.0000000000000000E+000
 6.3241185137622178E+003, 6.3241185137622178E+003, 0.0000000000000000E+000, 1.7411826801111300E+002, 0.0000000000000000E+000
 6.3679552090791813E+003, 6.3679552090791813E+003, 0.0000000000000000E+000, 1.7406878765109769E+002, 0.0000000000000000E+000
 6.4120957658516400E+003, 6.4120957658516400E+003, 0.0000000000000000E+000, 1.7401875481169355E+002, 0.0000000000000000E+000
 6.4565422903465796E+003, 6.4565422903465796E+003, 0.0000000000000000E+000, 1.7396816019496327E+002, 0.0000000000000000E+000
 6.5012969034309317E+003, 6.5012969034309317E+003, 0.0000000000000000E+000, 1.7391699427879774E+002, 0.0000000000000000E+000
 6.5463617406727753E+003, 6.5463617406727753E+003, 0.0000000000000000E+000, 1.7386524731001174E+002, 0.0000000000000000E+000
 6.5917389524432392E+003, 6.5917389524432392E+003, 0.0000000000000000E+000, 1.7381290929718364E+002, 0.0000000000000000E+000
 6.6374307040191143E+003, 6.6374307040191143E+003, 0.0000000000000000E+000, 1.7375997000322897E+002, 0.0000000000000000E+000
 6.6834391756861723E+003, 6.6834391756861723E+003, 0.0000000000000000E+000, 1.7370641893769556E+002, 0.0000000000000000E+000
 6.7297665628432042E+003, 6.7297665628432042E+003, 0.0000000000000000E+000, 1.7365224534876822E+002, 0.0000000000000000E+000
 6.7764150761067776E+003, 6.7764150761067776E+003, 0.0000000000000000E+000, 1.7359743821497040E+002, 0.0000000000000000E+000
 6.8233869414167229E+003, 6.8233869414167229E+003, 0.0000000000000000E+000, 1.7354198623654912E+002, 0.0000000000000000E+000
 6.8706844001423487E+003, 6.8706844001423487E+003, 0.0000000000000000E+000, 1.7348587782652908E+002, 0.0000000000000000E+000
 6.9183097091893924E+003, 6.9183097091893924E+003, 0.0000000000000000E+000, 1.7342910110142111E+002, 0.0000000000000000E+000
 6.9662651411077150E+003, 6.9662651411077150E+003, 0.0000000000000000E+000, 1.7337164387156923E+002, 0.0000000000000000E+000
 7.0145529841997404E+003, 7.0145529841997404E+003, 0.0000000000000000E+000, 1.7331349363112014E+002, 0.0000000000000000E+000
 7.0631755426296477E+003, 7.0631755426296477E+003, 0.0000000000000000E+000, 1.7325463754759735E+002, 0.0000000000000000E+000
 7.1121351365333185E+003, 7.1121351365333185E+003, 0.0000000000000000E+000, 1.7319506245106211E+002, 0.0000000000000000E+000
 7.1614341021290484E+003, 7.1614341021290484E+003, 0.0000000000000000E+000, 1.7313475482284210E+002, 0.0000000000000000E+000
