
Label=v(Vout3) vs T
LabelX=T
LabelY=v(Vout3)
Data Point Count=1035
T,v(Vout3)
 6.9533703555803891E-004, 4.6667867737109798E+000
 6.9534044180634283E-004, 4.6669810911885836E+000
 6.9534447471204222E-004, 4.6672109502487009E+000
 6.9534901870331575E-004, 4.6674696696550013E+000
 6.9535379975074372E-004, 4.6677415782815768E+000
 6.9536081753204630E-004, 4.6681401235689091E+000
 6.9537112478134885E-004, 4.6687242500718105E+000
 6.9539054462412937E-004, 4.6698208333712437E+000
 6.9541423434447069E-004, 4.6711515304238453E+000
 6.9545810399099998E-004, 4.6735956011358200E+000
 6.9554584328405868E-004, 4.6784060149278650E+000
 6.9572132187017608E-004, 4.6877226710225575E+000
 6.9607227904241087E-004, 4.7051922003630091E+000
 6.9677419338688045E-004, 4.7357166919734972E+000
 6.9779488509420741E-004, 4.7673612192787997E+000
 6.9883251772069512E-004, 4.7774705287549608E+000
 7.0073336454226957E-004, 4.7026312899026559E+000
 7.0264044955508265E-004, 4.4595653299978499E+000
 7.0444422080103190E-004, 4.0326698369135379E+000
 7.0643654333042217E-004, 3.3440701930887506E+000
 7.0830450420426567E-004, 2.5601899679664304E+000
 7.1029026838958533E-004, 1.7387873410321417E+000
 7.1247640039248834E-004, 1.0256956360071170E+000
 7.1473797659894419E-004, 5.4752941009656342E-001
 7.1698164802011315E-004, 2.8112137251101343E-001
 7.1906937239991724E-004, 1.5182133941781184E-001
 7.1944564065386208E-004, 1.3771109496223938E-001
 7.2019817716175176E-004, 1.1256313511719485E-001
 7.2036565114677934E-004, 1.0790959295951959E-001
 7.2070059911683449E-004, 9.9091180562292117E-002
 7.2076772874203534E-004, 9.7458364430211608E-002
 7.2078451114833549E-004, 9.7052429883646166E-002
 7.2081807596093591E-004, 9.6245071369379126E-002
 7.2082646716408599E-004, 9.6044919070869095E-002
 7.2084324957038615E-004, 9.5645730362931558E-002
 7.2087681438298657E-004, 9.4854013346666280E-002
 7.2088520558613665E-004, 9.4657740776142502E-002
 7.2090198799243681E-004, 9.4266291237374705E-002
 7.2090618359401185E-004, 9.4168839197700888E-002
 7.2091457479716192E-004, 9.3974207584210726E-002
 7.2092914276041919E-004, 9.3637599043522854E-002
 7.2094297366538575E-004, 9.3319532200042660E-002
 7.2095616788449171E-004, 9.3017473024611774E-002
 7.2096480439880553E-004, 9.2820474436669395E-002
 7.2097268877403678E-004, 9.2641127689890995E-002
 7.2098112019972874E-004, 9.2449859109242027E-002
 7.2099232525337246E-004, 9.2196502608938302E-002
 7.2101443842332094E-004, 9.1699277598655510E-002
 7.2104378611798797E-004, 9.1045031030131854E-002
 7.2108948726847476E-004, 9.0038913530523582E-002
 7.2115832167828141E-004, 8.8552251210540112E-002
 7.2129599049789480E-004, 8.5680793757860516E-002
 7.2157132813712159E-004, 8.0369816566682489E-002
 7.2212200341557507E-004, 7.1815494316738879E-002
 7.2322335397248202E-004, 6.6681037355039788E-002
 7.2502866658749046E-004, 1.1837598243709962E-001
 7.2691147528952931E-004, 3.0361012493817852E-001
 7.2881676107808973E-004, 6.8561383901123973E-001
 7.3076163346123119E-004, 1.2676765302683743E+000
 7.3274079871146769E-004, 1.9816806978235497E+000
 7.3459509401971942E-004, 2.6641583619633660E+000
 7.3630096490047165E-004, 3.2239642689145489E+000
 7.3820731475647561E-004, 3.7325600198790112E+000
 7.4003404374123891E-004, 4.1019949989023630E+000
 7.4224689816539330E-004, 4.4168521571738335E+000
 7.4425188305845007E-004, 4.6024637579525951E+000
 7.4449315762355206E-004, 4.6190494097540133E+000
 7.4497570675375604E-004, 4.6504404087489322E+000
 7.4509634403630703E-004, 4.6576336866974852E+000
 7.4533761860140903E-004, 4.6716132122233871E+000
 7.4539793724268447E-004, 4.6749570783306078E+000
 7.4541301690300330E-004, 4.6757899820283573E+000
 7.4544317622364108E-004, 4.6774496870895454E+000
 7.4545071605380050E-004, 4.6778623281724334E+000
 7.4546579571411933E-004, 4.6786860938552142E+000
 7.4549595503475711E-004, 4.6803245537857707E+000
 7.4552815487564353E-004, 4.6820605810021698E+000
 7.4553620483586516E-004, 4.6824920263749137E+000
 7.4555230475630832E-004, 4.6833532179331581E+000
 7.4557549603629153E-004, 4.6845877700720466E+000
 7.4559235765447331E-004, 4.6854809702582934E+000
 7.4559597313453448E-004, 4.6856720096002178E+000
 7.4559752212865820E-004, 4.6857538054184262E+000
 7.4559931486434900E-004, 4.6858484333455657E+000
 7.4560290033573061E-004, 4.6860375642112615E+000
 7.4560974429011115E-004, 4.6863981153083021E+000
 7.4561937737008363E-004, 4.6869045757321635E+000
 7.4563145281268531E-004, 4.6875377515770902E+000
 7.4564440149638383E-004, 4.6882146289958326E+000
 7.4566132678507719E-004, 4.6890961320525006E+000
 7.4568828751921720E-004, 4.6904927343599061E+000
 7.4574220898749721E-004, 4.6932582478596965E+000
 7.4585005192405733E-004, 4.6986800283480727E+000
 7.4606573779717749E-004, 4.7090985870538109E+000
 7.4649710954341789E-004, 4.7283236365747303E+000
 7.4735985303589860E-004, 4.7595013439550282E+000
 7.4823915798513131E-004, 4.7781482375335624E+000
 7.4970278128966218E-004, 4.7631565644510694E+000
 7.5136213194858595E-004, 4.6467858002291971E+000
 7.5285166877411889E-004, 4.4225722774159344E+000
 7.5472099824088249E-004, 3.9510384152851419E+000
 7.5654335102342445E-004, 3.3009012722286921E+000
 7.5847217745376864E-004, 2.4871648822840871E+000
 7.6057924418530137E-004, 1.6310471895514289E+000
 7.6280912952031074E-004, 9.3932258099814803E-001
 7.6513381903479938E-004, 4.8735789225495818E-001
 7.6756834721379270E-004, 2.3458787693521863E-001
 7.6958349586082712E-004, 1.3062924209184518E-001
 7.6992403505962280E-004, 1.1980829941438612E-001
 7.7060511345721405E-004, 1.0034291220175492E-001
 7.7077538305661184E-004, 9.6254699398210436E-002
 7.7081795045646129E-004, 9.5246966885447926E-002
 7.7090308525616018E-004, 9.3259691402643424E-002
 7.7092436895608496E-004, 9.2773378397023945E-002
 7.7096693635593440E-004, 9.1807614312682306E-002
 7.7105207115563330E-004, 8.9916714825603386E-002
 7.7107335485555807E-004, 8.9454016958604707E-002
 7.7111592225540752E-004, 8.8535169674348810E-002
 7.7112656410536985E-004, 8.8307905883187168E-002
 7.7114784780529463E-004, 8.7854993606721596E-002
 7.7117607338265384E-004, 8.7259320659559755E-002
 7.7118311114552469E-004, 8.7111846769132500E-002
 7.7119718667126649E-004, 8.6817593760874598E-002
 7.7121279277992099E-004, 8.6492963878138318E-002
 7.7122928588163912E-004, 8.6151729245189559E-002
 7.7123968159424291E-004, 8.5937622775529784E-002
 7.7124994890653462E-004, 8.5726906200028721E-002
 7.7125724147599785E-004, 8.5577692348843271E-002
 7.7126714729696430E-004, 8.5375612831715700E-002
 7.7128421785556801E-004, 8.5029015565884075E-002
 7.7131512584259498E-004, 8.4406813098457212E-002
 7.7135343713140563E-004, 8.3645274285070556E-002
 7.7141921530259278E-004, 8.2363425812185018E-002
 7.7155077164496697E-004, 7.9901452261939940E-002
 7.7181388432971535E-004, 7.5421517841499364E-002
 7.7234010969921222E-004, 6.8583799453271727E-002
 7.7339256043820585E-004, 6.6962409758886940E-002
 7.7519729960528561E-004, 1.2773300874235360E-001
 7.7698566780368486E-004, 3.1349908188675119E-001
 7.7905898654381605E-004, 7.4667900581256497E-001
 7.8124988057856051E-004, 1.4333406346267745E+000
 7.8337671073211977E-004, 2.2147881479544309E+000
 7.8561951612705113E-004, 3.0043558663249126E+000
 7.8761512525015592E-004, 3.5832324331886252E+000
 7.8962899036707937E-004, 4.0259899506443624E+000
 7.9156552463005157E-004, 4.3308830233595490E+000
 7.9342573043875435E-004, 4.5333445082539239E+000
 7.9554331068974033E-004, 4.6832427707860811E+000
 7.9557604891048611E-004, 4.6849823700343025E+000
 7.9564152535197778E-004, 4.6884337568512056E+000
 7.9565789446235072E-004, 4.6892862061079663E+000
 7.9569063268309650E-004, 4.6909842439334142E+000
 7.9575610912458817E-004, 4.6943394312420414E+000
 7.9577247823496111E-004, 4.6951680716003317E+000
 7.9580521645570689E-004, 4.6968186514932597E+000
 7.9581149273776335E-004, 4.6971333110848974E+000
 7.9582404530187628E-004, 4.6977616510518541E+000
 7.9584130776035880E-004, 4.6986225600646963E+000
 7.9585711609529025E-004, 4.6994077158696843E+000
 7.9586292408881701E-004, 4.6996954080142439E+000
 7.9586643432960603E-004, 4.6998690822549207E+000
 7.9586974990427317E-004, 4.7000329858790764E+000
 7.9587335292299270E-004, 4.7002109459013104E+000
 7.9587739697614039E-004, 4.7004104994978642E+000
 7.9588150280637609E-004, 4.7006128960996074E+000
 7.9588728900304774E-004, 4.7008977752939174E+000
 7.9589478576408076E-004, 4.7012662630560351E+000
 7.9590757360963515E-004, 4.7018932376440921E+000
 7.9592263806192048E-004, 4.7026292733621773E+000
 7.9594456747867617E-004, 4.7036957962423971E+000
 7.9597744007957696E-004, 4.7052836434659318E+000
 7.9604318528137853E-004, 4.7084205027766526E+000
 7.9617467568498157E-004, 4.7145415512562723E+000
 7.9643765649218764E-004, 4.7261938638856531E+000
 7.9696361810659990E-004, 4.7470162239213032E+000
 7.9774816482800479E-004, 4.7703917894784986E+000
 7.9908637231477836E-004, 4.7786613098967514E+000
 8.0077486275181116E-004, 4.7039395303936375E+000
 8.0241448071441293E-004, 4.5045033346619068E+000
 8.0428873591341485E-004, 4.0824927959693600E+000
 8.0612124700072394E-004, 3.4709500946317728E+000
 8.0784711370993220E-004, 2.7601287749903007E+000
 8.0964476010023936E-004, 1.9930312066531837E+000
 8.1160633663686648E-004, 1.2788364906686072E+000
 8.1354158022113132E-004, 7.6951319993899481E-001
 8.1561026824004035E-004, 4.2459781587827128E-001
 8.1771464138877508E-004, 2.2661310582350030E-001
 8.1820672994330223E-004, 1.9874255928601089E-001
 8.1919090705235653E-004, 1.5047077050229812E-001
 8.2068604061537201E-004, 1.0058776580748757E-001
 8.2088333585554922E-004, 9.5913950204106521E-002
 8.2093265966559355E-004, 9.4764492183641982E-002
 8.2103130728568210E-004, 9.2502868301277574E-002
 8.2122860252585930E-004, 8.8196699940907453E-002
 8.2127792633590363E-004, 8.7173396266828462E-002
 8.2129025728841466E-004, 8.6918691739733489E-002
 8.2131491919343682E-004, 8.6411548347841552E-002
 8.2136424300348115E-004, 8.5411023159291513E-002
 8.2137657395599218E-004, 8.5164369938218451E-002
 8.2140123586101435E-004, 8.4673428681845353E-002
 8.2140740133726986E-004, 8.4551582462052993E-002
 8.2141973228978089E-004, 8.4308488702194900E-002
 8.2144439419480305E-004, 8.3825915731371714E-002
 8.2144758377444491E-004, 8.3763897520263406E-002
 8.2145396293372861E-004, 8.3640024366126484E-002
 8.2146672125229614E-004, 8.3393260844261685E-002
 8.2148327131355921E-004, 8.3075123610915666E-002
 8.2149986173978039E-004, 8.2758453174017560E-002
 8.2151031063379778E-004, 8.2560169897772664E-002
 8.2152039554016416E-004, 8.2369650167978745E-002
 8.2152801138163898E-004, 8.2226334996706618E-002
 8.2153804723243088E-004, 8.2038219764062600E-002
 8.2155669009159843E-004, 8.1691019733488399E-002
 8.2158720556816962E-004, 8.1129079702464552E-002
 8.2162829191675761E-004, 8.0385169630409162E-002
 8.2169506605035735E-004, 7.9208020917052285E-002
 8.2182861431755671E-004, 7.6977600132207280E-002
 8.2209571085195543E-004, 7.3057723071773800E-002
 8.2262990392075299E-004, 6.7798519477659233E-002
 8.2369829005834799E-004, 7.1808955693423090E-002
 8.2562375971301759E-004, 1.6075649099900843E-001
 8.2770894308729350E-004, 4.4260445134827453E-001
 8.2987670474671163E-004, 9.8395039213956970E-001
 8.3228862732417778E-004, 1.8120403707745198E+000
 8.3511294222017997E-004, 2.8313451461748658E+000
 8.3723594795725542E-004, 3.4806871637158618E+000
 8.3927078831238578E-004, 3.9550480710744780E+000
 8.4141443281889180E-004, 4.3098035496258476E+000
 8.4391742445308674E-004, 4.5755599568641134E+000
 8.4424835139735167E-004, 4.5997332230453818E+000
 8.4491020528588154E-004, 4.6446288490653451E+000
 8.4507566875801406E-004, 4.6545927047358102E+000
 8.4540659570227900E-004, 4.6737559404434323E+000
 8.4548932743834526E-004, 4.6782642172036439E+000
 8.4565479091047778E-004, 4.6871017017523373E+000
 8.4569615677851091E-004, 4.6892444298169860E+000
 8.4577888851457717E-004, 4.6934865945071760E+000
 8.4594435198670969E-004, 4.7017155334218792E+000
 8.4597179879731664E-004, 4.7030434415602427E+000
 8.4602669241853044E-004, 4.7056812032116175E+000
 8.4604041582383386E-004, 4.7063338910081596E+000
 8.4606786263444081E-004, 4.7076348046649779E+000
 8.4607472433709252E-004, 4.7079583620980783E+000
 8.4608844774239594E-004, 4.7086043679102207E+000
 8.4610754809565265E-004, 4.7094997998783130E+000
 8.4612757422502876E-004, 4.7104340441446713E+000
 8.4614354918398414E-004, 4.7111759407983866E+000
 8.4614592142454297E-004, 4.7112858572250023E+000
 8.4614721688339536E-004, 4.7113458539748185E+000
 8.4614848386931182E-004, 4.7114045131991569E+000
 8.4615101784114464E-004, 4.7115217757346652E+000
 8.4615608578481039E-004, 4.7117560773030851E+000
 8.4616622167214188E-004, 4.7122237876291244E+000
 8.4617652023555702E-004, 4.7126977872382652E+000
 8.4618908542481068E-004, 4.7132744524054733E+000
 8.4620234306568686E-004, 4.7138809263616066E+000
 8.4622395148463393E-004, 4.7148650879445775E+000
 8.4625914951093545E-004, 4.7164567840312976E+000
 8.4632954556353851E-004, 4.7195981775201261E+000
 8.4647033766874463E-004, 4.7257154686037692E+000
 8.4675192187915686E-004, 4.7372560129301817E+000
 8.4731509029998143E-004, 4.7570795799385799E+000
 8.4844142714163046E-004, 4.7788437103122732E+000
 8.5010894362873421E-004, 4.7449561223947185E+000
 8.5231544624928554E-004, 4.5162547071029771E+000
 8.5438898672673459E-004, 4.0504538656523970E+000
 8.5637934269394288E-004, 3.3693321873749706E+000
 8.5834983962327000E-004, 2.5454373203671192E+000
 8.6044840013654064E-004, 1.6845626036098704E+000
 8.6290043352103179E-004, 9.2032017298783475E-001
 8.6534997439820173E-004, 4.5862851129970461E-001
 8.6775828073228697E-004, 2.2239201043803153E-001
 8.6974855191580336E-004, 1.2514880848835364E-001
 8.7004374429544768E-004, 1.1611391850809810E-001
 8.7063412905473631E-004, 9.9643701022927883E-002
 8.7078172524455847E-004, 9.6101516634794992E-002
 8.7107691762420278E-004, 8.9349603456757867E-002
 8.7115071571911386E-004, 8.7783670858802218E-002
 8.7129831190893602E-004, 8.4728300267250325E-002
 8.7133521095639156E-004, 8.3993366557958943E-002
 8.7140900905130264E-004, 8.2543699133567919E-002
 8.7155660524112480E-004, 7.9770363924043811E-002
 8.7159350428858034E-004, 7.9109634312115276E-002
 8.7166730238349142E-004, 7.7811313112640557E-002
 8.7168575190721919E-004, 7.7495477818477237E-002
 8.7172265095467473E-004, 7.6869823733044129E-002
 8.7174781374468901E-004, 7.6450115120661202E-002
 8.7175832826771600E-004, 7.6276425770568729E-002
 8.7176881811914381E-004, 7.6104146131885042E-002
 8.7177989827138429E-004, 7.5923265063173595E-002
 8.7180011400763259E-004, 7.5596165708599616E-002
 8.7183096898991444E-004, 7.5104268924163609E-002
 8.7187654514233443E-004, 7.4394221010970207E-002
 8.7195046676328484E-004, 7.3285696866045469E-002
 8.7209831000518566E-004, 7.1237240679577901E-002
 8.7239399648898731E-004, 6.7884727057072866E-002
 8.7298536945659071E-004, 6.4798344410463393E-002
 8.7416811539179739E-004, 7.9490073554486979E-002
 8.7610120834396849E-004, 2.0062249183842051E-001
 8.7796510970293063E-004, 4.8666549123419756E-001
 8.7985491971585730E-004, 9.7145171418716392E-001
 8.8196022439849533E-004, 1.6867532054861216E+000
 8.8511963991317927E-004, 2.8206688241443612E+000
 8.8736974519102450E-004, 3.5065348893978068E+000
 8.8946031705622916E-004, 3.9851187774601606E+000
 8.9177211716139841E-004, 4.3523059858176962E+000
 8.9380655116876051E-004, 4.5627523461360733E+000
 8.9419380604545645E-004, 4.5917254277019319E+000
 8.9496831579884844E-004, 4.6448935594183958E+000
 8.9516194323719647E-004, 4.6564490923437347E+000
 8.9554919811389241E-004, 4.6785247014498363E+000
 8.9564601183306637E-004, 4.6836619527448944E+000
 8.9583963927141440E-004, 4.6936969009840768E+000
 8.9588804613100143E-004, 4.6961166117281241E+000
 8.9598485985017539E-004, 4.7008984905076536E+000
 8.9617848728852341E-004, 4.7101238758384634E+000
 8.9618453814597175E-004, 4.7104047645169267E+000
 8.9619663986086854E-004, 4.7109656895699450E+000
 8.9622084329066200E-004, 4.7120824391050018E+000
 8.9626925015024903E-004, 4.7142956664919931E+000
 8.9628025109373354E-004, 4.7147941983576018E+000
 8.9630225298070255E-004, 4.7157885045779988E+000
 8.9632659390849988E-004, 4.7168821075442979E+000
 8.9634670113528656E-004, 4.7177804414628195E+000
 8.9635183367403094E-004, 4.7180090183535244E+000
 8.9635369794434719E-004, 4.7180919699977064E+000
 8.9635612303769305E-004, 4.7181998172798263E+000
 8.9636018353430322E-004, 4.7183802453060144E+000
 8.9636598537261747E-004, 4.7186377286765078E+000
 8.9637413405705584E-004, 4.7189987270570333E+000
 8.9638550731698137E-004, 4.7195013366433640E+000
 8.9639919193866362E-004, 4.7201041765645773E+000
 8.9641655317700640E-004, 4.7208659810867308E+000
 8.9644349184517626E-004, 4.7220414282401570E+000
 8.9649736918151598E-004, 4.7243681762063163E+000
 8.9660512385419543E-004, 4.7289224927008444E+000
 8.9682063319955431E-004, 4.7376084971111458E+000
 8.9725165189027197E-004, 4.7530628032627718E+000
 8.9811368927170728E-004, 4.7741784598845776E+000
 8.9954122691992720E-004, 4.7677104073741745E+000
 9.0103691816015047E-004, 4.6820633458556999E+000
 9.0264903033295354E-004, 4.4661899626633303E+000
 9.0485472362517993E-004, 3.9202490200863620E+000
 9.0670579916453538E-004, 3.2497109894109171E+000
 9.0864253047303863E-004, 2.4288455191982417E+000
 9.1053171741442226E-004, 1.6592645521393208E+000
 9.1301111480909379E-004, 8.9700708763385606E-001
 9.1545873360359949E-004, 4.4609081155731789E-001
 9.1781012630827408E-004, 2.2020006611305393E-001
 9.1821810377091812E-004, 1.9723531713706746E-001
 9.1903405869620610E-004, 1.5651421718773201E-001
 9.2032932369237467E-004, 1.0988517791012031E-001
 9.2156279110312367E-004, 8.0869785677738726E-002
 9.2172016947939309E-004, 7.8154575003821156E-002
 9.2175951407346042E-004, 7.7489556625761499E-002
 9.2183820326159507E-004, 7.6188041090031883E-002
 9.2185787555862874E-004, 7.5873447759348386E-002
 9.2189722015269607E-004, 7.5251696354623920E-002
 9.2190551301550203E-004, 7.5122882501781077E-002
 9.2192209874111407E-004, 7.4866601807907288E-002
 9.2193842685317419E-004, 7.4616944775812780E-002
 9.2195125158644846E-004, 7.4422707611812897E-002
 9.2196184472256024E-004, 7.4263507535289458E-002
 9.2196963967630598E-004, 7.4147079721013531E-002
 9.2197836479672153E-004, 7.4017485896758120E-002
 9.2199355925608347E-004, 7.3793648232507156E-002
 9.2202323564027824E-004, 7.3363298594329496E-002
 9.2205799235444905E-004, 7.2870915248424845E-002
 9.2211852966710161E-004, 7.2044015127632866E-002
 9.2222453772703513E-004, 7.0693559372196291E-002
 9.2243655384690226E-004, 6.8392959489479238E-002
 9.2286058608663654E-004, 6.5630769582318282E-002
 9.2370865056610497E-004, 6.9720548535593424E-002
 9.2540477952504185E-004, 1.3801676613253039E-001
 9.2740511563646261E-004, 3.7543977810878376E-001
 9.2955795619152539E-004, 8.7267548176753584E-001
 9.3181514484513752E-004, 1.6205156849427953E+000
 9.3427824529687860E-004, 2.5266434840465846E+000
 9.3624903186638171E-004, 3.1876850673167669E+000
 9.3848743724455599E-004, 3.7817491987560659E+000
 9.4062198660725400E-004, 4.1889247921743786E+000
 9.4284365408329194E-004, 4.4744661330343076E+000
 9.4490674907992409E-004, 4.6433191931283737E+000
 9.4517260687770671E-004, 4.6590749772458118E+000
 9.4570432247327195E-004, 4.6886747236199957E+000
 9.4583725137216326E-004, 4.6953746797581344E+000
 9.4610310916994587E-004, 4.7083456404480639E+000
 9.4616957361939153E-004, 4.7114295391508207E+000
 9.4630250251828284E-004, 4.7174959524520856E+000
 9.4633573474300567E-004, 4.7189747804965041E+000
 9.4640219919245132E-004, 4.7219078001315546E+000
 9.4641881530481279E-004, 4.7226318463250276E+000
 9.4645204752953562E-004, 4.7240738667025139E+000
 9.4646035558571635E-004, 4.7244320985298645E+000
 9.4647697169807782E-004, 4.7251470522268750E+000
 9.4651020392280065E-004, 4.7265678349890621E+000
 9.4651819499754321E-004, 4.7269072981284355E+000
 9.4653417714702834E-004, 4.7275847904642037E+000
 9.4653817268439957E-004, 4.7277536250169963E+000
 9.4654616375914214E-004, 4.7280909329151450E+000
 9.4656040649331767E-004, 4.7286903297275105E+000
 9.4657422314390444E-004, 4.7292695833782430E+000
 9.4658114316293371E-004, 4.7295588777155011E+000
 9.4658535373486064E-004, 4.7297346326125496E+000
 9.4658822001440768E-004, 4.7298541578840361E+000
 9.4659178094003312E-004, 4.7300025179109424E+000
 9.4659541590913087E-004, 4.7301538113671180E+000
 9.4659922977368425E-004, 4.7303123859532379E+000
 9.4660388274796800E-004, 4.7305056204439273E+000
 9.4660941304050593E-004, 4.7307349612467142E+000
 9.4661792661631197E-004, 4.7310873199347201E+000
 9.4663112669791960E-004, 4.7316319608348696E+000
 9.4664867719037389E-004, 4.7323529144204395E+000
 9.4667334378575798E-004, 4.7333599842724183E+000
 9.4671609246296969E-004, 4.7350878782452348E+000
 9.4680158981739300E-004, 4.7384756518772360E+000
 9.4697258452623972E-004, 4.7449651057334332E+000
 9.4731457394393317E-004, 4.7566797522350859E+000
 9.4799855277932007E-004, 4.7739732676420212E+000
 9.4936651045009375E-004, 4.7739850424221189E+000
 9.5079764793327319E-004, 4.7052891382552176E+000
 9.5266050977821446E-004, 4.4673896317151955E+000
 9.5516076683337960E-004, 3.8289070813058039E+000
 9.5718213407390432E-004, 3.0619995784875265E+000
 9.5928828176504422E-004, 2.1637735159439910E+000
 9.6127917277874151E-004, 1.4034403877982209E+000
 9.6333277354014720E-004, 8.2712598008703231E-001
 9.6552562117650645E-004, 4.4165044993202796E-001
 9.6881415103587361E-004, 1.5883521592663685E-001
 9.6921392718330270E-004, 1.4307466294843676E-001
 9.7001347947816099E-004, 1.1514313040884123E-001
 9.7088312121354958E-004, 9.1975059820686295E-002
 9.7189357064088029E-004, 7.2788739826507548E-002
 9.7192329711662923E-004, 7.2347089985854110E-002
 9.7198275006812711E-004, 7.1480959380930312E-002
 9.7199761330600152E-004, 7.1270906991107982E-002
 9.7202733978175046E-004, 7.0855235066503403E-002
 9.7208679273324834E-004, 7.0050920975223599E-002
 9.7210165597112275E-004, 6.9856698155145183E-002
 9.7213138244687169E-004, 6.9472941515717326E-002
 9.7216258581749786E-004, 6.9080292526693246E-002
 9.7217038666015437E-004, 6.8984106352528815E-002
 9.7218598834546740E-004, 6.8793069128707043E-002
 9.7220180765789609E-004, 6.8602105109370592E-002
 9.7222060816085142E-004, 6.8378771811189176E-002
 9.7223126326519149E-004, 6.8253955812597744E-002
 9.7224159420005048E-004, 6.8134160519967929E-002
 9.7225000857183478E-004, 6.8037483806413751E-002
 9.7226039659588143E-004, 6.7919244707608295E-002
 9.7228117264397472E-004, 6.7686487618666052E-002
 9.7231258786934676E-004, 6.7344066806744193E-002
 9.7235953003105605E-004, 6.6854169078346667E-002
 9.7243218229611339E-004, 6.6148802898125011E-002
 9.7257748682622806E-004, 6.4940694551834433E-002
 9.7286809588645741E-004, 6.3415401894878612E-002
 9.7344931400691599E-004, 6.4650790642331687E-002
 9.7461175024783316E-004, 9.1077915137068394E-002
 9.7619406893185978E-004, 2.0262220325736480E-001
 9.7793089047979159E-004, 4.6822348144173720E-001
 9.7968186516696025E-004, 9.0587978737643515E-001
 9.8159763940653213E-004, 1.5397232147497295E+000
 9.8432715729509308E-004, 2.5354428226815107E+000
 9.8621154211909210E-004, 3.1693262058004636E+000
 9.8842527693632806E-004, 3.7625782530726242E+000
 9.9046864071732727E-004, 4.1606728158638351E+000
 9.9261012369810460E-004, 4.4474562474339532E+000
 9.9461511767377623E-004, 4.6221337096288089E+000
 9.9487341655534172E-004, 4.6386812121624672E+000
 9.9539001431847270E-004, 4.6698501218022068E+000
 9.9642320984473466E-004, 4.7217148563685072E+000
 9.9659795057692067E-004, 4.7290290156558870E+000
 9.9664163575996717E-004, 4.7308353559587619E+000
 9.9672900612606018E-004, 4.7344021555846627E+000
 9.9674837775014669E-004, 4.7351781864373965E+000
 9.9675322065616821E-004, 4.7353719034334292E+000
 9.9676290646821147E-004, 4.7357587539094981E+000
 9.9678227809229798E-004, 4.7365289378364466E+000
 9.9678642071165404E-004, 4.7366929229303691E+000
 9.9679470595036616E-004, 4.7370204595896546E+000
 9.9680809755463935E-004, 4.7375480248760677E+000
 9.9682132758408307E-004, 4.7380669822877781E+000
 9.9683078326440536E-004, 4.7384365149742580E+000
 9.9683835009817408E-004, 4.7387314020280362E+000
 9.9684042365029532E-004, 4.7388120814857464E+000
 9.9684340879707179E-004, 4.7389281323697956E+000
 9.9684618230639114E-004, 4.7390358522241094E+000
 9.9684951625189167E-004, 4.7391652067600010E+000
 9.9685338862324818E-004, 4.7393152706186354E+000
 9.9685750226718127E-004, 4.7394744707048568E+000
 9.9686167183439599E-004, 4.7396356099885404E+000
 9.9686760746478878E-004, 4.7398646096971060E+000
 9.9687570834375576E-004, 4.7401764009781457E+000
 9.9688977033452050E-004, 4.7407155759201292E+000
 9.9691290117976425E-004, 4.7415967722730397E+000
 9.9694596294660630E-004, 4.7428438468316356E+000
 9.9701020823563338E-004, 4.7452243907468858E+000
 9.9713869881368732E-004, 4.7498096435025046E+000
 9.9739567996979519E-004, 4.7582231060511972E+000
 9.9790964228201116E-004, 4.7715553467979950E+000
 9.9893756690644310E-004, 4.7799979312206000E+000
 1.0000000000000002E-003, 4.7551545867288887E+000
